ms,ax,ay,az,gx,gy,gz
1713333,0.5570,0.0985,-1.0431,99.1821,-22.6440,-78.5522
1713341,0.5355,0.0897,-0.9774,98.2056,-11.4746,-73.2422
1713350,0.4963,0.0981,-0.9282,99.6704,-2.6855,-71.9604
1713358,0.4280,0.1136,-0.8890,98.9380,2.6855,-71.1060
1713366,0.3611,0.1292,-0.8427,96.5576,3.5400,-68.4814
1713374,0.3051,0.1431,-0.8138,93.7500,1.4038,-64.7583
1713382,0.2571,0.1390,-0.7876,91.8579,-3.4180,-61.8286
1713391,0.2124,0.1406,-0.7668,89.1724,-10.6201,-59.3872
1713399,0.1992,0.1602,-0.7704,82.6416,-21.1182,-60.0586
1713407,0.2042,0.1455,-0.7775,80.2612,-26.1230,-58.8989
1713416,0.2377,0.1970,-0.7812,77.2095,-28.8086,-54.2603
1713424,0.2616,0.1873,-0.7856,67.4438,-33.0200,-39.9780
1713432,0.2825,0.1582,-0.8013,60.7910,-32.6538,-40.4663
1713441,0.3154,0.1985,-0.7980,58.1055,-30.7617,-41.3818
1713448,0.3363,0.2201,-0.7811,56.0913,-28.4424,-33.9966
1713457,0.3400,0.2148,-0.7710,53.9551,-24.1089,-28.3813
1713465,0.3210,0.2189,-0.7625,53.7720,-18.7378,-26.0620
1713473,0.2990,0.2292,-0.7529,52.1851,-14.3433,-23.9258
1713482,0.2802,0.2305,-0.7488,49.3774,-10.6812,-20.3857
1713490,0.2571,0.2272,-0.7306,46.3867,-6.9580,-16.2354
1713498,0.2506,0.2336,-0.7196,44.4336,-3.4790,-12.8784
1713507,0.2312,0.2423,-0.7231,41.0156,-1.5259,-9.8877
1713515,0.2297,0.2445,-0.7255,36.0718,-1.4648,-7.1411
1713523,0.2286,0.2494,-0.7335,31.7383,-2.6245,-5.0659
1713531,0.2341,0.2578,-0.7272,27.5269,-4.0894,-3.2349
1713540,0.2482,0.2660,-0.7174,24.6582,-5.0049,-0.4272
1713547,0.2399,0.2749,-0.7081,23.3765,-5.6152,3.1128
1713556,0.2384,0.2797,-0.6945,20.5688,-6.9580,7.1411
1713565,0.2438,0.2817,-0.6714,16.9678,-7.5684,10.4980
1713572,0.2563,0.2947,-0.6500,13.7939,-6.9580,13.5498
1713581,0.2612,0.2972,-0.6345,12.1460,-5.4321,16.8457
1713589,0.2632,0.3066,-0.6147,11.1084,-4.0894,20.5078
1713597,0.2659,0.3120,-0.6057,9.5825,-2.5024,24.1699
1713606,0.2628,0.3168,-0.5930,8.6670,0.4272,27.2217
1713613,0.2573,0.3175,-0.5873,7.0801,3.6011,31.4331
1713622,0.2576,0.3147,-0.6001,5.9814,7.8735,35.6445
1713631,0.2599,0.3083,-0.6138,5.5542,11.7798,39.9780
1713638,0.2598,0.3059,-0.6196,3.9062,14.8926,44.0063
1713647,0.2627,0.3101,-0.6238,0.8545,16.6626,48.3398
1713655,0.2732,0.3099,-0.6224,-3.1738,17.6392,52.3071
1713664,0.2874,0.3124,-0.6178,-7.2021,18.7988,56.0303
1713672,0.2965,0.3204,-0.6180,-13.4277,20.1416,60.2417
1713680,0.3188,0.3185,-0.6359,-21.6675,22.8882,65.0024
1713688,0.3461,0.3131,-0.6578,-30.6396,27.4048,69.5190
1713697,0.3470,0.3108,-0.6757,-39.3066,33.0811,75.4395
1713705,0.3466,0.3068,-0.6798,-48.0347,40.2832,82.5195
1713713,0.3535,0.3053,-0.6510,-54.7485,49.6216,89.8438
1713721,0.3373,0.3149,-0.6012,-59.1431,60.4248,98.5107
1713729,0.3386,0.3284,-0.5568,-61.4624,72.2656,108.1543
1713738,0.3319,0.3317,-0.5225,-62.3779,83.0078,117.8589
1713746,0.3115,0.3308,-0.5121,-62.2559,92.4072,128.4790
1713754,0.3132,0.3416,-0.5448,-61.5845,99.7925,139.6484
1713763,0.3137,0.3578,-0.6140,-63.9038,103.1494,151.0010
1713771,0.3595,0.3683,-0.7129,-71.1670,105.4688,163.0859
1713779,0.4404,0.3805,-0.8373,-77.3926,114.0747,176.5747
1713788,0.4032,0.3558,-0.9448,-83.0078,127.9907,188.6597
1713795,0.4221,0.3251,-1.0060,-93.1396,140.5640,199.9512
1713804,0.2915,0.3029,-1.1162,-81.8481,156.3721,207.8247
1713812,-0.0024,0.2377,-1.2391,-67.1387,156.0059,220.0317
1713820,-0.1989,0.1836,-1.3116,-59.9365,136.9019,234.1309
1713829,-0.3721,0.1223,-1.3760,-45.5322,107.6050,236.2061
1713837,-0.5906,0.1255,-1.4578,-19.3481,71.2280,227.6001
1713845,-0.7205,0.1050,-1.4933,-8.7280,32.3486,226.5015
1713854,-0.7924,0.0474,-1.4602,10.1318,-2.8687,230.5908
1713861,-0.6874,0.0482,-1.4263,34.3018,-27.2217,231.0791
1713870,-0.7184,0.0844,-1.4335,47.6685,-49.1943,219.9097
1713879,-0.7992,0.0522,-1.4333,48.0347,-72.3877,202.2705
1713886,-0.7245,0.0151,-1.4164,48.0347,-92.4072,182.4341
1713895,-0.6014,0.0149,-1.4124,44.1895,-102.9663,164.2456
1713903,-0.6096,0.0829,-1.4032,36.7432,-98.5718,149.1699
1713911,-0.7178,-0.0067,-1.4047,36.7432,-83.4351,129.0894
1713919,-0.8417,0.0270,-1.3782,41.9922,-68.3594,113.2202
1713928,-0.9033,0.0851,-1.3418,48.8281,-56.4575,93.6279
1713936,-0.8770,0.1547,-1.2760,50.9033,-48.5229,75.5615
1713944,-0.8237,0.2109,-1.2041,53.2227,-41.7480,62.6831
1713953,-0.7628,0.2590,-1.1239,55.4810,-35.0952,53.8940
1713961,-0.6982,0.2932,-1.0411,55.6030,-28.8086,45.6543
1713969,-0.6193,0.3058,-0.9812,54.4434,-23.1323,38.5742
1713977,-0.5951,0.3462,-0.9258,55.4810,-16.9067,31.4331
1713986,-0.5720,0.3456,-0.8812,55.6030,-13.0615,24.5972
1713994,-0.5210,0.3385,-0.8562,52.7954,-13.1836,17.5171
1714002,-0.5065,0.3489,-0.8328,48.7061,-15.8081,10.5591
1714011,-0.5219,0.3406,-0.8029,43.2129,-19.2261,5.2490
1714018,-0.4865,0.3446,-0.7689,40.3442,-21.3013,1.2207
1714027,-0.4545,0.3468,-0.7644,37.8418,-23.4375,-3.1128
1714035,-0.4464,0.3359,-0.7565,33.4473,-26.4282,-5.9814
1714043,-0.4099,0.3278,-0.7528,31.0059,-28.0762,-7.9346
1714051,-0.3779,0.3282,-0.7556,29.6631,-28.1372,-9.7656
1714060,-0.3489,0.3271,-0.7689,26.4282,-26.9165,-10.4370
1714069,-0.3442,0.3186,-0.7695,24.9634,-25.5127,-10.5591
1714076,-0.3127,0.3149,-0.7567,25.2075,-24.2920,-10.1929
1714084,-0.2972,0.3250,-0.7482,24.6582,-22.0337,-10.0098
1714093,-0.2991,0.3323,-0.7448,25.8179,-18.9209,-9.6436
1714101,-0.3196,0.3329,-0.7454,27.1606,-16.1743,-8.9111
1714110,-0.3379,0.3239,-0.7465,28.1372,-13.8550,-8.3008
1714117,-0.3242,0.3193,-0.7440,29.3579,-10.9253,-8.4229
1714126,-0.3226,0.3260,-0.7407,28.9307,-9.0332,-8.7891
1714134,-0.3186,0.3297,-0.7424,26.6724,-8.7280,-9.5825
1714143,-0.3110,0.3317,-0.7427,24.5361,-9.2773,-11.6577
1714150,-0.3042,0.3250,-0.7419,23.6816,-10.1929,-13.2446
1714159,-0.2679,0.3297,-0.7362,23.1323,-10.8032,-14.7705
1714167,-0.2394,0.3348,-0.7345,20.9351,-10.1318,-14.7705
1714176,-0.2129,0.3435,-0.7296,18.6768,-7.8735,-14.4653
1714183,-0.2006,0.3469,-0.7269,15.3809,-5.1270,-14.3433
1714192,-0.2222,0.3480,-0.7239,12.5122,-4.0283,-16.0522
1714200,-0.2122,0.3512,-0.7101,10.4980,-3.6011,-18.0054
1714209,-0.2029,0.3593,-0.7095,8.9111,-3.0518,-18.6768
1714216,-0.2004,0.3662,-0.7095,6.8359,-2.2583,-17.8833
1714225,-0.1942,0.3680,-0.7086,4.6387,-1.3428,-16.0522
1714233,-0.1881,0.3688,-0.6976,2.1973,0.9766,-15.4419
1714242,-0.1849,0.3729,-0.6870,0.4272,4.8828,-14.7095
1714250,-0.1732,0.3793,-0.6895,-1.8311,9.2163,-13.9160
1714258,-0.1658,0.3843,-0.6975,-4.6997,13.6108,-12.4512
1714267,-0.1650,0.3911,-0.7063,-7.7515,18.3105,-10.7422
1714275,-0.1625,0.3940,-0.7106,-10.9863,23.0103,-9.4604
1714282,-0.1593,0.3966,-0.7122,-15.0757,27.2827,-7.8735
1714291,-0.1553,0.4021,-0.7109,-19.8975,30.7617,-6.4087
1714299,-0.1490,0.4080,-0.7123,-26.1230,34.6680,-5.3711
1714308,-0.1442,0.4146,-0.7126,-32.8369,38.4521,-4.3335
1714316,-0.1422,0.4203,-0.7130,-40.6494,42.6025,-3.1128
1714324,-0.1476,0.4271,-0.7196,-49.2554,47.1191,-1.8921
1714332,-0.1627,0.4287,-0.7393,-58.5938,52.0630,-1.7090
1714341,-0.1959,0.4436,-0.7677,-67.6270,57.0068,-2.8076
1714349,-0.2344,0.4414,-0.7953,-76.8433,61.8286,-5.2490
1714357,-0.2759,0.4263,-0.8196,-85.5103,65.6128,-8.1177
1714365,-0.2888,0.4390,-0.8400,-92.2852,68.7256,-10.4980
1714374,-0.2764,0.4431,-0.8571,-95.5811,73.5474,-12.4512
1714382,-0.2971,0.4518,-0.8832,-100.7690,77.9419,-14.5264
1714390,-0.2859,0.4844,-0.9403,-107.2998,79.1626,-17.0898
1714398,-0.3203,0.4910,-1.0039,-112.4268,79.2847,-18.8599
1714407,-0.3621,0.4913,-1.1178,-128.6621,73.3032,-20.1416
1714415,-0.3447,0.4862,-1.1753,-131.1035,72.9980,-25.0244
1714424,-0.3225,0.4940,-1.2081,-133.1787,76.1719,-24.4141
1714431,-0.3726,0.4849,-1.2628,-135.6812,78.5522,-24.7803
1714440,-0.4583,0.4374,-1.3533,-140.1978,73.6084,-27.8320
1714448,-0.5663,0.3652,-1.4105,-139.4653,63.1104,-35.2173
1714457,-0.6749,0.3068,-1.4279,-136.9019,51.3916,-41.9312
1714464,-0.7823,0.2450,-1.4967,-133.3618,44.9219,-47.6685
1714473,-0.9312,0.1306,-1.5424,-124.7559,36.9873,-56.9458
1714481,-1.1010,0.0171,-1.5599,-113.0371,20.7520,-69.0918
1714490,-1.2113,-0.0784,-1.5725,-94.6045,-2.1362,-84.8999
1714498,-1.1648,-0.1052,-1.5856,-66.5283,-30.7007,-103.8208
1714506,-1.0455,-0.0669,-1.5964,-39.4897,-64.6362,-118.3472
1714515,-0.8737,-0.0101,-1.6144,-19.1650,-98.8159,-122.5586
1714522,-0.7197,0.0144,-1.5599,-3.5400,-125.3052,-119.8730
1714530,-0.6200,-0.0002,-1.5504,12.3901,-140.1978,-112.7930
1714539,-0.4578,-0.0149,-1.5427,36.8652,-142.6392,-106.9336
1714547,-0.3221,0.0044,-1.5156,63.2935,-136.1084,-102.6611
1714556,-0.2168,0.0178,-1.4813,85.2661,-126.8921,-98.7549
1714563,-0.1202,0.0267,-1.4327,104.1870,-117.4927,-94.6655
1714572,-0.0271,0.0438,-1.3685,122.2534,-105.9570,-90.9424
1714580,0.0216,0.0728,-1.2919,139.1602,-91.6138,-86.6699
1714589,0.0490,0.0966,-1.2324,154.9683,-76.7822,-80.9326
1714597,0.0491,0.1138,-1.1808,168.5791,-62.8052,-75.1953
1714605,0.0344,0.1248,-1.1274,180.1147,-51.0254,-73.3032
1714614,0.0186,0.1348,-1.0779,190.7959,-40.4663,-73.9746
1714621,-0.0048,0.1521,-1.0212,199.8291,-30.8228,-74.6460
1714630,-0.0315,0.1704,-0.9432,207.4585,-22.7051,-73.9136
1714638,-0.0317,0.2100,-0.8749,211.1206,-16.5405,-71.4722
1714647,-0.0300,0.2393,-0.8054,208.0078,-14.0381,-69.6411
1714654,-0.0209,0.2504,-0.7554,200.8057,-16.0522,-67.7490
1714663,-0.0056,0.2500,-0.7155,194.3359,-21.4844,-66.2231
1714671,0.0104,0.2448,-0.6722,187.8052,-28.5645,-63.9648
1714680,0.0204,0.2526,-0.6244,181.0303,-35.2173,-61.0962
1714687,0.0310,0.2678,-0.5856,173.5229,-41.0156,-58.1055
1714696,0.0343,0.2812,-0.5403,167.1753,-44.8608,-56.0913
1714704,0.0461,0.3066,-0.4941,161.8042,-46.8140,-53.6499
1714712,0.0570,0.3285,-0.4697,152.9541,-48.5229,-50.7202
1714721,0.0566,0.3369,-0.4589,147.3389,-51.1475,-48.1567
1714729,0.0732,0.3607,-0.4452,141.5405,-53.2837,-44.5557
1714738,0.1072,0.3754,-0.4348,133.9722,-54.6265,-41.5039
1714745,0.1024,0.3937,-0.4287,126.4038,-53.0396,-39.4287
1714754,0.0980,0.3864,-0.4272,113.7085,-51.6968,-38.8794
1714762,0.1459,0.4098,-0.4119,104.4922,-48.4619,-37.5366
1714770,0.1738,0.4297,-0.3829,99.0601,-41.1987,-32.7148
1714778,0.1665,0.4331,-0.3688,92.6514,-33.6304,-26.6724
1714787,0.1652,0.4318,-0.3569,84.5337,-27.4048,-22.7661
1714796,0.1884,0.4451,-0.3475,77.8198,-21.9116,-19.7144
1714803,0.1705,0.4578,-0.3430,71.2891,-16.3574,-15.9302
1714812,0.1399,0.4583,-0.3427,64.2700,-11.1694,-11.8408
1714820,0.1161,0.4542,-0.3469,56.7627,-6.8359,-8.5449
1714828,0.0857,0.4471,-0.3701,48.9502,-4.3335,-7.2021
1714836,0.0642,0.4352,-0.3810,41.6260,-3.4180,-6.4087
1714845,0.0555,0.4341,-0.3909,36.4990,-2.1973,-5.5542
1714853,0.0464,0.4333,-0.3921,30.5786,-1.7700,-3.8452
1714861,0.0533,0.4298,-0.3868,24.3530,-0.9766,-1.8921
1714869,0.0630,0.4304,-0.3782,18.4326,-0.4272,-1.0376
1714878,0.0739,0.4368,-0.3704,12.6953,-0.7935,-0.1221
1714886,0.0933,0.4486,-0.3663,5.8594,-1.5869,0.9766
1714894,0.1099,0.4574,-0.3608,0.6714,-2.0142,2.4414
1714902,0.1176,0.4669,-0.3601,-5.0049,-2.5024,5.1270
1714911,0.1219,0.4691,-0.3634,-11.8408,-2.9297,7.5073
1714919,0.1406,0.4750,-0.3610,-17.9443,-1.7700,9.5215
1714928,0.1530,0.4789,-0.3567,-24.3530,0.4272,11.9629
1714935,0.1632,0.4758,-0.3624,-31.0059,2.1973,14.5264
1714944,0.1740,0.4659,-0.3639,-37.2314,2.9907,17.6392
1714952,0.1860,0.4546,-0.3610,-43.8843,3.2959,21.4844
1714960,0.1887,0.4398,-0.3572,-50.9033,3.2959,25.2075
1714969,0.1897,0.4285,-0.3478,-58.1055,3.2349,28.8696
1714977,0.1893,0.4171,-0.3424,-65.9180,3.9673,33.0200
1714985,0.1931,0.4045,-0.3446,-73.4253,4.6997,37.9028
1714993,0.2046,0.3893,-0.3663,-81.5430,4.8828,43.0298
1715002,0.2241,0.3740,-0.4016,-90.3320,4.3945,47.9126
1715010,0.2625,0.3627,-0.4487,-99.6704,2.8076,52.5513
1715018,0.3240,0.3527,-0.4950,-109.3140,0.4883,57.0679
1715027,0.3677,0.3524,-0.5239,-120.4224,-1.8311,61.9507
1715034,0.4138,0.3531,-0.5394,-132.8735,-3.4790,67.1387
1715043,0.4419,0.3538,-0.5399,-146.7285,-4.0283,73.1812
1715051,0.4652,0.3546,-0.5269,-161.0107,-3.6621,79.8340
1715060,0.4624,0.3508,-0.4978,-174.8047,-1.6479,86.1816
1715067,0.4467,0.3478,-0.4705,-187.9272,3.1738,92.9565
1715076,0.4127,0.3567,-0.4468,-200.4395,13.4277,99.9146
1715084,0.2975,0.3956,-0.4952,-212.6465,32.7148,107.6050
1715092,0.1444,0.4030,-0.6271,-225.7690,59.0210,116.6382
1715101,0.0402,0.3792,-0.7852,-237.5488,88.8672,127.3193
1715109,-0.0405,0.3528,-0.9954,-245.7886,120.9717,140.8691
1715117,-0.0298,0.3555,-1.1603,-253.7842,148.4375,157.2876
1715125,0.0159,0.3367,-1.2505,-255.0049,171.9360,170.1050
1715134,0.0862,0.3099,-1.2646,-243.9575,189.2700,178.2837
1715142,-0.0322,0.2346,-1.3408,-218.1396,200.8057,180.7861
1715151,-0.3824,0.0742,-1.5385,-182.9834,201.7822,183.4106
1715158,-0.7733,-0.1130,-1.7317,-138.0005,186.2183,186.3403
1715167,-1.0383,-0.2297,-1.8503,-88.5010,153.8696,180.0537
1715175,-1.1758,-0.2775,-1.9042,-39.9780,113.5864,166.0767
1715183,-1.2542,-0.2483,-1.9393,5.1880,76.5381,149.9023
1715192,-1.2848,-0.1208,-1.9250,32.4097,44.2505,140.0757
1715200,-1.2399,-0.0145,-1.9022,37.5366,20.6299,129.7607
1715208,-1.1543,0.0509,-1.9036,46.3257,5.3101,117.7979
1715217,-1.0924,0.1288,-1.8708,61.3403,-2.3804,105.7129
1715225,-1.0179,0.2477,-1.7780,80.2612,-3.7842,93.6890
1715233,-0.8669,0.3835,-1.6633,96.1304,-1.5869,80.1392
1715241,-0.6901,0.4929,-1.5466,106.4453,3.4790,67.1997
1715249,-0.6031,0.5591,-1.4374,111.9995,8.6060,57.9834
1715258,-0.5925,0.5742,-1.3383,114.6240,10.4370,50.9644
1715265,-0.6141,0.5413,-1.2378,114.6240,6.2256,44.3115
1715274,-0.6196,0.5094,-1.1288,110.5347,-4.0283,36.8042
1715283,-0.6180,0.4865,-1.0244,106.7505,-15.3198,29.6021
1715291,-0.6432,0.4708,-0.9451,104.0039,-25.5737,22.6440
1715299,-0.7002,0.4261,-0.8884,98.6328,-35.9497,17.7612
1715307,-0.7318,0.3752,-0.8348,94.9707,-45.5933,10.3149
1715315,-0.7126,0.3442,-0.7820,93.6890,-53.8940,3.9673
1715324,-0.6779,0.3342,-0.7380,93.0786,-58.8989,-0.6714
1715332,-0.6316,0.3241,-0.7164,91.8579,-60.9741,-3.9062
1715341,-0.5826,0.3007,-0.6915,91.3086,-60.9131,-7.3242
1715348,-0.5470,0.2859,-0.6768,91.7358,-58.5938,-10.4980
1715357,-0.4951,0.2844,-0.6665,91.2476,-55.9082,-13.2446
1715365,-0.4618,0.2837,-0.6571,90.9424,-51.6357,-16.1133
1715374,-0.4456,0.2876,-0.6487,90.0879,-46.5698,-17.5171
1715381,-0.4103,0.2893,-0.6282,87.4023,-43.3350,-16.9678
1715390,-0.3857,0.3014,-0.6003,85.3271,-39.1235,-17.8833
1715398,-0.3828,0.3174,-0.5869,82.5806,-33.2642,-17.7612
1715406,-0.3467,0.3228,-0.5795,79.8340,-27.8931,-16.5405
1715415,-0.3295,0.3297,-0.5646,76.2329,-23.9868,-16.6626
1715422,-0.3313,0.3419,-0.5494,71.4722,-21.3013,-16.8457
1715431,-0.3154,0.3492,-0.5338,66.8335,-19.4702,-17.8223
1715439,-0.3119,0.3502,-0.5201,62.0728,-18.1885,-18.0664
1715448,-0.3109,0.3597,-0.5104,57.4951,-17.6392,-17.4561
1715455,-0.3116,0.3583,-0.4994,52.1851,-17.7002,-17.3340
1715464,-0.2958,0.3657,-0.4739,47.4243,-17.4561,-17.0288
1715473,-0.2745,0.3768,-0.4585,41.7480,-16.2354,-16.4795
1715481,-0.2532,0.3856,-0.4589,35.8276,-15.2588,-16.4185
1715489,-0.2521,0.3812,-0.4738,29.7241,-14.7705,-16.9678
1715497,-0.2565,0.3798,-0.5026,23.5596,-15.1978,-17.4561
1715506,-0.2435,0.3807,-0.5155,18.3716,-15.2588,-17.6392
1715513,-0.2212,0.4005,-0.5308,13.7329,-12.6343,-17.3950
1715522,-0.2048,0.3959,-0.5265,8.7891,-8.7891,-16.4795
1715530,-0.1775,0.4084,-0.5160,5.0049,-4.3945,-16.1133
1715539,-0.1453,0.4177,-0.5055,2.0752,1.5259,-16.5405
1715546,-0.1429,0.4380,-0.5042,-1.0986,7.2021,-15.8081
1715555,-0.1581,0.4458,-0.5100,-5.9204,11.8408,-14.3433
1715563,-0.1852,0.4515,-0.5203,-10.2539,15.1367,-13.3057
1715572,-0.2301,0.4482,-0.5416,-14.8926,16.7847,-12.0239
1715579,-0.2843,0.4471,-0.5708,-18.7378,16.9678,-11.1084
