ms,ax,ay,az,gx,gy,gz
451036,0.1697,0.0463,-0.5380,96.4355,-31.4331,-50.1709
451044,0.1102,0.0690,-0.4994,88.8062,-40.4053,-45.0439
451053,0.1256,0.0615,-0.4828,76.8433,-51.2695,-44.1284
451061,0.1829,0.1077,-0.4510,73.2422,-59.5093,-29.7852
451070,0.1927,0.1129,-0.4487,61.5845,-65.5518,-10.7422
451077,0.2085,0.1055,-0.4120,47.7295,-68.8477,-4.2114
451086,0.1855,0.1400,-0.4713,6.0425,-84.5337,-2.8687
451094,0.4001,0.0562,-0.4806,14.1602,-74.8291,2.1973
451102,0.3799,0.0959,-0.4683,39.8560,-53.8940,19.6533
451111,0.3608,0.1068,-0.4617,41.1377,-38.3301,40.1611
451119,0.3855,0.0963,-0.4457,39.9780,-23.1934,49.6216
451127,0.3961,0.1008,-0.4275,39.7949,-6.0425,55.6030
451135,0.3843,0.1052,-0.3983,37.0483,12.2070,61.6455
451143,0.3875,0.1031,-0.3696,36.8652,29.9683,67.7490
451152,0.3846,0.1115,-0.3586,29.5410,41.9922,78.0640
451160,0.3925,0.0928,-0.3660,19.4092,51.6357,90.7593
451168,0.3944,0.0847,-0.3752,13.4888,61.1572,100.0366
451176,0.3909,0.0618,-0.3832,8.9111,69.3359,110.9009
451185,0.3849,0.0464,-0.3801,8.4839,75.6226,123.6572
451193,0.3639,0.0385,-0.3835,9.3994,77.6367,135.6201
451201,0.3535,0.0245,-0.3831,7.8125,73.9136,146.0571
451209,0.3416,0.0314,-0.3761,6.5918,66.5283,157.2266
451218,0.3357,0.0303,-0.3760,1.6479,57.0679,167.1753
451226,0.3398,0.0450,-0.3693,-5.8594,45.1050,178.0396
451234,0.3618,0.0437,-0.3774,-15.7471,34.3628,190.0024
451243,0.3687,0.0422,-0.4062,-27.2827,24.0479,197.9980
451251,0.3870,0.0454,-0.4607,-45.2881,12.3291,207.5806
451259,0.4427,0.0398,-0.5383,-61.2793,5.7983,219.3604
451267,0.4989,0.0516,-0.6527,-70.9229,8.1787,229.6143
451276,0.4697,0.0597,-0.7908,-89.1724,16.2354,239.8682
451284,0.3811,0.0858,-1.0989,-118.5303,34.5459,255.3101
451292,0.1689,0.0703,-1.4713,-151.9775,65.7349,279.7241
451300,-0.2190,0.0510,-1.7434,-175.1709,113.1592,306.0913
451309,-0.4979,0.0273,-1.9973,-186.0962,168.4570,341.7969
451317,-0.6758,-0.0623,-2.0890,-179.6875,214.2334,381.0425
451325,-0.8533,-0.1243,-1.7815,-121.8262,240.1123,394.2261
451333,-1.3627,-0.1143,-1.5995,-59.5093,237.1216,379.0283
451342,-2.0723,-0.0886,-1.6132,-10.1318,202.2095,352.3560
451350,-2.5143,-0.1273,-1.6511,34.9121,132.8125,312.9883
451358,-2.3654,-0.1560,-1.6743,77.1484,38.2080,262.6343
451367,-2.0563,-0.1426,-1.7285,91.3086,-44.0063,234.6191
451375,-1.6072,-0.0979,-1.6965,118.4082,-75.3174,227.5391
451383,-1.3412,0.0551,-1.3900,175.9033,-40.7104,227.9053
451391,-1.6329,0.2467,-1.3773,209.1675,-0.5493,227.2339
451400,-1.6881,0.2957,-1.3486,240.7227,5.1270,204.0405
451407,-1.2970,0.4905,-1.1573,250.7324,-1.6479,148.8037
451416,-1.1760,0.5430,-1.0114,223.4497,-11.4136,97.5952
451424,-1.1279,0.6036,-0.8884,181.3965,-25.6348,72.2656
451433,-1.0103,0.5460,-0.8127,154.2358,-38.3911,56.5796
451441,-0.9916,0.5074,-0.7220,140.9302,-50.1709,48.0957
451449,-1.0640,0.4681,-0.6440,131.5918,-63.2935,35.1563
451458,-1.1023,0.4310,-0.5795,122.6807,-79.1626,14.5874
451465,-1.1086,0.3903,-0.5251,109.1919,-96.5576,-6.4087
451474,-1.0588,0.3689,-0.4983,92.8345,-112.1216,-20.6909
451482,-0.9562,0.3408,-0.4707,80.8716,-119.8730,-27.6489
451491,-0.8698,0.3362,-0.4373,74.7070,-115.7227,-32.1045
451498,-0.8198,0.3235,-0.4199,64.6973,-104.9805,-35.8276
451507,-0.7910,0.3209,-0.4187,50.9644,-92.4683,-38.3301
451515,-0.7330,0.3158,-0.4384,43.1519,-78.1860,-41.6260
451524,-0.6290,0.3102,-0.4050,42.6636,-60.8521,-44.7388
451531,-0.5979,0.3247,-0.3794,46.9360,-42.2363,-43.2739
451540,-0.6053,0.3024,-0.3726,46.4478,-29.1748,-42.1143
451548,-0.5741,0.2845,-0.3636,43.9453,-20.9351,-43.2739
451557,-0.5583,0.2848,-0.3516,37.7808,-15.8691,-45.9595
451565,-0.5604,0.2882,-0.3569,32.6538,-13.2446,-48.7671
451573,-0.5281,0.2896,-0.3524,30.0903,-12.8784,-52.1240
451581,-0.5200,0.2922,-0.3679,26.5503,-14.2212,-52.9785
451590,-0.5043,0.2772,-0.3640,23.3154,-17.2119,-52.0630
451598,-0.4694,0.2748,-0.3572,20.7520,-19.7754,-50.5981
451606,-0.4298,0.2875,-0.3551,17.5171,-20.2026,-49.8657
451614,-0.4302,0.2825,-0.3665,15.7471,-19.2261,-49.8657
451623,-0.4033,0.2853,-0.3627,14.1602,-18.0054,-48.4619
451631,-0.3884,0.2914,-0.3511,11.3525,-17.3340,-46.6919
451640,-0.3694,0.2968,-0.3368,6.7749,-17.0288,-44.4946
451647,-0.3381,0.3098,-0.3136,2.3193,-15.8691,-42.6636
451655,-0.3146,0.3153,-0.2914,-1.7700,-13.0005,-39.8560
451664,-0.2976,0.3245,-0.2614,-5.2490,-8.7891,-36.9873
451672,-0.2787,0.3339,-0.2351,-12.4512,-4.6387,-33.0811
451681,-0.2426,0.3441,-0.2102,-19.8975,1.2817,-29.5410
451689,-0.2295,0.3550,-0.1931,-26.2451,9.8267,-24.7803
451697,-0.2201,0.3542,-0.1892,-34.4849,19.4092,-18.9819
451705,-0.2190,0.3551,-0.1897,-41.4429,30.7007,-13.8550
451714,-0.2518,0.3528,-0.2101,-50.7202,41.1987,-8.1787
451722,-0.2766,0.3529,-0.2323,-60.9741,50.7202,-4.0894
451729,-0.2720,0.3773,-0.2678,-69.5801,59.8145,0.1221
451738,-0.3434,0.4521,-0.4033,-82.6416,66.7114,4.8218
451747,-0.5123,0.5553,-0.6539,-100.7690,69.7021,8.7891
451754,-0.6725,0.6538,-0.9678,-124.9390,69.0308,11.1084
451763,-0.6738,0.7078,-1.3651,-142.3340,75.1343,14.2822
451771,-0.8516,0.8461,-1.7653,-159.8511,88.3789,9.8877
451780,-0.9442,0.9662,-2.4114,-231.0181,83.6182,0.4272
451787,-0.8589,0.9926,-3.1558,-301.4526,76.7212,-4.5166
451796,-0.2452,0.9762,-2.9896,-284.5459,107.9712,-2.1362
451804,0.3633,1.1305,-2.0291,-192.1387,183.9600,13.4888
451812,-0.2260,1.0419,-1.3942,-125.6104,248.2910,34.1797
451821,-1.2646,0.3307,-1.3829,-75.4395,244.7510,21.3013
451829,-1.4939,-0.3109,-1.5605,-108.0322,178.7109,-35.0342
451837,-1.9546,-0.5392,-1.1945,-122.1924,138.5498,-67.0166
451846,-2.8385,-0.5653,-0.9497,-25.2686,139.3433,-86.9751
451853,-2.8192,-0.3525,-1.0485,58.2275,122.3145,-147.6440
451862,-2.0997,0.1764,-1.2450,124.5728,62.8052,-218.3838
451871,-1.4536,0.6536,-1.5178,145.6299,-13.0615,-254.0283
451879,-1.0415,0.7288,-1.8186,137.0239,-90.8203,-249.5117
451886,-0.6622,0.5509,-1.9708,152.8931,-161.8652,-228.0273
451895,-0.3232,0.4525,-1.8837,191.1621,-211.7920,-212.0972
451904,-0.0001,0.4618,-1.6381,230.6519,-241.4551,-211.8530
451912,0.2030,0.3583,-1.4114,245.6055,-252.8687,-207.0312
451919,0.2723,0.3069,-1.1749,254.2725,-243.7744,-196.6553
451928,0.2983,0.2329,-0.9330,271.0571,-221.8018,-183.8989
451937,0.2798,0.1791,-0.7148,285.5835,-191.3452,-168.7622
451944,0.3146,0.1432,-0.5201,299.8047,-155.3345,-153.5645
451953,0.3046,0.1915,-0.3618,307.9224,-118.5913,-135.4980
451962,0.2440,0.2648,-0.2537,307.1289,-88.0737,-116.6992
451969,0.1433,0.2816,-0.2000,299.6216,-67.7490,-99.3652
451978,0.0560,0.2661,-0.1683,282.8979,-56.3354,-87.8906
451986,0.0570,0.2620,-0.1469,259.8877,-48.8281,-85.2661
451994,0.0869,0.4032,-0.0645,239.6851,-41.6870,-90.5151
452003,0.1034,0.3257,-0.1134,210.2661,-34.4849,-100.5249
452010,0.0884,0.3259,-0.1400,177.3682,-34.1187,-94.4214
452019,0.0553,0.3151,-0.1727,145.9961,-37.7197,-80.6274
452028,0.0414,0.3271,-0.1559,129.0894,-38.8184,-75.0732
452035,0.0140,0.3357,-0.1528,112.0605,-41.0767,-69.4580
452044,-0.0199,0.3268,-0.1562,92.0410,-46.3867,-62.8052
452052,-0.0399,0.3123,-0.1387,74.2188,-52.1851,-57.3120
452060,-0.0516,0.3035,-0.1257,57.0068,-55.0537,-52.7954
452069,-0.0464,0.2955,-0.1167,40.4053,-54.4434,-48.0957
452077,-0.0387,0.2788,-0.1141,25.6348,-51.1475,-41.3208
452085,0.0005,0.2581,-0.0955,12.4512,-44.7388,-34.3018
452093,0.0453,0.2412,-0.0613,2.3193,-35.0342,-26.4893
452102,0.0468,0.2351,-0.0326,-7.5684,-23.9258,-18.0054
452110,0.0839,0.2366,-0.0024,-16.9067,-10.9863,-9.2163
452118,0.0840,0.2322,0.0178,-24.1699,0.1831,-1.7700
452126,0.0730,0.2313,0.0319,-29.6631,8.9722,6.5308
452134,0.0671,0.2328,0.0306,-34.3628,16.1743,13.6719
452143,0.0594,0.2377,0.0105,-40.7715,21.2402,19.4702
452152,0.0494,0.2427,-0.0022,-46.4478,25.6348,25.2075
452159,0.0409,0.2496,-0.0127,-52.4292,29.9683,31.1279
452168,0.0436,0.2533,-0.0267,-58.7769,34.7290,37.5366
452176,0.0452,0.2531,-0.0417,-65.9790,39.1846,44.1284
452184,0.0540,0.2499,-0.0618,-74.5239,41.6260,49.9268
452192,0.0680,0.2485,-0.0833,-84.7168,41.3818,55.7861
452201,0.0695,0.2413,-0.1033,-95.3979,38.3911,61.7065
452209,0.0864,0.2336,-0.1283,-106.8726,33.5693,67.2607
452217,0.1362,0.2316,-0.1641,-117.3706,28.0151,72.1436
452225,0.2100,0.2368,-0.2065,-127.9297,21.7896,76.9653
452234,0.2749,0.2438,-0.2444,-138.1836,14.7095,82.0313
452242,0.3118,0.2488,-0.2830,-150.6348,6.4697,87.2803
452251,0.3337,0.2548,-0.3231,-163.5742,-3.8452,92.8345
452258,0.3485,0.2618,-0.3711,-172.7905,-13.4277,102.0508
452267,0.3124,0.3021,-0.4575,-180.5420,-22.2168,117.5537
452276,0.2704,0.2682,-0.5106,-189.5142,-33.0200,132.5684
452283,0.1259,0.3595,-0.6617,-221.3135,-55.9692,139.0381
452292,0.2974,0.4615,-0.9032,-263.0005,-77.3926,138.0615
452300,0.5107,0.6230,-1.1439,-300.5371,-71.6553,157.2266
452308,0.6254,0.7338,-1.4701,-355.5298,-31.1890,199.2798
452316,0.6858,0.7184,-1.9203,-399.5361,43.8843,245.0562
452325,0.9077,0.6492,-2.4369,-418.3960,144.3481,281.2500
452332,1.4786,0.4435,-2.4938,-362.9150,271.9727,303.8940
452341,1.4639,0.1287,-1.5638,-190.1855,411.1938,315.0635
452349,-0.0498,-0.0020,-0.9274,-53.3447,505.6763,336.2427
452357,-1.8840,-0.0294,-0.8026,48.8892,499.0234,356.5063
452366,-3.3589,-0.3579,-0.9443,123.4741,355.4687,334.2285
452374,-3.7007,-0.7444,-1.3901,107.9712,165.1611,292.6025
452382,-2.8859,-0.6993,-1.7108,89.5386,18.9819,223.5107
452391,-1.8044,-0.0096,-1.6697,141.7847,-63.4155,139.4043
452399,-2.2948,0.2874,-2.0316,116.6382,-97.9004,70.9229
452407,-2.7517,0.6980,-2.1622,74.7070,-147.6440,55.4199
452415,-2.1511,0.9641,-1.9562,80.4443,-197.5708,12.0239
452424,-1.6769,1.0618,-1.6837,85.9985,-203.9185,-0.6714
452431,-1.4132,1.0594,-1.5116,116.1499,-168.4570,3.5400
452440,-1.3156,0.9882,-1.2981,118.4692,-141.0522,-33.0200
452449,-1.0526,0.8794,-1.1421,94.7876,-137.3291,-67.3828
452457,-0.9087,0.8624,-0.9709,91.5527,-131.5308,-75.2563
452466,-0.8973,0.8274,-0.8354,98.2056,-121.0938,-69.2749
452473,-0.8452,0.7164,-0.7328,118.1030,-105.5298,-56.4575
452481,-0.8647,0.6080,-0.6577,126.7090,-96.0083,-42.1753
452490,-0.7635,0.5415,-0.5557,130.1880,-90.1489,-44.6167
452498,-0.7797,0.5306,-0.5020,127.5635,-86.4868,-48.8281
452507,-0.7565,0.5022,-0.4465,118.9575,-85.8765,-56.5186
452514,-0.6838,0.5238,-0.3828,111.8164,-84.5947,-63.9038
452523,-0.6539,0.5258,-0.3296,101.0132,-79.4067,-73.6084
452531,-0.6437,0.3983,-0.3075,83.3740,-71.2280,-88.5620
452540,-0.5532,0.4109,-0.2692,71.5332,-64.5752,-91.0034
452547,-0.5009,0.4199,-0.2263,74.9512,-55.7251,-90.6372
452556,-0.5227,0.3845,-0.2043,75.3784,-48.1567,-85.2051
452564,-0.4865,0.3445,-0.1757,72.0825,-44.8608,-81.6650
452573,-0.4581,0.3352,-0.1445,68.7866,-43.4570,-81.7261
452581,-0.4121,0.3396,-0.1230,64.6362,-41.9922,-82.3364
452589,-0.3645,0.3397,-0.0977,63.4155,-38.5132,-79.4678
452597,-0.3380,0.3336,-0.0704,61.6455,-34.5459,-72.9370
452606,-0.3199,0.3147,-0.0476,60.6689,-29.9683,-66.9556
452614,-0.3151,0.3020,-0.0002,60.7300,-25.5737,-64.6362
452621,-0.2925,0.3220,0.0292,54.0771,-20.5688,-63.7817
452630,-0.2561,0.3396,0.0503,45.6543,-15.4419,-62.2559
452639,-0.2271,0.3437,0.0615,38.0249,-9.3994,-58.9600
452646,-0.2054,0.3424,0.0675,30.2734,-3.9673,-54.6265
452655,-0.1891,0.3363,0.0659,22.5830,1.7090,-49.9878
452664,-0.1686,0.3448,0.0656,14.0991,8.2397,-46.5088
452671,-0.1509,0.3486,0.0603,3.7231,14.0991,-42.2363
452680,-0.1552,0.3364,0.0546,-5.1270,20.1416,-36.6211
452688,-0.1597,0.3311,0.0569,-12.0850,25.7568,-31.3721
452696,-0.1647,0.3243,0.0643,-20.7520,30.5786,-25.9399
452705,-0.1681,0.3206,0.0642,-30.6396,35.0342,-20.8740
452712,-0.1757,0.3195,0.0537,-41.6260,39.0625,-14.8926
452721,-0.1996,0.3164,0.0226,-54.1992,43.0908,-8.1787
452730,-0.2506,0.3135,-0.0640,-67.0166,47.4854,-2.1362
452738,-0.3657,0.3228,-0.1997,-81.0547,49.1943,2.4414
452746,-0.5297,0.3315,-0.3827,-98.7549,46.8750,4.6997
452754,-0.6915,0.3577,-0.6217,-119.0796,44.0063,4.0894
452763,-0.7931,0.4209,-0.8828,-140.6250,42.2974,3.4180
452770,-0.8644,0.4695,-1.1469,-164.4287,41.3208,3.7231
452779,-0.8915,0.5658,-1.3934,-190.7349,43.2739,5.0659
452787,-0.9574,0.6511,-1.6638,-223.8770,48.7061,4.2725
452796,-0.8834,0.7345,-2.0002,-275.8789,65.9180,6.0425
452803,-0.2233,0.5864,-1.8340,-292.7856,112.3047,3.9062
452812,0.0656,0.6289,-1.5002,-224.6094,160.3394,-6.4697
452821,-0.0929,0.6675,-1.3425,-192.1387,187.4390,-7.9346
452828,-0.3864,0.5491,-1.3247,-184.9976,182.0679,-15.3809
452837,-0.5608,0.4033,-1.4342,-191.9556,149.0479,-40.5273
452845,-0.7933,0.3093,-1.6237,-225.9521,130.5542,-84.7168
452853,-1.0348,0.2500,-1.7505,-256.9580,106.3843,-123.4131
452861,-1.5579,0.0406,-2.1400,-325.1343,35.4614,-153.3203
452870,-2.4222,-0.2607,-2.1708,-343.8721,-56.2134,-212.7686
452878,-1.9642,-0.4843,-2.0104,-181.8848,-98.5107,-282.7148
452887,-0.7645,-0.1068,-1.5789,26.6113,-112.6099,-323.1812
452894,-0.0552,0.4347,-1.4957,42.7856,-121.5820,-297.6074
452902,-0.1532,0.4515,-1.6846,27.3438,-128.0518,-248.5962
452911,-0.1505,0.2639,-1.8367,7.6904,-124.1455,-210.4492
452919,-0.0505,0.0797,-1.7780,4.6387,-108.1543,-192.9932
452928,0.0245,-0.0405,-1.6526,22.3999,-76.2329,-179.5654
452936,0.0902,-0.0292,-1.5034,57.1289,-45.0439,-175.2930
452944,0.1426,0.0369,-1.3794,79.5288,-30.4565,-168.0298
452952,0.2003,0.0513,-1.2952,89.4775,-26.7334,-153.0151
452961,0.2148,0.0271,-1.2151,103.3325,-23.0103,-144.8364
452968,0.2388,0.0338,-1.1226,123.8403,-16.5405,-144.2261
452977,0.2743,0.0596,-1.0487,145.2026,-9.9487,-141.5405
452985,0.2683,0.1356,-0.9557,160.3394,-8.9722,-126.0376
452993,0.2334,0.1783,-0.8798,150.8179,-19.1650,-104.5532
453002,0.2357,0.1635,-0.8177,138.4277,-29.5410,-95.8252
453010,0.2616,0.1826,-0.7737,127.3804,-36.7432,-94.6655
453018,0.2483,0.1693,-0.7239,115.7227,-39.7339,-91.9800
453027,0.2562,0.1600,-0.6599,108.7036,-37.7197,-84.1675
453035,0.2719,0.1665,-0.6046,105.5908,-32.9590,-76.3550
453043,0.2557,0.1702,-0.5582,99.5483,-27.5879,-70.3125
453051,0.2336,0.1583,-0.5160,92.9565,-20.8740,-64.3921
453060,0.2299,0.1498,-0.4698,84.8999,-14.8926,-58.5327
453068,0.2416,0.1512,-0.4282,75.1953,-10.1318,-54.0771
453076,0.2611,0.1490,-0.3951,66.2231,-6.0425,-49.4995
453084,0.1289,0.1768,-0.3600,44.4336,-10.0098,-47.1802
453093,0.1733,0.1263,-0.4059,15.1978,-21.8506,-55.9692
