ms,ax,ay,az,gx,gy,gz
1162109,-0.3164,0.3794,-0.3986,32.4097,-15.5640,-33.6304
1162118,-0.3196,0.3634,-0.3834,33.3252,-13.0005,-31.1890
1162126,-0.3145,0.3558,-0.3845,33.3862,-10.8643,-29.9072
1162135,-0.3164,0.3582,-0.3959,31.7383,-10.3149,-29.6631
1162142,-0.2974,0.3531,-0.3967,31.7993,-10.1929,-29.4189
1162151,-0.2860,0.3661,-0.3922,29.7852,-10.0708,-28.9917
1162160,-0.2750,0.3613,-0.3903,24.2310,-10.5591,-28.4424
1162167,-0.2634,0.3738,-0.3755,22.5830,-9.3384,-28.3813
1162176,-0.2500,0.3920,-0.3566,16.4185,-7.6904,-27.5269
1162184,-0.2385,0.3934,-0.3402,9.1553,-4.5166,-26.6113
1162193,-0.2357,0.3889,-0.3239,2.8687,0.5493,-25.2686
1162200,-0.2362,0.3951,-0.2982,-1.9531,7.0801,-22.6440
1162209,-0.2308,0.4001,-0.2828,-8.6670,14.0991,-18.7378
1162217,-0.2325,0.3929,-0.2716,-15.9302,21.4844,-14.5874
1162225,-0.2449,0.3879,-0.2742,-23.4985,28.6255,-10.9863
1162234,-0.2729,0.3861,-0.2927,-30.2734,34.3628,-8.4839
1162242,-0.3035,0.3870,-0.3198,-36.4380,37.8418,-7.1411
1162251,-0.3236,0.3896,-0.3448,-44.7388,39.9170,-6.4087
1162258,-0.3242,0.4006,-0.3641,-53.8330,41.9312,-5.1270
1162266,-0.3425,0.4293,-0.4098,-63.0493,44.0674,-4.2725
1162275,-0.3741,0.4552,-0.4727,-73.7305,45.7153,-3.7231
1162283,-0.4330,0.4849,-0.5519,-83.9233,47.2412,-3.1128
1162291,-0.4976,0.5167,-0.6656,-97.1069,46.5088,-3.7842
1162299,-0.5884,0.5599,-0.8137,-114.4409,44.1284,-5.8594
1162308,-0.6184,0.6113,-0.9314,-133.1787,42.6025,-9.5215
1162317,-0.6245,0.6552,-1.0688,-148.8647,46.4478,-15.3198
1162324,-0.7539,0.6575,-1.1908,-148.5596,57.1289,-20.3857
1162333,-0.7971,0.7234,-1.2769,-154.9072,62.9272,-35.4614
1162341,-0.7043,0.7173,-1.2227,-186.0352,57.1289,-32.8979
1162350,-0.5199,0.5681,-1.2488,-213.6841,63.8428,-39.6729
1162357,-0.3726,0.5361,-1.2382,-183.7769,88.8062,-65.4907
1162366,-0.3508,0.5176,-1.2596,-148.3154,111.3281,-77.3926
1162374,-0.4310,0.4320,-1.3276,-140.7471,122.4365,-80.5054
1162383,-0.5112,0.3602,-1.3918,-142.5171,126.2817,-94.4824
1162390,-0.5918,0.3682,-1.4034,-136.4746,126.7090,-111.2061
1162399,-0.7363,0.3624,-1.3820,-125.1221,126.5869,-124.5728
1162407,-0.8696,0.3397,-1.4160,-116.3940,126.2207,-133.7891
1162416,-0.9456,0.3096,-1.4952,-103.6377,118.8354,-143.9209
1162423,-0.8857,0.2905,-1.5900,-87.0972,94.4824,-157.4707
1162432,-0.6605,0.2792,-1.7042,-70.1294,56.8237,-174.6216
1162440,-0.3950,0.3127,-1.7806,-55.2979,13.0005,-190.4907
1162449,-0.1371,0.3527,-1.7869,-41.8091,-28.1982,-201.9653
1162456,0.0415,0.3624,-1.7686,-28.5034,-63.2324,-207.0312
1162465,0.1047,0.3798,-1.7036,-16.2964,-91.6138,-204.1626
1162473,0.1238,0.3678,-1.6272,-4.5776,-112.4268,-197.0825
1162482,0.0845,0.3303,-1.5098,9.2773,-122.8027,-186.3403
1162489,0.0364,0.3042,-1.4236,25.2686,-118.7134,-170.1050
1162498,0.0547,0.2600,-1.3190,43.6401,-107.0557,-152.8320
1162506,0.1232,0.2238,-1.2181,64.1479,-94.7876,-139.5874
1162514,0.1713,0.2112,-1.1252,83.7402,-82.4585,-126.1597
1162523,0.1954,0.1953,-1.0798,101.4404,-72.4487,-114.1357
1162531,0.2085,0.1903,-1.0332,115.8447,-64.5142,-104.9805
1162539,0.2251,0.1971,-0.9856,125.0000,-57.4341,-98.4497
1162548,0.2512,0.1919,-0.9329,130.3711,-49.9878,-93.6279
1162555,0.2280,0.2198,-0.8773,134.2773,-43.8232,-88.8062
1162564,0.1917,0.2487,-0.8365,132.9956,-41.8701,-83.0078
1162572,0.1790,0.2502,-0.7896,128.1128,-41.9312,-77.6978
1162580,0.1764,0.2550,-0.7505,120.6055,-42.5415,-72.0215
1162589,0.1726,0.2512,-0.7313,110.9009,-42.1143,-66.1621
1162597,0.1788,0.2424,-0.7187,102.6001,-37.2314,-65.4297
1162605,0.1777,0.2428,-0.6982,94.2993,-30.2124,-70.7397
1162614,0.1807,0.2682,-0.6823,86.6699,-26.2451,-73.4863
1162621,0.1394,0.2616,-0.6346,81.1768,-26.5503,-68.7866
1162630,0.1555,0.2740,-0.5967,70.6177,-31.4941,-68.1152
1162638,0.1705,0.2797,-0.5592,66.9556,-36.9263,-57.4951
1162646,0.1948,0.2479,-0.5309,70.8618,-34.1187,-51.6357
1162655,0.1772,0.2755,-0.4948,68.2983,-32.3486,-40.3442
1162663,0.1288,0.2404,-0.4839,55.1147,-29.8462,-34.2407
1162672,0.1365,0.2451,-0.4723,47.5464,-23.4985,-36.9263
1162679,0.1530,0.2809,-0.4624,46.1426,-17.2119,-34.3628
1162688,0.1652,0.2985,-0.4556,45.3491,-12.8174,-24.9634
1162696,0.1647,0.2886,-0.4612,41.0156,-11.0474,-12.6953
1162704,0.1681,0.2704,-0.4622,35.4004,-8.9111,-5.6152
1162713,0.1844,0.2673,-0.4575,32.2266,-4.8218,-3.4180
1162721,0.1963,0.2794,-0.4518,28.1982,-1.0376,0.2441
1162729,0.2020,0.2820,-0.4355,25.4517,3.2349,7.2632
1162737,0.1969,0.2843,-0.4200,23.5596,7.5684,15.5640
1162746,0.1832,0.2844,-0.4014,18.6768,10.4370,22.3389
1162753,0.1853,0.2891,-0.3894,11.1694,12.5732,26.9165
1162762,0.2000,0.2969,-0.3689,4.3945,14.7705,31.1890
1162770,0.2172,0.3036,-0.3711,-2.9297,16.2354,37.3535
1162779,0.2201,0.2994,-0.3838,-9.0942,17.0288,44.5557
1162787,0.2585,0.3038,-0.4304,-12.2681,18.9209,52.9785
1162795,0.1989,0.2693,-0.4456,1.1597,29.6021,64.2090
1162803,0.1655,0.3086,-0.4506,4.6997,32.1045,64.1479
1162812,0.1770,0.3259,-0.4391,-0.1831,23.6816,75.5615
1162821,0.1790,0.3022,-0.4036,-5.9814,13.6108,89.6606
1162828,0.2285,0.3225,-0.4255,-21.1792,4.9438,104.4922
1162837,0.2926,0.2814,-0.4556,-15.1367,14.7705,113.3423
1162845,0.2263,0.3329,-0.4142,1.9531,28.8086,119.8730
1162853,0.1536,0.3630,-0.4235,-10.3760,24.3530,137.3901
1162861,0.1534,0.4172,-0.5593,-26.7944,15.0757,149.1699
1162870,0.1298,0.4983,-0.7570,-38.0249,5.6763,160.9497
1162878,0.1278,0.5371,-0.9254,-47.1802,1.2207,177.7954
1162886,0.0756,0.5988,-1.0804,-54.0771,6.4087,194.2749
1162894,0.0312,0.6998,-1.3158,-69.4580,15.9912,207.2144
1162903,-0.0449,0.8123,-1.5460,-87.2803,26.6113,212.9517
1162911,-0.0022,0.8521,-1.6907,-110.2905,46.6919,219.1162
1162919,0.2423,0.8397,-1.6021,-113.8916,87.5854,229.9805
1162928,0.2214,0.8477,-1.4781,-99.2432,131.4087,243.1030
1162935,-0.0222,0.7825,-1.3296,-81.7871,162.8418,254.3945
1162944,-0.4160,0.6322,-1.1434,-61.2183,169.0063,254.0894
1162953,-0.7554,0.4344,-0.9847,-37.8418,141.7847,238.7695
1162960,-0.9872,0.3076,-0.9523,-19.0430,90.9424,206.3599
1162969,-0.9006,0.4126,-0.9500,-8.7280,32.0435,171.4478
1162977,-0.6947,0.2863,-1.0580,0.5493,-6.8359,133.6670
1162985,-0.8466,0.3531,-1.1469,10.3760,-25.8179,112.1826
1162994,-1.1846,0.4016,-1.2454,22.3999,-44.4946,99.4263
1163002,-1.2418,0.4301,-1.2793,35.5225,-69.6411,74.7681
1163010,-1.0936,0.5420,-1.2562,43.7012,-92.1631,43.7012
1163019,-0.9270,0.6642,-1.2102,46.2646,-106.0181,23.7427
1163026,-0.8114,0.7180,-1.1676,49.7437,-113.4644,18.7378
1163035,-0.7050,0.7126,-1.1211,51.6968,-116.9434,18.0664
1163043,-0.5895,0.6949,-1.0649,52.3071,-115.2344,14.0991
1163051,-0.5345,0.6768,-1.0116,50.8423,-106.8726,8.0566
1163060,-0.4828,0.6649,-0.9805,47.5464,-94.7266,3.7231
1163068,-0.4330,0.6329,-0.9476,47.1802,-80.1392,3.5400
1163076,-0.4308,0.6084,-0.9174,47.4243,-63.9038,3.7842
1163084,-0.4487,0.5815,-0.8810,46.0205,-49.5605,3.2959
1163093,-0.4198,0.5590,-0.8278,45.1050,-38.8184,3.1738
1163101,-0.4015,0.5343,-0.7861,47.3633,-27.2827,1.8921
1163109,-0.4232,0.5299,-0.7543,49.3164,-17.3340,-0.9766
1163118,-0.3955,0.5220,-0.7186,47.2412,-14.4043,-1.0376
1163126,-0.4105,0.4952,-0.7052,46.0815,-13.6719,0.0000
1163134,-0.3882,0.4790,-0.6918,43.3960,-14.7095,-1.0986
1163142,-0.3770,0.4728,-0.6797,43.5791,-15.0757,-2.8076
1163151,-0.3839,0.4742,-0.6691,42.7856,-16.8457,-3.2959
1163158,-0.3989,0.4559,-0.6533,38.9404,-21.7896,-2.5635
1163167,-0.4100,0.4432,-0.6426,38.3301,-26.2451,-2.7466
1163176,-0.3956,0.4404,-0.6338,37.4146,-30.0903,-4.0283
1163183,-0.3777,0.4406,-0.6324,34.9121,-32.8369,-5.8594
1163192,-0.3665,0.4357,-0.6317,33.0200,-34.6069,-8.1177
1163200,-0.3464,0.4333,-0.6312,31.0669,-36.1328,-10.8032
1163208,-0.3264,0.4390,-0.6272,29.1748,-35.2783,-13.3057
1163216,-0.3102,0.4449,-0.6245,26.9165,-33.0811,-14.2212
1163225,-0.3070,0.4490,-0.6245,25.6348,-29.8462,-13.5498
1163233,-0.3149,0.4493,-0.6196,25.0244,-26.5503,-13.0005
1163241,-0.3164,0.4504,-0.6071,23.8647,-22.8882,-12.2681
1163250,-0.2988,0.4558,-0.5978,22.7051,-17.8223,-10.4370
1163258,-0.2996,0.4601,-0.5884,21.6675,-12.2681,-7.9956
1163266,-0.3109,0.4508,-0.5701,21.0571,-7.9956,-6.0425
1163274,-0.3147,0.4495,-0.5508,20.8130,-6.0425,-6.2866
1163283,-0.3016,0.4497,-0.5349,17.5781,-6.0425,-7.6904
1163290,-0.2800,0.4515,-0.5104,14.6484,-5.4321,-8.9722
1163299,-0.2697,0.4550,-0.4963,11.7798,-4.3335,-8.8501
1163308,-0.2648,0.4467,-0.4827,8.3008,-3.2349,-8.9722
1163316,-0.2504,0.4484,-0.4604,5.9814,-1.7700,-10.4980
1163324,-0.2511,0.4553,-0.4553,2.0142,-1.0986,-12.0239
1163332,-0.2413,0.4576,-0.4513,-3.1128,-1.1597,-13.1226
1163341,-0.2412,0.4611,-0.4354,-8.6060,-1.2817,-14.2212
1163348,-0.2498,0.4539,-0.4242,-15.1978,-0.2441,-13.5498
1163357,-0.2604,0.4606,-0.4163,-19.4092,2.4414,-13.0615
1163365,-0.2822,0.4556,-0.4270,-24.6582,3.9673,-12.2681
1163374,-0.3066,0.4523,-0.4426,-31.3721,4.6387,-13.4277
1163381,-0.3075,0.4481,-0.4526,-36.1938,4.0283,-14.0991
1163390,-0.2944,0.4374,-0.4530,-42.6636,3.2959,-14.5264
1163399,-0.2865,0.4408,-0.4348,-47.7905,3.9673,-15.4419
1163406,-0.2446,0.4565,-0.4110,-52.4292,5.8594,-15.4419
1163415,-0.2445,0.4703,-0.3958,-58.7158,8.7891,-15.0146
1163423,-0.2566,0.4890,-0.4045,-66.8335,12.6953,-14.3433
1163432,-0.2627,0.5000,-0.4679,-75.3174,16.1743,-14.5264
1163439,-0.2655,0.5618,-0.5359,-77.0874,22.0337,-18.4326
1163448,-0.3414,0.6094,-0.6976,-98.3887,19.7754,-15.8081
1163456,-0.3201,0.6384,-0.9316,-127.0752,18.1274,-20.0195
1163464,-0.2958,0.7329,-1.1809,-135.8643,27.3438,-26.3062
1163472,-0.2738,0.7683,-1.4750,-146.7285,41.8091,-23.2544
1163481,-0.3175,0.8440,-1.7119,-148.3154,57.0679,-20.2637
1163490,-0.3312,0.7958,-1.9014,-179.1382,62.7441,-9.5825
1163497,-0.1158,0.7733,-1.8875,-184.8145,83.3740,-16.3574
1163505,0.0161,0.8324,-1.6768,-151.7944,116.6382,-22.4609
1163514,-0.0981,0.7933,-1.4336,-139.4043,144.6533,-9.0332
1163522,-0.3826,0.5878,-1.2655,-123.3521,161.3159,-1.3428
1163530,-0.7251,0.3882,-1.1827,-89.7827,164.1235,-9.5825
1163539,-0.9734,0.2753,-1.1641,-53.4058,151.3672,-25.2075
1163547,-1.1299,0.2466,-1.2092,-14.2822,128.2349,-36.8042
1163555,-1.1871,0.3210,-1.3512,28.1372,99.3652,-44.9219
1163563,-1.0978,0.4532,-1.5668,63.9648,62.0117,-57.5562
1163572,-0.9111,0.5782,-1.7892,92.6514,17.3340,-79.2847
1163580,-0.6566,0.6886,-1.9252,117.2485,-27.6489,-108.0322
1163588,-0.3785,0.7922,-1.9252,138.7329,-70.6787,-122.0093
1163597,-0.2281,0.8466,-1.8541,145.6299,-102.0508,-117.7979
1163604,-0.1403,0.8286,-1.7240,156.7993,-115.6616,-118.7134
1163613,-0.1039,0.7836,-1.5748,163.3301,-119.6289,-118.4692
1163622,-0.0829,0.7145,-1.4281,166.6260,-118.8965,-113.4644
1163629,-0.0786,0.6536,-1.2738,168.8232,-114.3188,-105.8960
1163638,-0.0513,0.6152,-1.1302,171.9360,-106.8115,-97.1069
1163646,-0.0394,0.5693,-1.0325,175.1099,-96.3135,-89.1724
1163654,-0.0289,0.5431,-0.9471,174.8047,-85.2661,-83.9844
1163662,-0.0071,0.5198,-0.8595,171.7529,-74.9512,-81.6650
1163671,-0.0134,0.5164,-0.8010,166.0767,-65.3687,-79.8340
1163679,-0.0186,0.5020,-0.7581,157.9590,-57.9224,-79.6509
1163687,-0.0159,0.4790,-0.7157,150.8179,-50.9644,-80.7495
1163696,-0.0275,0.4561,-0.6472,147.5220,-44.6167,-80.6885
1163704,-0.0503,0.4401,-0.5884,146.2402,-41.4429,-79.7119
1163712,-0.0438,0.4324,-0.5328,142.3340,-41.9922,-77.7588
1163720,-0.0175,0.4236,-0.4799,136.6577,-43.2129,-75.7446
1163729,0.0050,0.4207,-0.4326,132.3242,-43.2129,-72.9370
1163736,0.0339,0.4128,-0.3873,129.1504,-42.2974,-67.7490
1163745,0.0536,0.4121,-0.3455,127.8687,-38.8794,-61.0352
1163754,0.0509,0.4037,-0.3177,123.7793,-35.0342,-55.0537
1163761,0.0659,0.3940,-0.2902,117.3706,-31.3721,-51.8799
1163770,0.0797,0.3854,-0.2687,110.5957,-28.0151,-49.3164
1163779,0.0919,0.3949,-0.2521,103.8818,-25.8179,-46.6309
1163786,0.0967,0.3867,-0.2456,95.8862,-23.8647,-43.0908
1163795,0.0867,0.3944,-0.2429,89.6606,-21.1792,-40.5884
1163803,0.0664,0.3876,-0.2562,82.2144,-20.2637,-37.9639
1163811,0.0671,0.3787,-0.2584,77.5146,-19.3481,-36.2549
1163820,0.0254,0.3638,-0.2520,69.5801,-19.2261,-33.6914
1163828,0.0383,0.3582,-0.2396,58.7769,-19.1040,-34.3018
1163836,0.0369,0.3729,-0.2227,51.6357,-18.9819,-32.0435
1163844,0.0504,0.3719,-0.2037,45.1050,-19.3481,-25.0244
1163852,0.0505,0.3667,-0.1918,41.9312,-18.1274,-15.1978
1163861,0.0486,0.3469,-0.1783,37.1704,-16.2964,-6.4697
1163869,0.0547,0.3254,-0.1631,30.5176,-12.7563,0.0000
1163877,0.0634,0.3252,-0.1477,24.1089,-7.7515,4.1504
1163885,0.0573,0.3152,-0.1460,15.0757,-4.0283,7.2021
1163894,0.0701,0.3138,-0.1427,4.1504,-0.7935,7.8125
1163902,0.0873,0.3190,-0.1378,-4.4556,3.2959,8.7280
1163910,0.1097,0.3168,-0.1442,-13.2446,7.0190,11.6577
1163918,0.1251,0.3193,-0.1464,-21.7285,10.4370,14.7705
1163927,0.1399,0.3207,-0.1516,-32.9590,12.2681,18.2495
1163935,0.1573,0.3251,-0.1566,-42.4805,14.2212,22.1558
1163943,0.1678,0.3300,-0.1646,-52.7954,14.9536,27.3438
1163951,0.1766,0.3209,-0.1814,-65.2466,14.5874,32.5317
1163960,0.2058,0.3176,-0.1887,-75.1953,14.6484,37.9639
1163968,0.2202,0.2990,-0.1837,-81.4209,15.1978,45.0439
1163976,0.2048,0.2739,-0.1350,-85.6323,15.6860,54.5044
1163984,0.1903,0.2656,-0.0908,-90.1489,18.1885,64.8804
1163993,0.1803,0.2434,-0.0803,-96.4966,19.2261,75.5005
1164002,0.1718,0.2203,-0.1014,-101.9897,18.2495,85.5103
1164009,0.1920,0.2069,-0.1395,-105.5298,13.5498,94.7876
1164018,0.2329,0.2006,-0.1802,-109.8633,4.9438,102.9663
1164026,0.2623,0.2035,-0.2126,-116.3940,-4.5166,110.9619
1164034,0.2737,0.2284,-0.2871,-125.1221,-12.6953,119.0796
1164042,0.2480,0.2632,-0.4128,-138.7939,-18.6768,127.8076
1164051,0.2081,0.3048,-0.5618,-155.1514,-20.0195,137.5732
1164059,0.1471,0.3901,-0.7465,-174.3164,-13.9771,148.8647
1164067,0.0579,0.4913,-0.9889,-200.4395,1.1597,162.5977
1164076,-0.0155,0.6012,-1.2915,-222.3511,28.8086,177.6123
1164083,-0.0404,0.7019,-1.6322,-234.8633,68.8477,191.9556
1164092,0.0438,0.7257,-1.8768,-207.8247,127.2583,216.1865
1164100,-0.0474,0.9047,-1.8700,-131.1035,195.3735,228.8208
1164108,-0.2144,0.9088,-1.9182,-151.0620,208.5571,260.9253
1164117,-0.3645,0.7340,-1.8154,-150.6958,220.9473,259.8267
1164125,-0.7394,0.8024,-1.6091,-104.4312,231.6895,230.5908
1164133,-1.1989,0.7961,-1.5139,-51.3916,191.7725,227.5391
1164142,-1.5033,0.5304,-1.5991,-24.2920,98.7549,229.9805
1164150,-1.5422,0.4344,-1.7144,-2.8687,15.7471,188.2324
1164158,-1.2738,0.4960,-1.7935,25.7568,-31.0669,132.6294
1164166,-0.9604,0.7200,-1.7253,50.9033,-45.3491,98.3887
1164175,-1.2892,1.0004,-1.6571,59.2651,-49.6216,84.8999
1164183,-1.5272,0.9583,-1.6294,60.4858,-67.2607,65.1855
1164191,-1.4425,0.9442,-1.5420,51.5747,-94.7876,20.7520
1164199,-1.1306,1.0211,-1.3866,44.8608,-117.8589,-19.4092
1164208,-0.9248,1.0972,-1.2574,43.0908,-129.5776,-32.7759
1164216,-0.7994,1.0414,-1.1659,51.8799,-132.4463,-28.5034
1164224,-0.7108,0.9543,-1.0968,64.0259,-127.1362,-26.1230
1164233,-0.6617,0.9073,-1.0452,71.8384,-114.3799,-30.0903
1164241,-0.6459,0.8505,-0.9882,76.4160,-98.8770,-35.6445
1164249,-0.5986,0.7931,-0.9076,84.1675,-82.0313,-37.1094
1164257,-0.5854,0.7467,-0.8329,92.7734,-65.7349,-33.8745
1164266,-0.5797,0.6980,-0.7787,99.4873,-52.4292,-29.7241
1164273,-0.5654,0.6492,-0.7231,102.1729,-42.1143,-27.5879
1164282,-0.5249,0.6876,-0.6183,103.6377,-32.2266,-27.0996
1164290,-0.5094,0.5575,-0.5924,102.4170,-20.8740,-30.7007
1164298,-0.4948,0.5480,-0.5508,99.9756,-12.2070,-31.1890
1164307,-0.4635,0.5260,-0.5219,97.1680,-7.2632,-30.9448
1164315,-0.4460,0.4932,-0.4967,92.4683,-4.6387,-31.6162
1164324,-0.4417,0.4670,-0.4713,87.5854,-4.3945,-33.2031
1164331,-0.4213,0.4540,-0.4419,80.9937,-6.5308,-36.0718
1164340,-0.3855,0.4362,-0.4117,74.3408,-9.4604,-37.9028
1164348,-0.3634,0.4220,-0.3829,69.3970,-11.8408,-38.8184
1164356,-0.3472,0.4113,-0.3588,63.2324,-13.8550,-39.5508
1164365,-0.3190,0.4062,-0.3350,58.4106,-13.8550,-39.5508
1164373,-0.2996,0.4038,-0.3143,55.9082,-12.2070,-38.2080
1164381,-0.2772,0.4036,-0.2987,52.1851,-10.7422,-36.5601
1164389,-0.2766,0.4070,-0.3010,47.7905,-8.3008,-35.5225
1164398,-0.2698,0.4052,-0.3047,44.8608,-5.9204,-33.8135
1164406,-0.2692,0.4000,-0.3025,41.6870,-3.2349,-31.3721
1164414,-0.2560,0.4100,-0.2881,39.2456,0.3052,-29.4189
1164423,-0.2516,0.4086,-0.2734,35.4004,3.7231,-26.2451
1164431,-0.2373,0.4215,-0.2644,29.1138,6.4087,-23.9868
1164439,-0.2211,0.4205,-0.2440,24.5361,9.2163,-21.1792
1164447,-0.2173,0.4152,-0.2185,19.7144,12.0239,-18.7988
1164455,-0.2083,0.4188,-0.2015,11.6577,14.2212,-18.0664
1164464,-0.1921,0.4305,-0.1816,4.4556,16.8457,-17.0898
1164472,-0.1801,0.4263,-0.1621,-3.2349,18.9819,-14.5264
1164480,-0.1829,0.4333,-0.1542,-10.4980,21.6064,-12.5732
1164488,-0.1936,0.4432,-0.1562,-18.1885,23.4985,-10.0708
1164497,-0.2030,0.4502,-0.1813,-27.2827,25.2075,-6.7749
1164505,-0.2249,0.4536,-0.2108,-33.9355,27.7100,-4.0283
1164513,-0.2485,0.4481,-0.2400,-39.9780,30.5786,-0.7324
1164522,-0.2678,0.4431,-0.2511,-46.8140,34.3018,2.6245
1164530,-0.2759,0.4364,-0.2479,-54.6265,39.6118,5.6763
1164538,-0.2845,0.4352,-0.2457,-62.9883,45.8374,8.8501
1164547,-0.3119,0.4325,-0.2450,-73.6084,51.6357,12.0239
1164554,-0.3463,0.4335,-0.2479,-83.2520,57.3120,14.3433
1164563,-0.3771,0.4447,-0.2666,-93.5059,61.5845,15.6250
1164571,-0.4296,0.4655,-0.3287,-104.4922,63.8428,15.9302
1164579,-0.5146,0.4916,-0.4413,-115.9058,63.6597,14.7095
1164588,-0.6199,0.5234,-0.5867,-128.9673,60.6079,11.4746
1164596,-0.6857,0.5811,-0.7692,-146.3013,54.0771,7.2632
1164604,-0.7441,0.6555,-0.9641,-159.9121,48.4009,2.2583
1164613,-0.8464,0.6866,-1.1532,-172.6074,40.6494,-0.3662
1164621,-0.8196,0.8043,-1.3069,-196.5332,29.8462,-9.0332
1164629,-0.7834,0.8677,-1.4790,-234.6802,20.0806,-12.1460
1164637,-0.5770,0.7260,-1.5569,-255.6152,33.9355,-20.4468
1164646,-0.3835,0.6934,-1.4242,-223.2666,70.3125,-31.0059
1164653,-0.4186,0.7729,-1.3434,-192.5049,97.9004,-38.2690
1164662,-0.5043,0.6812,-1.2579,-186.0352,109.1309,-44.3115
1164670,-0.6744,0.5859,-1.1617,-190.7959,110.6567,-54.3823
1164679,-0.9602,0.4785,-1.1375,-194.0308,104.1870,-67.6270
1164686,-1.2222,0.3306,-1.1582,-178.9551,93.7500,-80.0171
1164695,-1.2731,0.1866,-1.2365,-145.5688,79.8950,-91.4917
1164704,-1.1912,0.1659,-1.4114,-106.5063,59.6313,-108.3984
1164711,-0.9572,0.2283,-1.6299,-75.0122,28.5645,-129.6997
1164720,-0.6355,0.3395,-1.7939,-51.5747,-3.2959,-153.8086
1164728,-0.3781,0.4539,-1.8629,-35.3394,-26.3672,-168.4570
1164737,-0.1799,0.5541,-1.8467,-21.2402,-38.3911,-170.2271
1164744,-0.1031,0.5468,-1.7969,-1.5869,-39.7339,-163.7573
1164753,-0.0760,0.5065,-1.7305,9.6436,-43.7012,-167.9077
1164761,-0.0244,0.5337,-1.5887,21.9116,-57.3730,-162.2314
1164770,-0.0338,0.4946,-1.4801,24.0479,-70.8618,-152.0386
1164777,-0.0125,0.4008,-1.3745,26.1841,-75.9888,-154.5410
1164786,-0.0128,0.3455,-1.2535,38.6963,-76.9043,-157.2266
1164794,-0.0240,0.3179,-1.1342,47.3022,-78.6133,-148.3154
1164802,-0.0222,0.2716,-1.0182,56.1523,-78.4912,-138.0615
1164811,0.0117,0.2310,-0.9128,64.4531,-76.6602,-131.1035
1164819,0.0383,0.2076,-0.8289,71.7773,-73.7915,-125.0000
1164827,0.0449,0.1937,-0.7719,78.1250,-70.7397,-118.8354
1164835,0.0793,0.1827,-0.7389,81.2988,-68.8477,-113.1592
1164844,0.1219,0.1903,-0.7245,82.5195,-66.5894,-106.5674
1164852,0.1481,0.2013,-0.7144,82.0923,-62.8052,-98.0225
1164860,0.1888,0.2031,-0.6957,82.0923,-58.1665,-90.2100
1164869,0.2177,0.2081,-0.6906,81.0547,-52.7344,-82.9468
1164876,0.2073,0.2208,-0.6940,78.3691,-46.9360,-76.1719
1164885,0.2017,0.2321,-0.6764,75.6226,-42.2363,-70.0073
1164894,0.2081,0.2427,-0.6532,73.4253,-37.4146,-64.2090
1164901,0.2009,0.2520,-0.6237,70.0684,-33.2642,-58.7158
1164910,0.1976,0.2572,-0.5985,65.9790,-29.8462,-52.5513
1164918,0.1694,0.2618,-0.5848,61.6455,-27.5879,-46.6919
1164926,0.1401,0.2572,-0.5695,55.6641,-26.9775,-41.4429
1164935,0.1246,0.2529,-0.5552,49.8657,-27.1606,-36.8042
1164942,0.1143,0.2592,-0.5417,44.8608,-27.8931,-32.2266
