ms,ax,ay,az,gx,gy,gz
262016,-0.2357,0.3604,-0.9321,53.6499,-48.8892,22.5830
262025,-0.2411,0.3601,-0.9088,55.1147,-45.5322,22.2778
262033,-0.2230,0.3661,-0.8844,57.3730,-40.4663,22.9492
262042,-0.2047,0.3738,-0.8621,57.8613,-34.0576,23.1323
262049,-0.2214,0.3818,-0.8506,58.5327,-27.7710,23.4985
262058,-0.2386,0.3807,-0.8352,60.5469,-23.6206,23.3765
262066,-0.2314,0.3865,-0.8221,61.4014,-21.1182,22.8882
262074,-0.2235,0.3961,-0.8131,60.5469,-19.5923,21.4233
262083,-0.2156,0.3970,-0.8208,58.1665,-18.3716,19.2261
262091,-0.2083,0.3986,-0.8260,56.5186,-17.0288,17.5171
262099,-0.1959,0.4001,-0.8322,54.9316,-15.3198,15.3809
262107,-0.1840,0.4011,-0.8209,53.9551,-13.8550,13.1226
262116,-0.1804,0.4100,-0.8018,52.6123,-11.8408,10.8643
262124,-0.1919,0.4169,-0.7881,49.1333,-9.9487,8.8501
262132,-0.1971,0.4219,-0.7714,47.1802,-8.3008,7.6904
262141,-0.1948,0.4305,-0.7490,45.6543,-7.5073,6.4697
262148,-0.1892,0.4384,-0.7463,42.7246,-6.7749,5.7373
262157,-0.1838,0.4408,-0.7516,40.3442,-6.9580,5.2490
262165,-0.1816,0.4413,-0.7589,39.0625,-8.1177,4.4556
262173,-0.1644,0.4454,-0.7687,37.5366,-8.9111,3.1128
262182,-0.1495,0.4539,-0.7800,35.3394,-9.5825,1.6479
262190,-0.1418,0.4591,-0.7864,32.8369,-10.1318,0.5493
262198,-0.1392,0.4633,-0.7867,30.2734,-10.8643,-0.2441
262206,-0.1267,0.4612,-0.7789,27.3438,-10.3149,-0.8545
262215,-0.1085,0.4644,-0.7604,26.3672,-7.5073,-1.1597
262222,-0.1141,0.4652,-0.7416,25.8179,-3.7842,-0.7935
262231,-0.1285,0.4681,-0.7152,26.7334,-0.4272,-0.6104
262240,-0.1509,0.4744,-0.7058,26.9775,2.1973,-0.7324
262247,-0.1704,0.4800,-0.7131,25.6348,2.8687,-0.9766
262256,-0.1660,0.4813,-0.7206,24.8413,1.8921,-1.6479
262264,-0.1475,0.4878,-0.7424,23.1934,-0.3662,-2.8687
262273,-0.1282,0.4897,-0.7661,20.6299,-2.5024,-4.0894
262280,-0.1091,0.4924,-0.7753,18.8599,-3.5400,-5.2490
262289,-0.1008,0.4967,-0.7760,16.4185,-4.2725,-6.1035
262297,-0.0975,0.4967,-0.7727,13.7939,-4.9438,-6.8359
262306,-0.0848,0.4968,-0.7599,10.8032,-4.8828,-7.5073
262313,-0.0774,0.4963,-0.7380,9.0332,-2.7466,-7.3242
262322,-0.0836,0.4910,-0.7241,8.1177,1.3428,-6.4697
262330,-0.1010,0.4854,-0.7125,8.7280,5.4932,-5.6763
262338,-0.1060,0.4808,-0.7000,9.0332,8.0566,-5.2490
262347,-0.1023,0.4858,-0.7028,9.3384,9.0332,-5.3711
262355,-0.1090,0.4895,-0.7185,9.2773,8.7891,-5.2490
262363,-0.1122,0.4857,-0.7363,7.8125,7.5684,-4.9438
262372,-0.1130,0.4849,-0.7614,6.3477,6.8970,-5.3101
262380,-0.1139,0.4916,-0.7758,5.5542,6.4697,-5.8594
262388,-0.1140,0.4940,-0.7762,4.3335,5.1270,-5.9204
262396,-0.1045,0.4995,-0.7727,3.1738,4.4556,-5.9814
262405,-0.0972,0.5056,-0.7664,1.7700,4.3945,-5.7983
262413,-0.0941,0.5068,-0.7476,-0.0610,4.9438,-5.3101
262421,-0.0925,0.5052,-0.7323,-1.7700,7.0801,-4.5776
262430,-0.0909,0.5034,-0.7200,-2.4414,9.6436,-3.3569
262438,-0.0908,0.5070,-0.7158,-2.9297,11.9629,-2.0752
262446,-0.0947,0.5089,-0.7153,-3.1738,13.1226,-1.4038
262454,-0.0964,0.5112,-0.7253,-4.2114,13.1836,-0.9155
262463,-0.1017,0.5087,-0.7362,-5.6152,12.9395,-0.1221
262470,-0.1083,0.5059,-0.7465,-7.3853,13.1226,0.8545
262479,-0.1274,0.5009,-0.7465,-8.8501,13.7939,1.4648
262487,-0.1487,0.4974,-0.7427,-10.6201,14.6484,2.1362
262496,-0.1628,0.4930,-0.7444,-13.2446,15.1978,2.7466
262503,-0.1724,0.4886,-0.7468,-16.2964,15.3809,2.8687
262512,-0.1680,0.4855,-0.7513,-19.7754,16.0522,2.8076
262520,-0.1633,0.4774,-0.7466,-23.0713,17.0288,2.7466
262528,-0.1741,0.4705,-0.7345,-25.7568,18.7988,2.4414
262537,-0.1885,0.4644,-0.7228,-27.8931,20.5078,2.1973
262545,-0.2064,0.4591,-0.7139,-29.7852,21.2402,2.2583
262554,-0.2324,0.4531,-0.7097,-31.1279,21.8506,2.1362
262561,-0.2598,0.4452,-0.7083,-32.5928,21.6675,1.5869
262570,-0.2886,0.4381,-0.7053,-33.9355,20.8740,0.9766
262578,-0.3240,0.4346,-0.7007,-35.2783,20.8130,-0.1831
262587,-0.3865,0.4390,-0.7035,-37.7197,21.4844,-1.5869
262594,-0.4462,0.4442,-0.7045,-41.1377,23.5596,-1.9531
262603,-0.5243,0.4393,-0.7048,-44.6167,27.6489,-3.2349
262611,-0.5883,0.4417,-0.7090,-48.8892,32.6538,-5.6152
262620,-0.6639,0.4474,-0.7314,-52.5513,36.9263,-10.4370
262627,-0.6812,0.4731,-0.7896,-58.3496,38.6963,-16.8457
262636,-0.7318,0.5013,-0.8888,-68.4204,38.2690,-25.3906
262644,-0.7777,0.5206,-1.0027,-82.0923,36.0718,-35.5835
262653,-0.7545,0.5190,-1.0858,-97.0459,30.8838,-47.3022
262660,-0.6973,0.5286,-1.1544,-111.5723,26.0620,-60.9741
262669,-0.6337,0.5325,-1.1949,-124.0234,27.8931,-71.9604
262677,-0.4324,0.5029,-1.1421,-126.3428,45.7153,-84.8389
262686,-0.2567,0.5101,-1.0795,-117.4927,75.2563,-102.7222
262694,-0.2551,0.5452,-1.0850,-144.8364,92.4683,-96.8018
262702,-0.2816,0.4563,-1.1495,-174.6216,111.2061,-107.2998
262710,-0.1899,0.4049,-1.1367,-179.7485,132.5684,-142.3340
262719,-0.1774,0.4094,-1.0922,-172.5464,153.0151,-162.5366
262727,-0.2661,0.3960,-1.1541,-178.8940,164.0625,-166.1377
262735,-0.2909,0.3248,-1.2556,-191.3452,161.3159,-170.1660
262743,-0.2570,0.2313,-1.3490,-191.8945,145.1416,-188.6597
262752,-0.4413,0.1797,-1.3335,-167.1753,119.2627,-215.7593
262760,-0.8639,0.0991,-1.1855,-148.6816,88.3789,-247.1313
262768,-0.9429,-0.0321,-1.1133,-135.9863,60.0586,-271.1792
262777,-0.7184,-0.0292,-1.1519,-84.5337,32.4097,-279.1748
262784,-0.4305,0.1125,-1.0984,-59.1431,13.5498,-270.5078
262793,-0.3466,0.1646,-1.1523,-56.3965,1.4648,-253.1128
262801,-0.4668,0.0969,-1.2716,-53.0396,-13.6719,-229.0039
262810,-0.4028,-0.0508,-1.3335,-41.2598,-29.6631,-212.8906
262818,-0.2612,-0.0804,-1.3207,-21.7896,-46.0815,-202.5757
262826,-0.1171,-0.0625,-1.3070,-5.6763,-55.9692,-193.1152
262835,0.0009,-0.0371,-1.3208,8.3618,-61.2183,-183.3496
262842,0.0992,-0.0320,-1.3485,24.3530,-63.4155,-170.4712
262851,0.1674,-0.0254,-1.3473,37.9028,-64.2700,-160.1562
262859,0.2396,-0.0135,-1.3130,45.4712,-62.8052,-151.4893
262868,0.2925,0.0038,-1.2588,54.3213,-57.1899,-143.9209
262875,0.3137,0.0299,-1.2186,58.7158,-50.7813,-139.4043
262884,0.3132,0.0538,-1.1766,59.2651,-45.1050,-134.0942
262892,0.3118,0.0695,-1.1615,58.1055,-39.1846,-131.3477
262900,0.3174,0.0813,-1.1302,56.1523,-32.2876,-130.0659
262908,0.2711,0.0773,-1.1108,55.0537,-23.3765,-127.6855
262917,0.2318,0.0834,-1.0774,57.0068,-15.7471,-126.6479
262926,0.2239,0.1027,-1.0411,61.6455,-9.9487,-125.0000
262933,0.2079,0.1117,-0.9983,61.7065,-8.7891,-125.3052
262942,0.1780,0.1263,-0.9630,61.6455,-10.4370,-122.0093
262949,0.1364,0.1471,-0.9454,59.9365,-14.0381,-116.8823
262958,0.1320,0.1670,-0.9238,58.2275,-18.6157,-112.6709
262967,0.1073,0.1896,-0.9187,54.5654,-23.6206,-108.3984
262974,0.1067,0.2017,-0.9071,50.8423,-28.1372,-103.6987
262983,0.1431,0.2114,-0.8943,47.5464,-31.6772,-99.5483
262991,0.1553,0.2213,-0.8844,45.7153,-33.6304,-94.7876
263000,0.1478,0.2200,-0.8818,47.7295,-33.9355,-88.5010
263007,0.1506,0.2223,-0.8602,50.1099,-33.2642,-81.7261
263016,0.1660,0.2273,-0.8473,50.2319,-31.4331,-77.9419
263025,0.1672,0.2408,-0.8462,50.2319,-28.7476,-74.8901
263032,0.1704,0.2594,-0.8473,50.5981,-25.5127,-70.3125
263041,0.1731,0.2660,-0.8494,50.0488,-21.7285,-64.0869
263048,0.1715,0.2747,-0.8516,49.9268,-17.5171,-59.8755
263057,0.1694,0.2886,-0.8424,49.9878,-13.0005,-55.3589
263066,0.1592,0.2991,-0.8414,49.3774,-8.9722,-52.3071
263073,0.1509,0.3142,-0.8234,49.7437,-6.0425,-48.2178
263082,0.1416,0.3313,-0.8044,48.6450,-4.8828,-42.6025
263090,0.1282,0.3264,-0.7906,47.4854,-4.1504,-40.4053
263098,0.1340,0.3358,-0.7786,47.1802,-4.3335,-38.0859
263107,0.1345,0.3390,-0.7656,44.4946,-5.9814,-35.0342
263115,0.1471,0.3369,-0.7543,42.6025,-7.6294,-33.6304
263123,0.1519,0.3462,-0.7510,40.8325,-8.7280,-31.1279
263131,0.1543,0.3459,-0.7466,37.3535,-9.3994,-28.4424
263140,0.1360,0.3580,-0.7513,27.2827,-14.5264,-27.3438
263148,0.1786,0.3466,-0.7495,26.1841,-14.6484,-25.2075
263156,0.1671,0.3624,-0.7552,32.4707,-8.9111,-21.8506
263165,0.1515,0.3739,-0.7635,29.9683,-6.7139,-16.7236
263172,0.1742,0.3704,-0.7610,28.8086,-4.5166,-13.0005
263181,0.1912,0.3718,-0.7463,31.2500,-0.8545,-11.1694
263190,0.1775,0.3848,-0.7379,31.6772,2.0752,-8.3618
263197,0.1852,0.3986,-0.7214,31.7993,3.7231,-5.1880
263206,0.1797,0.4083,-0.7201,30.5176,5.3101,-2.5635
263215,0.1656,0.4106,-0.7206,26.7944,6.3477,-1.3428
263222,0.1547,0.4130,-0.7280,22.0947,5.6152,-0.9766
263231,0.1399,0.4185,-0.7380,16.7236,3.4180,0.1221
263239,0.1436,0.4189,-0.7426,14.0381,1.2207,1.4038
263247,0.1411,0.4323,-0.7463,12.6343,-0.4272,2.3193
263255,0.1393,0.4417,-0.7555,9.2773,-2.6855,4.4556
263264,0.1497,0.4445,-0.7708,7.5684,-3.0518,6.2866
263272,0.1543,0.4525,-0.7711,7.8125,-1.4038,8.7891
263280,0.1664,0.4618,-0.7644,7.4463,1.4648,11.4136
263289,0.1736,0.4701,-0.7572,6.1646,5.1270,12.9395
263296,0.1929,0.4681,-0.7410,6.4087,9.2163,14.6484
263305,0.1862,0.4738,-0.7380,9.1553,13.7329,16.2354
263313,0.1606,0.4760,-0.7395,9.0942,16.1743,18.0664
263322,0.1401,0.4760,-0.7510,7.5684,16.4185,18.7988
263329,0.1191,0.4783,-0.7689,7.7515,16.7236,19.6533
263338,0.0905,0.4847,-0.7799,8.2397,16.1743,21.8506
263346,0.0861,0.4919,-0.7794,8.1177,14.4043,23.7427
263354,0.0975,0.5010,-0.7704,7.5684,12.0850,24.4141
263363,0.1106,0.5045,-0.7705,6.1035,10.1318,25.0854
263371,0.1250,0.5009,-0.7726,4.8218,9.0942,26.5503
263380,0.1418,0.4896,-0.7699,3.8452,9.2163,28.8696
263387,0.1575,0.4790,-0.7640,3.4180,10.9253,31.4941
263396,0.1617,0.4680,-0.7585,2.9297,12.8174,34.1797
263404,0.1674,0.4543,-0.7408,0.9766,14.7705,36.8652
263412,0.1738,0.4501,-0.7274,0.0000,17.3340,38.2690
263420,0.1616,0.4442,-0.7262,-0.7324,20.6299,41.0156
263429,0.1553,0.4368,-0.7297,-0.8545,24.5361,44.0674
263437,0.1461,0.4380,-0.7292,-1.7090,26.5503,46.8750
263445,0.1428,0.4338,-0.7427,-4.5166,27.0996,50.4150
263454,0.1272,0.4225,-0.7633,-5.3711,27.1606,53.7720
263462,0.1099,0.4059,-0.7832,-7.8125,24.3530,56.0303
263470,0.1165,0.4027,-0.7859,-7.8125,20.9961,59.2041
263478,0.1102,0.4037,-0.7910,-8.3008,17.0288,62.0117
263487,0.1237,0.3915,-0.8029,-10.0098,13.1226,65.5518
263494,0.1207,0.3794,-0.7902,-7.4463,11.4136,69.2139
263503,0.1232,0.3710,-0.7815,-11.0474,6.4087,72.2656
263512,0.1489,0.3588,-0.7688,-12.1460,3.0518,77.8809
263519,0.1536,0.3579,-0.7449,-10.9253,2.3804,82.8247
263528,0.1770,0.3396,-0.7310,-13.9771,2.0752,88.3179
263537,0.2046,0.3281,-0.7236,-17.8833,3.1128,91.4307
263544,0.2593,0.3099,-0.7181,-19.8975,6.4697,96.1304
263553,0.2841,0.3059,-0.7134,-19.6533,10.6812,101.5015
263561,0.3130,0.2900,-0.7117,-23.1934,13.2446,108.0322
263569,0.3237,0.2709,-0.6866,-22.8271,15.8081,115.5396
263578,0.3154,0.2605,-0.6653,-27.2827,15.6860,124.4507
263585,0.2721,0.2607,-0.6735,-31.4941,16.1743,136.3525
263594,0.2308,0.2610,-0.7100,-38.8794,15.9302,149.4751
263603,0.2119,0.2922,-0.8605,-47.1191,10.7422,160.7056
263610,0.1600,0.2711,-1.0768,-66.7725,-3.6011,171.6919
263619,0.1149,0.2599,-1.2502,-84.5337,-21.4233,184.5703
263627,0.0377,0.2836,-1.3463,-100.8301,-38.9404,200.1953
263635,0.0056,0.3145,-1.4015,-114.7461,-53.6499,221.3745
263644,0.0134,0.3335,-1.4546,-128.3569,-62.3779,246.3379
263651,-0.0355,0.3417,-1.5024,-132.8125,-62.9272,269.1650
263660,0.0896,0.3229,-1.4120,-114.3188,-55.0537,284.6069
263669,0.2491,0.3285,-1.1807,-68.7256,-42.5415,284.3628
263676,0.2849,0.3298,-1.0488,-38.2690,-27.0386,283.3252
263685,0.2771,0.2545,-0.9790,-16.4795,-5.9814,285.2173
263693,-0.0098,0.1029,-0.9863,5.6152,18.0664,282.4097
263701,-0.2719,-0.1143,-1.0527,28.5034,38.1470,272.7051
263710,-0.2484,-0.3204,-1.0704,48.8281,46.8750,262.4512
263718,-0.4740,-0.3353,-1.1826,48.2178,55.6030,266.2964
263726,-0.9021,-0.3381,-1.3318,68.2373,72.5098,272.1558
263734,-1.3002,-0.1766,-1.4275,106.6895,83.1299,264.5874
263743,-1.4343,0.2346,-1.3961,136.1084,70.4346,227.7222
263751,-1.3512,0.0947,-1.4855,128.4180,35.8887,159.6680
263759,-1.3224,0.2441,-1.4557,101.8677,-10.4370,118.7744
263767,-1.2242,0.3303,-1.3453,86.6699,-52.1851,98.9990
263776,-1.0284,0.3456,-1.2458,79.2847,-82.4585,84.1675
263784,-0.8710,0.3668,-1.1439,75.1953,-100.5859,72.1436
263792,-0.8203,0.3949,-1.0515,73.6694,-107.2998,58.3496
263801,-0.7694,0.4001,-0.9735,69.0918,-108.0322,44.4946
263809,-0.6746,0.3971,-0.9147,56.2134,-108.1543,34.4238
263817,-0.5551,0.4039,-0.8687,42.6636,-104.7363,28.0151
263825,-0.4564,0.3960,-0.8248,32.1045,-94.2383,22.8271
263834,-0.3741,0.3892,-0.7942,28.6255,-75.0122,19.8364
263841,-0.3479,0.3881,-0.7889,29.8462,-49.9878,17.5171
263850,-0.3666,0.4027,-0.7776,34.1187,-24.7803,16.4185
263858,-0.3800,0.3938,-0.7783,36.1938,-4.3335,13.8550
263867,-0.3802,0.3912,-0.7843,36.2549,9.2163,11.3525
263875,-0.4147,0.3973,-0.7788,36.5601,16.6016,9.9487
263883,-0.4323,0.3977,-0.7689,36.5601,16.7236,8.6670
263891,-0.4310,0.3928,-0.7635,34.4849,9.9487,7.2021
263900,-0.4285,0.3877,-0.7700,29.6631,0.3052,6.0425
263908,-0.4108,0.3839,-0.7812,24.3530,-9.5215,4.0283
263916,-0.3781,0.3768,-0.7944,18.6157,-18.6157,1.8311
263925,-0.3385,0.3667,-0.8092,16.8457,-24.4751,-0.4272
263932,-0.3293,0.3643,-0.8188,17.1509,-27.2827,-2.3804
263941,-0.3226,0.3638,-0.8296,17.7612,-28.8086,-3.6011
263949,-0.3022,0.3666,-0.8339,19.7144,-29.7852,-3.8452
263958,-0.2928,0.3779,-0.8375,23.0103,-29.7241,-2.8687
263965,-0.2861,0.3857,-0.8472,25.2686,-28.9917,-1.2817
263974,-0.2732,0.3920,-0.8605,28.2593,-27.2827,-0.1221
263982,-0.2555,0.3927,-0.8569,31.2500,-25.0244,0.7324
263991,-0.2450,0.4030,-0.8586,33.2031,-22.2168,0.9155
263999,-0.2500,0.4062,-0.8656,33.8135,-19.9585,1.3428
264007,-0.2439,0.4056,-0.8491,33.9355,-18.4326,2.1362
264015,-0.2354,0.4100,-0.8378,32.8369,-17.1509,2.1973
264023,-0.2524,0.4095,-0.8313,29.4800,-16.5405,1.1597
264032,-0.2543,0.4165,-0.8202,27.5269,-15.6860,-0.4272
264040,-0.2521,0.4258,-0.8231,26.9775,-15.8691,-1.8311
264049,-0.2368,0.4312,-0.8389,24.5361,-17.5171,-2.9297
264056,-0.2164,0.4313,-0.8464,22.9492,-19.1650,-3.9062
264065,-0.1954,0.4373,-0.8535,22.1558,-19.9585,-4.4556
264073,-0.1790,0.4409,-0.8599,20.4468,-19.5923,-4.4556
264082,-0.1884,0.4410,-0.8632,17.8833,-17.8223,-4.5166
264089,-0.1759,0.4506,-0.8577,15.8081,-15.3809,-5.1880
264098,-0.1869,0.4479,-0.8550,13.1836,-12.3901,-6.2866
264106,-0.2012,0.4500,-0.8466,11.9629,-10.3760,-6.7749
264115,-0.2283,0.4442,-0.8353,12.0239,-10.4980,-6.5918
264122,-0.2378,0.4421,-0.8281,11.9629,-11.5967,-6.3477
264131,-0.2515,0.4445,-0.8279,11.5356,-13.0005,-6.7749
264139,-0.2445,0.4460,-0.8297,11.7798,-14.5264,-7.4463
264148,-0.2351,0.4456,-0.8223,12.4512,-14.9536,-7.7515
264156,-0.2324,0.4431,-0.8037,13.3057,-14.5264,-7.8125
264164,-0.2274,0.4414,-0.7892,14.2822,-13.5498,-7.7515
264172,-0.2271,0.4412,-0.7745,14.5874,-12.0850,-7.8735
264181,-0.2256,0.4377,-0.7568,14.7705,-10.4980,-7.9346
264189,-0.2301,0.4374,-0.7401,15.2588,-8.7891,-7.8125
264197,-0.2340,0.4360,-0.7281,14.8315,-7.3853,-7.5684
264205,-0.2318,0.4341,-0.7222,13.6108,-6.1035,-7.3242
264214,-0.2318,0.4326,-0.7170,12.6953,-5.0659,-7.4463
264222,-0.2374,0.4312,-0.7135,11.4746,-3.9062,-7.5684
264230,-0.2346,0.4272,-0.7009,9.1553,-2.7466,-7.9956
264238,-0.2324,0.4272,-0.6959,5.9814,-1.6479,-8.7891
264247,-0.2258,0.4230,-0.6907,3.4180,-0.7324,-9.5215
264255,-0.2241,0.4235,-0.6832,2.5635,0.5493,-10.1929
264263,-0.2181,0.4178,-0.6757,0.6104,1.5869,-10.2539
264271,-0.2144,0.4180,-0.6689,-0.8545,3.4790,-10.3760
264280,-0.2180,0.4180,-0.6768,-2.7466,6.5308,-9.7046
264288,-0.2168,0.4218,-0.6808,-3.7231,9.8877,-9.0332
264296,-0.2285,0.4238,-0.6869,-5.1270,12.4512,-8.1177
264304,-0.2405,0.4282,-0.6952,-6.2256,14.4653,-7.6294
264313,-0.2539,0.4219,-0.7028,-7.5684,15.0146,-7.0801
264320,-0.2537,0.4178,-0.6970,-7.6904,15.4419,-7.3853
264329,-0.2538,0.4216,-0.6835,-8.5449,15.8691,-8.0566
264337,-0.2473,0.4237,-0.6763,-9.8267,16.6016,-8.4229
264346,-0.2391,0.4170,-0.6575,-9.9487,18.2495,-8.1177
264354,-0.2433,0.4143,-0.6472,-10.3760,20.7520,-7.0801
264362,-0.2544,0.4138,-0.6707,-11.6577,23.8647,-6.4697
264370,-0.2679,0.4056,-0.7012,-13.9771,26.3672,-6.1646
264379,-0.2780,0.4009,-0.7268,-16.6016,28.0762,-6.5308
264387,-0.2979,0.4025,-0.7646,-19.2261,28.9307,-8.1177
264395,-0.3088,0.4049,-0.7938,-23.3154,27.9541,-10.1318
264403,-0.3147,0.4056,-0.7987,-26.4282,26.4893,-12.0850
264412,-0.3126,0.4153,-0.7928,-31.1890,24.2920,-13.5498
264420,-0.3182,0.4097,-0.7750,-35.1563,22.7051,-14.4043
264428,-0.3088,0.4152,-0.7473,-39.9170,22.2778,-15.6250
264437,-0.3241,0.4128,-0.7180,-42.7856,22.8882,-16.8457
264445,-0.3390,0.4066,-0.6996,-46.5088,24.5972,-17.5171
264453,-0.3674,0.3990,-0.7013,-50.4761,26.7334,-18.2495
264461,-0.3839,0.4030,-0.7327,-55.4810,29.2358,-18.7988
264470,-0.3901,0.4034,-0.7753,-60.9131,32.1655,-20.1416
264478,-0.4070,0.4110,-0.8118,-65.2466,35.0342,-22.7661
264486,-0.4290,0.4193,-0.8615,-70.5566,37.1094,-26.0620
264494,-0.3911,0.4454,-0.9307,-73.1812,42.5415,-26.6113
264503,-0.4301,0.4680,-0.9863,-63.4766,55.7251,-29.1138
264510,-0.4592,0.5111,-1.0299,-66.1621,62.9883,-39.5508
264519,-0.4772,0.5758,-1.1354,-97.9004,53.2837,-36.0107
264527,-0.4530,0.5658,-1.3466,-136.2305,42.3584,-39.0015
264536,-0.3730,0.5862,-1.4983,-140.5640,46.0205,-58.6548
264544,-0.3501,0.6731,-1.6914,-155.8838,48.8281,-73.4253
264552,-0.2413,0.6857,-1.8885,-182.5562,46.8750,-80.0171
264560,-0.0415,0.6664,-1.9319,-189.8804,51.3306,-81.2988
264569,0.0447,0.6809,-1.9415,-177.1851,64.7583,-80.4443
264576,-0.1127,0.6259,-1.8947,-154.9683,74.8901,-80.7495
264585,-0.3356,0.5807,-1.6334,-117.6147,82.3364,-93.8721
264593,-0.6143,0.4525,-1.3578,-76.8433,91.9800,-123.3521
264602,-0.8188,0.3013,-1.0571,-43.2129,95.3979,-147.2168
264610,-0.9745,0.1167,-0.9131,-24.9023,88.7451,-151.9165
264618,-0.9647,-0.0156,-0.9521,-7.8735,75.6226,-147.1558
264626,-0.8964,-0.0786,-1.0657,10.5591,57.9224,-141.8457
264635,-0.7438,-0.0256,-1.2390,31.2500,34.0576,-135.1318
264643,-0.5295,0.1006,-1.4045,47.9736,4.6997,-124.8779
264651,-0.3662,0.2483,-1.5588,59.7534,-25.7568,-118.1641
264659,-0.2144,0.3505,-1.6737,64.0869,-53.7720,-116.0278
264668,-0.1260,0.3630,-1.7280,72.5708,-74.8901,-118.0420
264676,-0.0806,0.3099,-1.7136,86.5479,-92.2852,-117.6758
264684,0.0087,0.2550,-1.6476,104.6753,-105.7129,-117.7368
264692,0.0654,0.2800,-1.5339,122.8638,-112.6099,-122.8027
264701,0.1283,0.3284,-1.3821,143.7378,-112.1216,-127.0142
264709,0.1635,0.3447,-1.2407,158.0200,-107.4219,-125.7935
264717,0.1609,0.3289,-1.1168,167.1143,-101.0132,-118.7134
264726,0.1351,0.3032,-0.9866,173.4009,-93.5059,-110.5347
264734,0.0845,0.2964,-0.8831,175.7812,-85.5103,-103.8818
264742,0.0447,0.3077,-0.7850,176.3306,-78.0029,-97.7173
264750,0.0488,0.3457,-0.7047,178.1616,-69.8242,-92.6514
264759,0.0482,0.3890,-0.6598,176.8799,-61.7065,-88.3789
264767,0.0613,0.4132,-0.6351,174.8657,-53.1616,-85.3271
264775,0.0604,0.4188,-0.6206,171.7529,-45.2881,-83.9844
264784,0.0433,0.4138,-0.6196,167.6636,-39.3066,-83.3130
264792,0.0397,0.4084,-0.6055,163.5742,-36.3159,-83.0078
264800,0.0520,0.4121,-0.5797,158.7524,-34.7900,-82.6416
264808,0.0732,0.4404,-0.5475,152.7100,-33.2031,-81.4819
264817,0.0916,0.4609,-0.5271,146.3013,-31.4331,-79.9561
