ms,ax,ay,az,gx,gy,gz
360594,-0.2881,0.4030,-0.7489,31.7383,-5.0659,-4.2114
360603,-0.2867,0.4114,-0.7549,29.9072,-5.3711,-5.0049
360610,-0.2972,0.4178,-0.7717,27.5269,-6.7139,-5.8594
360619,-0.2991,0.4158,-0.7849,25.3906,-8.6670,-6.4697
360627,-0.2784,0.4219,-0.7891,24.7803,-10.6812,-7.2021
360635,-0.2512,0.4296,-0.7852,23.1323,-11.8408,-7.5684
360644,-0.2322,0.4409,-0.7849,21.7285,-10.7422,-7.3853
360652,-0.2383,0.4468,-0.7920,20.5078,-8.0566,-6.4087
360661,-0.2471,0.4427,-0.7976,18.9209,-5.0049,-5.0659
360668,-0.2373,0.4375,-0.7762,18.8599,-2.4414,-4.3945
360677,-0.2509,0.4424,-0.7599,19.3481,-0.4272,-4.2725
360685,-0.2609,0.4427,-0.7476,19.1040,-0.2441,-4.0283
360694,-0.2578,0.4452,-0.7343,18.4937,-0.4883,-3.7231
360701,-0.2493,0.4507,-0.7242,18.4326,-0.4883,-3.1128
360710,-0.2463,0.4591,-0.7325,17.9443,-0.4883,-2.3804
360718,-0.2407,0.4645,-0.7565,16.2354,-0.6104,-2.4414
360727,-0.2432,0.4679,-0.7803,13.8550,-1.3428,-2.9297
360734,-0.2365,0.4740,-0.8027,12.4512,-1.5259,-2.8687
360743,-0.2396,0.4814,-0.8177,10.7422,-1.2817,-2.3804
360751,-0.2412,0.4852,-0.8201,9.5215,-0.9155,-2.3804
360760,-0.2379,0.4823,-0.8092,8.5449,-0.7935,-2.2583
360767,-0.2383,0.4843,-0.7968,6.8970,-0.3662,-2.0142
360776,-0.2310,0.4763,-0.7675,5.6152,1.0986,-1.0986
360784,-0.2286,0.4734,-0.7462,5.0659,3.4790,0.0610
360792,-0.2281,0.4680,-0.7308,4.0283,6.2256,1.1597
360801,-0.2367,0.4668,-0.7271,4.8218,8.8501,1.8311
360808,-0.2493,0.4603,-0.7319,5.6152,10.3760,2.2583
360817,-0.2574,0.4612,-0.7405,6.7139,10.4980,2.1973
360826,-0.2607,0.4681,-0.7535,6.7749,9.5215,1.8311
360833,-0.2649,0.4750,-0.7737,5.6763,8.4839,0.7324
360842,-0.2604,0.4806,-0.7938,3.7842,6.8970,-0.6714
360850,-0.2548,0.4867,-0.8040,1.7700,5.3711,-1.8311
360858,-0.2502,0.4907,-0.8143,-0.5493,4.2725,-2.4414
360867,-0.2463,0.4917,-0.8147,-2.6855,3.3569,-2.4414
360874,-0.2412,0.4872,-0.8053,-4.5776,3.4180,-1.7700
360883,-0.2410,0.4823,-0.7853,-5.6152,4.4556,-0.4883
360892,-0.2419,0.4799,-0.7656,-6.5918,5.9814,0.8545
360900,-0.2468,0.4755,-0.7529,-6.8970,7.5073,1.7700
360908,-0.2532,0.4714,-0.7438,-6.8970,7.9346,2.6855
360916,-0.2546,0.4680,-0.7400,-6.2866,8.0566,3.6011
360924,-0.2517,0.4658,-0.7380,-6.1646,8.1177,4.0283
360933,-0.2583,0.4677,-0.7394,-6.2866,7.8735,4.2725
360941,-0.2726,0.4656,-0.7377,-7.2021,7.3853,4.3335
360949,-0.2913,0.4590,-0.7269,-8.0566,6.7749,4.2114
360958,-0.3125,0.4572,-0.7175,-10.1929,6.4087,4.0894
360966,-0.3239,0.4531,-0.7217,-13.3667,6.4087,3.8452
360974,-0.3341,0.4495,-0.7328,-16.7847,6.8970,3.1128
360982,-0.3473,0.4442,-0.7401,-19.1650,7.7515,2.0142
360991,-0.3629,0.4396,-0.7494,-22.5220,8.3618,0.7935
360999,-0.3856,0.4335,-0.7528,-25.9399,8.7280,-0.3662
361007,-0.3944,0.4329,-0.7484,-29.4800,9.3994,-1.4038
361016,-0.4100,0.4352,-0.7495,-33.0200,11.6577,-2.6245
361023,-0.4358,0.4396,-0.7629,-37.1094,13.9771,-3.5400
361032,-0.4633,0.4470,-0.7952,-41.9922,15.9912,-4.0894
361040,-0.4822,0.4728,-0.8463,-47.4243,19.0430,-4.7607
361049,-0.5066,0.4596,-0.8984,-44.7388,27.8931,-4.6997
361056,-0.5944,0.4882,-0.9058,-44.7998,36.4990,-6.7749
361065,-0.6046,0.4957,-0.9335,-64.8804,35.5835,-9.9487
361073,-0.5961,0.5165,-0.9698,-72.9370,37.2925,-15.0146
361081,-0.6216,0.5421,-1.0034,-74.4019,43.2739,-18.1885
361090,-0.6252,0.5326,-1.0339,-82.8857,46.7529,-20.2637
361098,-0.6178,0.5535,-1.0809,-94.7876,48.3398,-28.1982
361107,-0.6008,0.5355,-1.0963,-112.2437,48.7671,-43.5791
361114,-0.5363,0.5164,-1.0292,-122.4365,50.8423,-60.7300
361123,-0.4928,0.4810,-0.9877,-130.7983,53.5889,-71.4722
361131,-0.4994,0.4308,-0.9696,-136.2305,59.2651,-82.7026
361139,-0.4960,0.4011,-0.9321,-139.2212,64.7583,-101.6235
361147,-0.5071,0.4109,-0.9250,-145.5688,67.3828,-117.3706
361156,-0.5554,0.3748,-0.9553,-151.2451,71.3501,-131.5918
361164,-0.5778,0.3304,-1.0120,-156.7993,76.2939,-143.6768
361172,-0.5011,0.2745,-1.1031,-158.8135,80.2612,-153.6865
361180,-0.4807,0.2000,-1.0583,-140.0146,80.0781,-167.3584
361189,-0.6493,0.1892,-1.0474,-113.5864,73.6084,-182.1899
361197,-0.7653,0.1519,-1.0652,-96.6797,57.1899,-197.9370
361205,-0.7373,0.1406,-1.0039,-81.0547,34.6680,-213.2568
361213,-0.6194,0.1368,-1.0417,-62.9883,14.8315,-219.6045
361222,-0.4830,0.1426,-1.0719,-44.6167,1.4038,-217.4683
361230,-0.3358,0.1923,-1.1042,-38.7573,-3.2349,-205.6885
361238,-0.2705,0.1691,-1.1201,-30.4565,-1.7090,-187.3779
361247,-0.2759,0.1228,-1.1357,-18.4937,-2.7466,-172.3633
361255,-0.2439,0.0986,-1.1135,-7.0190,-5.9814,-162.2925
361263,-0.1937,0.1198,-1.1096,-0.5493,-11.1694,-157.2876
361271,-0.1299,0.1410,-1.1256,5.7373,-13.7939,-152.4658
361280,-0.0781,0.1528,-1.1486,14.0381,-13.2446,-145.1416
361288,-0.0586,0.1630,-1.1664,22.9492,-11.3525,-135.4370
361296,-0.0415,0.1637,-1.1722,30.7007,-9.4604,-127.4414
361304,0.0011,0.1697,-1.1560,39.1846,-8.6060,-122.0093
361313,0.0269,0.1821,-1.1396,44.8608,-8.4229,-117.6758
361321,0.0312,0.2018,-1.1135,49.4995,-8.4839,-113.9526
361329,0.0487,0.2200,-1.0784,52.8564,-7.3242,-110.1685
361338,0.0637,0.2350,-1.0409,52.7344,-7.0801,-108.3984
361346,0.0592,0.2562,-1.0067,53.3447,-7.2632,-105.1636
361354,0.0326,0.2664,-0.9756,54.1382,-8.9722,-99.5483
361362,-0.0073,0.2723,-0.9513,51.0864,-13.9771,-95.0317
361371,-0.0065,0.2721,-0.9229,47.9126,-18.9209,-92.6514
361378,-0.0078,0.2839,-0.8977,47.3022,-21.5454,-89.0503
361387,-0.0222,0.2971,-0.8754,45.1050,-23.1323,-84.4116
361396,-0.0199,0.3071,-0.8538,43.5181,-24.0479,-81.2378
361403,-0.0176,0.3236,-0.8422,42.7856,-24.6582,-78.4302
361412,-0.0118,0.3345,-0.8296,41.1987,-24.2310,-73.9746
361420,-0.0148,0.3374,-0.8264,39.9780,-22.5830,-70.4956
361429,-0.0066,0.3409,-0.8176,39.6729,-21.5454,-66.7114
361436,-0.0122,0.3463,-0.8132,38.0249,-20.3857,-62.9883
361445,-0.0054,0.3528,-0.8126,36.0107,-19.4702,-60.6079
361453,-0.0356,0.3632,-0.8077,31.0669,-20.3857,-57.3120
361461,-0.0355,0.3569,-0.8269,19.7144,-25.6348,-57.0679
361470,0.0039,0.3495,-0.8181,26.6724,-23.2544,-53.7720
361478,-0.0095,0.3774,-0.8021,33.3862,-19.4702,-46.9360
361486,-0.0133,0.3837,-0.7893,31.6772,-17.5171,-41.2598
361494,0.0007,0.3856,-0.7706,31.0059,-14.7705,-40.9546
361503,0.0223,0.4009,-0.7476,31.0059,-12.0239,-38.2080
361511,0.0131,0.4021,-0.7355,29.3579,-8.5449,-34.1187
361519,0.0046,0.4016,-0.7322,25.5737,-6.7139,-32.8979
361527,-0.0001,0.4031,-0.7295,21.7896,-5.9204,-28.9917
361535,-0.0032,0.3970,-0.7249,19.4702,-4.6387,-26.9165
361544,-0.0128,0.4083,-0.7332,16.5405,-4.9438,-25.4517
361553,-0.0488,0.3981,-0.7600,12.6953,-5.9204,-24.4141
361560,-0.0259,0.4030,-0.7650,14.5264,-6.3477,-22.2168
361569,-0.0233,0.4076,-0.7726,13.9771,-5.7373,-17.8833
361577,-0.0244,0.4200,-0.7747,11.9019,-4.8828,-15.8081
361585,-0.0099,0.4191,-0.7637,9.0332,-4.5166,-15.0146
361593,0.0085,0.4302,-0.7505,7.3853,-4.3945,-12.1460
361602,0.0205,0.4272,-0.7415,6.0425,-3.2959,-8.7280
361610,0.0190,0.4255,-0.7352,5.7373,-0.6714,-7.4463
361618,0.0216,0.4320,-0.7345,4.8218,1.5259,-6.4087
361626,0.0085,0.4373,-0.7466,4.1504,3.2349,-4.0894
361635,-0.0027,0.4408,-0.7646,3.6011,4.6997,-1.2207
361644,-0.0234,0.4440,-0.7836,3.1128,5.4321,0.6714
361651,-0.0328,0.4502,-0.8009,2.3193,4.2725,2.5635
361660,-0.0352,0.4535,-0.8169,1.7090,2.5024,5.2490
361668,-0.0286,0.4509,-0.8229,1.5259,1.1597,7.6294
361676,-0.0223,0.4510,-0.8214,1.7700,0.7935,9.6436
361684,-0.0107,0.4509,-0.8109,1.1597,0.7324,11.7187
361693,0.0013,0.4495,-0.7999,1.5869,1.8311,13.4277
361701,0.0073,0.4530,-0.7892,2.3193,3.4180,15.0757
361709,0.0098,0.4548,-0.7897,2.1973,5.3711,17.0288
361717,0.0002,0.4592,-0.7952,2.2583,7.3853,18.9209
361726,-0.0084,0.4601,-0.8065,0.8545,8.6060,20.6909
361734,-0.0094,0.4569,-0.8278,-0.3662,9.2773,22.5220
361742,-0.0419,0.4504,-0.8542,-0.7324,10.9863,23.5596
361750,-0.0431,0.4453,-0.8779,-3.1128,9.7656,24.3530
361759,-0.0571,0.4402,-0.8967,-5.1270,7.7515,27.9541
361767,-0.0640,0.4304,-0.9086,-7.8125,5.0049,29.8462
361775,-0.0479,0.4154,-0.9120,-10.0708,2.8687,31.4331
361784,-0.0341,0.4119,-0.9059,-10.0708,1.7700,34.4238
361791,-0.0161,0.4052,-0.9028,-9.2163,2.5024,37.4146
361800,-0.0118,0.4081,-0.8948,-6.7139,4.0894,40.5273
361808,-0.0002,0.4119,-0.8910,-8.0566,5.4321,44.6167
361816,0.0062,0.4136,-0.8899,-10.3149,7.6294,47.4854
361825,0.0154,0.4116,-0.8831,-11.7798,10.9253,49.8657
361833,0.0179,0.4133,-0.8790,-12.9395,15.5029,51.7578
361841,0.0222,0.4115,-0.8655,-13.9771,20.0195,53.6499
361849,0.0183,0.4154,-0.8566,-15.0146,23.0103,56.3354
361858,0.0032,0.4088,-0.8546,-16.7236,24.9634,59.6313
361867,-0.0055,0.4008,-0.8491,-16.6626,26.5503,62.3169
361874,-0.0072,0.3948,-0.8555,-15.9302,27.0386,65.3687
361883,-0.0206,0.3851,-0.8623,-15.2588,26.0620,68.9087
361890,-0.0361,0.3724,-0.8668,-14.4653,23.9868,72.9370
361899,-0.0464,0.3656,-0.8743,-12.9395,20.9961,76.9653
361908,-0.0531,0.3594,-0.8845,-12.2070,17.0898,81.0547
361915,-0.0594,0.3507,-0.8947,-12.0850,12.5122,85.3271
361924,-0.0525,0.3436,-0.9174,-12.5122,7.0801,89.7827
361933,-0.0437,0.3390,-0.9376,-14.7705,1.7090,94.3604
361940,-0.0502,0.3376,-0.9619,-17.5781,-0.9766,100.6470
361949,-0.0558,0.3494,-0.9861,-20.9961,-0.6104,109.8633
361957,-0.0249,0.3568,-1.0018,-24.3530,-0.2441,117.8589
361965,-0.0474,0.3618,-1.0223,-28.4424,1.0986,125.7324
361973,-0.0341,0.3768,-1.0278,-33.6914,4.5776,137.5122
361981,0.0416,0.3940,-1.0090,-35.4004,9.0942,147.2168
361990,0.0647,0.4081,-0.9706,-32.4707,15.1978,153.8696
361999,0.1287,0.4116,-0.8602,-26.0010,22.6440,163.8184
362006,0.2142,0.3811,-0.7119,-8.5449,30.5176,172.9736
362015,0.1963,0.3722,-0.6063,14.6484,36.3770,179.4434
362023,-0.0098,0.3657,-0.5792,31.7993,34.1797,187.0117
362032,-0.2812,0.3490,-0.6111,37.9639,17.6392,198.7305
362039,-0.5083,0.3423,-0.6877,37.4756,-14.6484,207.5806
362048,-0.6587,0.3328,-0.7788,35.9497,-54.1382,211.7920
362056,-0.7284,0.3052,-0.8690,38.7573,-91.5527,200.9888
362064,-0.6349,0.3177,-0.9102,40.7715,-125.4883,186.2183
362073,-0.4390,0.3518,-0.9081,33.3862,-150.3296,180.1147
362081,-0.2732,0.3679,-0.9202,27.8320,-151.9165,172.3633
362089,-0.2579,0.3424,-0.9825,23.8037,-134.0942,165.3442
362098,-0.2786,0.2720,-1.0730,21.0571,-112.8540,161.0718
362105,-0.2710,0.1962,-1.1648,20.9961,-93.3838,158.1421
362114,-0.2760,0.1477,-1.2562,26.7944,-71.9604,150.5127
362123,-0.3768,0.1321,-1.3136,35.3394,-49.1943,143.5547
362130,-0.4807,0.1489,-1.3517,46.9971,-26.9775,138.4888
362139,-0.5853,0.1990,-1.3517,54.8096,-7.8735,129.8828
362147,-0.7195,0.2441,-1.3286,60.2417,4.8218,114.3188
362155,-0.7789,0.2904,-1.2721,67.5659,10.8643,94.4214
362163,-0.8047,0.3407,-1.2037,71.6553,9.0332,79.3457
362172,-0.8026,0.3594,-1.1243,68.0542,-0.9155,70.6787
362180,-0.7815,0.3615,-1.0469,64.0259,-14.7705,64.4531
362188,-0.7305,0.3639,-0.9730,59.5703,-28.1982,55.9082
362197,-0.6508,0.3676,-0.9087,53.2227,-37.9028,47.7905
362204,-0.5663,0.3713,-0.8628,46.9971,-41.5649,39.9780
362213,-0.4951,0.3641,-0.8113,43.7012,-39.9170,33.3252
362221,-0.4672,0.3579,-0.7822,39.7339,-36.7432,28.6255
362229,-0.4469,0.3494,-0.7703,32.4707,-33.6914,22.7051
362238,-0.4200,0.3505,-0.7828,26.7334,-29.4189,17.1509
362245,-0.3907,0.3518,-0.8027,22.6440,-24.4141,13.3057
362254,-0.3779,0.3566,-0.8105,21.9116,-18.7378,10.3149
362263,-0.3702,0.3687,-0.8177,21.6064,-12.6953,8.2397
362270,-0.3799,0.3787,-0.8385,21.3013,-7.6904,6.9580
362279,-0.3860,0.3911,-0.8425,22.0337,-4.8218,6.2866
362288,-0.3872,0.3949,-0.8391,22.2778,-3.9062,6.1035
362295,-0.3983,0.3956,-0.8385,20.8130,-3.6011,5.6152
362304,-0.3822,0.3911,-0.8226,20.0195,-2.8687,5.4932
362313,-0.3530,0.3969,-0.7999,21.3013,-1.5259,5.6763
362320,-0.3429,0.4022,-0.7910,22.5830,-0.1221,6.2866
362329,-0.3346,0.3901,-0.7773,23.0103,1.4648,6.0425
362337,-0.3204,0.3809,-0.7621,24.8413,4.1504,6.5918
362345,-0.3287,0.3795,-0.7590,26.9165,6.1035,6.8359
362353,-0.3424,0.3784,-0.7637,26.9165,6.3477,6.2256
362362,-0.3571,0.3828,-0.7670,24.8413,4.8218,3.7231
362369,-0.3588,0.3766,-0.7700,21.4844,1.2207,0.6714
362378,-0.3618,0.3848,-0.7745,19.4702,-2.7466,-1.4648
362387,-0.3507,0.3905,-0.7810,16.9067,-5.7373,-2.6855
362394,-0.3428,0.3914,-0.7983,13.9160,-8.2397,-3.3569
362403,-0.3442,0.3967,-0.8146,10.9863,-9.5825,-3.7231
362411,-0.3307,0.3915,-0.8275,8.7891,-8.4839,-3.6011
362419,-0.2886,0.3906,-0.8142,7.8735,-6.2256,-3.4180
362428,-0.2705,0.3989,-0.8048,6.4697,-2.9907,-3.4180
362436,-0.2710,0.3953,-0.8014,4.6997,1.2817,-3.2959
362444,-0.2758,0.3904,-0.7898,3.6621,5.5542,-3.4180
362452,-0.2916,0.3893,-0.7759,3.9673,8.8501,-3.7231
362461,-0.2922,0.3922,-0.7697,4.0283,10.3760,-4.1504
362469,-0.3031,0.3969,-0.7726,3.0518,10.3149,-4.5776
362477,-0.3052,0.3984,-0.7803,1.3428,8.6670,-4.9438
362486,-0.3044,0.3976,-0.7953,-0.1831,6.5918,-5.3101
362493,-0.3032,0.3971,-0.8002,-1.2207,5.1270,-5.7983
362502,-0.2942,0.4006,-0.8114,-2.2583,4.1504,-6.1646
362511,-0.3059,0.3997,-0.8317,-4.5166,2.8076,-6.4697
362518,-0.3041,0.3939,-0.8375,-6.7749,1.1597,-6.6528
362527,-0.3027,0.3954,-0.8356,-7.9346,0.4272,-6.6528
362535,-0.2909,0.3951,-0.8259,-7.8125,1.3428,-6.2866
362544,-0.2809,0.3931,-0.8120,-5.9204,3.4790,-5.5542
362551,-0.2867,0.3914,-0.8042,-4.6387,5.1880,-4.8828
362560,-0.2887,0.3900,-0.7996,-3.7231,6.1035,-5.1270
362568,-0.2844,0.3967,-0.8019,-3.2959,6.0425,-5.8594
362576,-0.2769,0.3993,-0.8096,-4.3335,5.5542,-6.2256
362584,-0.2771,0.3992,-0.8105,-3.7842,5.7373,-6.4087
362593,-0.2904,0.3983,-0.8160,-3.6621,6.4087,-6.5308
362602,-0.2909,0.4010,-0.8190,-4.6997,6.8359,-6.6528
362609,-0.2947,0.4058,-0.8174,-5.4321,7.2632,-6.6528
362618,-0.2959,0.4078,-0.8162,-7.0190,7.3242,-6.6528
362626,-0.2950,0.4055,-0.8151,-8.6060,7.0190,-6.8359
362634,-0.2843,0.4043,-0.8143,-9.5825,6.8359,-6.8359
362642,-0.2665,0.4078,-0.8164,-10.4980,6.7139,-6.8970
362651,-0.2490,0.4087,-0.8188,-11.7187,6.7139,-6.7749
362659,-0.2267,0.4067,-0.8156,-12.0850,7.6294,-6.2866
362667,-0.2236,0.4052,-0.8181,-12.5732,8.9722,-5.8594
362676,-0.2281,0.4009,-0.8171,-13.0005,9.9487,-5.3101
362683,-0.2332,0.4026,-0.8093,-13.3667,10.1318,-5.1270
362692,-0.2310,0.4071,-0.8090,-12.1460,10.3760,-5.0659
362700,-0.2688,0.4054,-0.7915,-6.7139,12.3291,-5.3711
362709,-0.2910,0.3990,-0.7850,-11.7187,9.7046,-4.5166
362716,-0.2911,0.3982,-0.7765,-17.5171,6.0425,-5.0659
362725,-0.2844,0.4006,-0.7805,-19.2261,4.3945,-5.7983
362734,-0.2869,0.3989,-0.7778,-15.3198,6.0425,-6.7749
362741,-0.3060,0.4027,-0.7845,-15.4419,6.1646,-6.6528
362750,-0.3118,0.3962,-0.7985,-20.3247,3.5400,-6.4087
362758,-0.2982,0.3905,-0.8092,-23.1934,2.4414,-7.9346
362767,-0.2970,0.3926,-0.8132,-23.6816,2.8687,-9.5215
362774,-0.2988,0.4005,-0.8088,-26.0620,3.6621,-9.6436
362783,-0.2733,0.4084,-0.8204,-27.8931,5.6763,-8.7891
362791,-0.2948,0.3866,-0.8147,-16.6626,14.8315,-7.6904
362799,-0.3462,0.4150,-0.7749,-12.5732,19.8975,-7.6904
362808,-0.3892,0.3894,-0.7754,-32.5317,14.3433,-2.9907
362816,-0.3966,0.3652,-0.7841,-41.0767,13.3667,-9.3994
362824,-0.4065,0.3794,-0.7568,-36.2549,16.9678,-15.4419
362832,-0.4446,0.3904,-0.7396,-36.0107,18.8599,-13.6719
362841,-0.5068,0.3723,-0.7426,-43.2739,18.3105,-12.0850
362849,-0.5463,0.3702,-0.7640,-50.1709,18.1885,-17.9443
362857,-0.5745,0.3883,-0.7908,-52.7954,18.4326,-23.8037
362866,-0.5692,0.4082,-0.8838,-58.0444,18.1274,-27.0996
362874,-0.5376,0.4220,-1.0170,-66.5283,17.0288,-31.0669
362882,-0.5039,0.4453,-1.1345,-78.0029,16.8457,-36.3770
362890,-0.4774,0.4838,-1.2590,-88.8062,20.6299,-42.4194
362899,-0.4714,0.5156,-1.4050,-100.7080,25.5127,-49.3164
362906,-0.4058,0.5327,-1.4810,-111.9995,32.1655,-55.9082
362915,-0.3176,0.5651,-1.5336,-117.7979,43.4570,-62.0117
362924,-0.3207,0.5851,-1.5900,-120.5444,52.0020,-68.6646
362931,-0.3677,0.5446,-1.5721,-118.4692,53.2227,-77.0264
362940,-0.4552,0.4957,-1.5441,-118.8354,51.3916,-87.1582
362948,-0.4781,0.3979,-1.4910,-123.2910,50.1709,-99.4263
362956,-0.6771,0.2834,-1.3831,-101.7456,44.0674,-113.8916
362964,-0.9633,0.1959,-1.2648,-69.8242,35.1563,-127.4414
362973,-1.1217,0.1140,-1.0443,-29.4800,29.3579,-142.7612
362982,-1.0065,0.1107,-0.9476,14.2212,26.3672,-157.5928
362989,-0.8540,0.1505,-0.9650,35.4004,21.8506,-161.0718
362998,-0.7755,0.2303,-1.0593,47.9126,12.5122,-151.1230
363005,-0.7012,0.2783,-1.2061,55.5420,-4.0894,-138.4888
363014,-0.5022,0.2896,-1.3345,57.7393,-25.4517,-129.2114
363022,-0.3337,0.2987,-1.4032,62.9272,-44.4336,-120.0562
363031,-0.2069,0.3275,-1.4149,72.3267,-61.1572,-112.2437
363038,-0.1182,0.3252,-1.4143,80.8105,-75.6836,-111.3892
363047,-0.0146,0.2830,-1.3925,90.2710,-84.8389,-113.8306
363055,0.0985,0.2534,-1.3313,106.3232,-86.6699,-114.4409
363064,0.1682,0.2611,-1.2365,122.0093,-81.4819,-112.4268
363072,0.1803,0.2678,-1.1282,136.5967,-71.3501,-107.2388
363080,0.1510,0.2711,-1.0084,149.5972,-60.4858,-100.2808
363088,0.1194,0.2854,-0.9033,157.2876,-50.4761,-92.4072
363097,0.0730,0.3060,-0.8091,161.4380,-42.1753,-84.7168
363105,0.0266,0.3268,-0.7361,164.6118,-36.9263,-78.0029
363113,-0.0276,0.3358,-0.6904,163.7573,-35.5225,-73.4863
363122,-0.0562,0.3381,-0.6571,159.7290,-38.5132,-70.8008
363130,-0.0441,0.3468,-0.6188,154.3579,-43.2739,-69.7021
363138,-0.0575,0.3729,-0.5964,150.1465,-48.6450,-68.8477
363146,-0.0519,0.4028,-0.5836,146.6064,-54.6265,-67.6880
363155,-0.0308,0.4238,-0.5812,141.2354,-60.6079,-67.0166
363163,0.0073,0.4341,-0.5856,134.2773,-65.1855,-65.6738
363171,0.0291,0.4493,-0.5793,127.6855,-65.7349,-63.1104
363179,0.0571,0.4738,-0.5959,121.0938,-62.2559,-59.7534
363187,0.0829,0.4856,-0.6018,116.3330,-56.6406,-57.3120
363196,0.1038,0.4960,-0.6096,111.3281,-49.6826,-54.5654
363204,0.1072,0.4967,-0.6151,107.0557,-42.1143,-51.6357
363212,0.0996,0.5048,-0.6072,104.0649,-34.7900,-48.1567
363221,0.0940,0.5210,-0.5826,100.5249,-27.0386,-43.7622
363228,0.0725,0.5477,-0.5503,96.9238,-20.5688,-39.5508
363237,0.0522,0.5781,-0.5448,93.5059,-16.1133,-35.5835
363246,0.0474,0.5903,-0.5348,89.4165,-13.9160,-31.6772
363253,0.0637,0.6105,-0.5212,85.5103,-12.2681,-28.3203
363262,0.0826,0.6212,-0.5183,79.8340,-9.9487,-25.9399
363270,0.0814,0.6277,-0.5231,75.9277,-8.9111,-23.4985
363278,0.0835,0.6333,-0.5197,72.8149,-8.7280,-20.6299
363287,0.0830,0.6461,-0.5209,69.6411,-8.7280,-18.6157
363295,0.0884,0.6559,-0.5330,64.8804,-8.7280,-17.4561
363303,0.0792,0.6571,-0.5282,60.6689,-9.2163,-16.9067
363312,0.0765,0.6724,-0.5159,57.1899,-8.6670,-15.6860
363319,0.0725,0.6869,-0.5057,54.0161,-7.3853,-14.8315
