ms,ax,ay,az,gx,gy,gz
1798531,0.3126,0.2145,-0.8330,104.9194,16.0522,-58.1665
1798539,0.2809,0.2250,-0.7950,101.2573,7.2632,-54.1992
1798548,0.2728,0.2373,-0.7739,96.2524,-2.3193,-51.7578
1798555,0.2834,0.2452,-0.7645,90.6982,-12.1460,-49.1943
1798564,0.3063,0.2534,-0.7618,85.4492,-21.3013,-45.4712
1798573,0.3207,0.2568,-0.7578,79.7729,-29.2969,-41.9312
1798580,0.3423,0.2625,-0.7400,73.9136,-35.8887,-39.1846
1798589,0.3702,0.2719,-0.7198,67.8711,-39.7949,-37.1094
1798598,0.3933,0.2759,-0.7062,63.1104,-39.2456,-35.0952
1798605,0.4008,0.2775,-0.6816,61.0962,-34.7290,-32.1655
1798614,0.3879,0.2754,-0.6693,58.5938,-28.1982,-28.5645
1798622,0.3833,0.2747,-0.6615,56.3354,-20.8740,-25.0854
1798630,0.3617,0.2756,-0.6606,55.8472,-14.0381,-20.5688
1798639,0.3271,0.2764,-0.6526,55.7861,-9.2163,-15.9302
1798646,0.3079,0.2841,-0.6473,54.5654,-6.0425,-10.3760
1798655,0.2876,0.2869,-0.6526,51.2085,-4.5166,-6.9580
1798663,0.2817,0.2875,-0.6569,47.3022,-3.9673,-4.5776
1798672,0.2775,0.2910,-0.6575,43.8232,-3.6011,-2.1362
1798680,0.2645,0.2900,-0.6669,40.0391,-3.9673,-0.1831
1798688,0.2570,0.2908,-0.6835,34.5459,-6.4697,1.6479
1798696,0.2521,0.2853,-0.6929,29.2969,-10.2539,3.1128
1798705,0.2614,0.2815,-0.6747,24.1089,-12.7563,4.5776
1798712,0.2770,0.2888,-0.6553,19.9585,-13.3057,6.0425
1798721,0.2863,0.2990,-0.6418,15.7471,-12.2681,7.2632
1798730,0.2910,0.3038,-0.6261,12.0850,-10.4370,8.7891
1798737,0.3031,0.3068,-0.6041,9.3994,-7.4463,10.3149
1798746,0.3202,0.3170,-0.5861,6.7749,-4.7607,12.2681
1798754,0.3246,0.3289,-0.5702,6.1646,-1.5869,14.7705
1798762,0.3311,0.3412,-0.5593,4.8218,1.2817,18.8599
1798770,0.3425,0.3490,-0.5468,4.6997,5.4932,22.8882
1798779,0.3459,0.3644,-0.5406,5.6152,10.5591,27.4048
1798788,0.3326,0.3672,-0.5458,4.1504,13.9771,32.3486
1798795,0.3280,0.3632,-0.5426,2.3804,17.2729,35.2783
1798804,0.3326,0.3605,-0.5381,0.4272,19.5313,38.0859
1798812,0.3324,0.3533,-0.5394,-2.0752,20.6299,41.4429
1798820,0.3519,0.3400,-0.5314,-5.5542,20.9351,44.4336
1798828,0.3665,0.3229,-0.5436,-8.1177,21.2402,46.9971
1798837,0.3495,0.3074,-0.5735,-11.2915,19.8975,49.4995
1798845,0.3362,0.2922,-0.5907,-14.7705,16.8457,53.4058
1798853,0.3459,0.2854,-0.5752,-16.5405,14.4653,57.2510
1798862,0.3560,0.2941,-0.5729,-17.7002,13.0615,61.2183
1798870,0.3732,0.2947,-0.5409,-19.1040,12.1460,66.0400
1798878,0.3832,0.3005,-0.5168,-18.9209,12.8174,71.5942
1798886,0.3816,0.3038,-0.5085,-19.1040,12.8174,77.2705
1798895,0.4061,0.3130,-0.4991,-20.4468,13.3057,83.1909
1798902,0.4169,0.3240,-0.4993,-24.9023,15.1367,90.3931
1798911,0.4374,0.3335,-0.5011,-30.9448,19.1040,98.3887
1798920,0.4501,0.3353,-0.4976,-37.6587,24.9634,106.9336
1798927,0.4294,0.3572,-0.5505,-44.4336,31.9214,115.5396
1798936,0.3574,0.3782,-0.7529,-54.2603,35.2783,124.5728
1798945,0.2439,0.3341,-0.9550,-66.5283,32.1045,134.5825
1798952,0.2034,0.3464,-1.1199,-75.3174,29.0527,147.0947
1798961,0.1274,0.3633,-1.3046,-78.7354,32.2266,162.5366
1798968,-0.0428,0.4222,-1.4183,-94.4214,28.5645,176.4526
1798977,-0.0101,0.4547,-1.4973,-113.9526,28.5645,182.9834
1798985,-0.1317,0.5016,-1.5464,-125.4272,37.4756,189.8804
1798994,-0.0736,0.4640,-1.4725,-124.2676,61.0962,201.6602
1799002,-0.0339,0.4517,-1.3473,-103.3325,90.4541,210.1440
1799010,-0.0392,0.4011,-1.1925,-81.4819,112.0605,215.0879
1799019,-0.2313,0.3628,-1.1555,-51.8799,127.1973,211.7310
1799026,-0.4783,0.3087,-1.1935,-21.5454,127.3804,206.9702
1799035,-0.6377,0.2599,-1.2394,8.2397,108.7036,199.8901
1799044,-0.6470,0.2605,-1.2871,28.7476,75.3174,192.3828
1799051,-0.5751,0.3123,-1.3322,41.7480,42.9688,184.0820
1799060,-0.6113,0.3593,-1.3728,45.8984,15.9912,171.1426
1799068,-0.6564,0.3447,-1.3848,42.3584,-8.3618,153.3203
1799076,-0.6172,0.3419,-1.3564,34.7900,-30.1514,131.1646
1799085,-0.5377,0.3994,-1.2900,22.7051,-45.6543,111.8774
1799093,-0.5477,0.4601,-1.2030,13.1226,-54.1382,96.3135
1799101,-0.6475,0.4523,-1.1205,7.9346,-59.0820,85.7544
1799110,-0.6788,0.4338,-1.0233,10.5591,-62.8052,74.7070
1799117,-0.5948,0.4513,-0.9257,18.9209,-63.5986,60.8521
1799126,-0.5380,0.4891,-0.8978,27.4048,-59.9365,48.4619
1799134,-0.5110,0.4762,-0.9021,32.8369,-56.0303,42.1143
1799142,-0.4811,0.4431,-0.9026,37.7197,-51.6357,38.3301
1799151,-0.4382,0.4355,-0.9003,40.9546,-46.2036,33.7524
1799158,-0.4048,0.4473,-0.9122,41.5649,-38.2690,28.3813
1799167,-0.3997,0.4442,-0.9120,40.7715,-28.3813,23.4375
1799175,-0.4052,0.4390,-0.8987,40.5884,-18.4937,19.5313
1799184,-0.4065,0.4326,-0.8845,39.7949,-10.0708,15.6860
1799192,-0.4070,0.4291,-0.8589,37.7808,-5.0659,11.0474
1799200,-0.4022,0.4261,-0.8358,35.9497,-1.7700,6.4697
1799209,-0.3884,0.4255,-0.8107,33.2031,0.0000,3.1128
1799216,-0.3782,0.4189,-0.7880,31.0059,0.7935,0.6104
1799225,-0.3633,0.4047,-0.7760,30.1514,1.5259,-1.8921
1799233,-0.3405,0.3995,-0.7753,28.5034,0.9155,-4.3945
1799241,-0.3287,0.3976,-0.7744,26.2451,-1.0986,-6.9580
1799250,-0.3193,0.3972,-0.7771,24.4141,-3.2959,-9.4604
1799258,-0.3203,0.3926,-0.7766,22.6440,-5.1270,-11.6577
1799266,-0.3312,0.3816,-0.7710,22.0337,-7.1411,-13.5498
1799274,-0.3109,0.3763,-0.7621,22.3999,-9.6436,-14.9536
1799283,-0.2844,0.3828,-0.7540,22.7661,-11.1694,-15.3809
1799291,-0.2651,0.3892,-0.7544,22.1558,-11.4136,-15.1978
1799299,-0.2506,0.3882,-0.7546,21.4844,-10.1929,-15.1367
1799307,-0.2433,0.3887,-0.7507,20.2026,-8.0566,-15.3809
1799316,-0.2224,0.3940,-0.7473,18.8599,-5.1270,-15.6860
1799324,-0.2106,0.4069,-0.7531,16.7847,-2.3804,-16.5405
1799332,-0.1995,0.4108,-0.7493,14.3433,0.9766,-16.6626
1799340,-0.1879,0.4121,-0.7317,12.0850,4.6997,-16.9067
1799349,-0.1843,0.4149,-0.7052,10.5591,8.8501,-17.1509
1799357,-0.1913,0.4233,-0.6949,9.1553,12.5122,-17.5781
1799365,-0.1938,0.4314,-0.6981,6.5308,14.0381,-17.8223
1799374,-0.2074,0.4324,-0.6970,5.0049,14.4653,-18.1885
1799381,-0.1990,0.4436,-0.6967,4.2114,13.7939,-18.3716
1799390,-0.1959,0.4508,-0.6975,2.2583,12.5732,-18.3105
1799399,-0.1759,0.4537,-0.6840,0.1221,11.8408,-18.3105
1799407,-0.1536,0.4619,-0.6681,-2.1362,12.3901,-18.3105
1799415,-0.1462,0.4613,-0.6455,-3.6621,15.1367,-18.0054
1799423,-0.1406,0.4617,-0.6194,-5.9814,18.2495,-17.5171
1799432,-0.1573,0.4626,-0.6008,-8.1177,21.6064,-17.3950
1799440,-0.1820,0.4630,-0.5902,-10.4980,23.3765,-18.0054
1799448,-0.2134,0.4705,-0.5903,-13.5498,22.9492,-19.4092
1799456,-0.2622,0.4755,-0.6042,-17.4561,19.5313,-21.7896
1799465,-0.3074,0.4800,-0.6383,-22.1558,12.2681,-25.4517
1799472,-0.3533,0.4838,-0.6754,-28.2593,3.6011,-30.0293
1799481,-0.3734,0.4961,-0.7018,-34.0576,-3.9673,-34.7900
1799489,-0.3678,0.5159,-0.7296,-40.8936,-8.1787,-38.7573
1799498,-0.3688,0.5461,-0.7677,-49.0112,-7.8125,-41.8091
1799506,-0.3785,0.5826,-0.8237,-57.7393,-2.9297,-44.4946
1799514,-0.3909,0.6301,-0.9375,-68.2373,5.6152,-47.6685
1799522,-0.4077,0.6604,-1.0900,-79.4678,17.0288,-50.9033
1799530,-0.4169,0.6881,-1.2609,-86.5479,29.7241,-55.0537
1799539,-0.4225,0.7297,-1.4536,-92.7124,40.5273,-60.0586
1799547,-0.4156,0.7595,-1.6824,-101.5625,47.2412,-65.1855
1799555,-0.3335,0.7574,-1.8082,-105.8350,52.6123,-70.8618
1799564,-0.2477,0.7432,-1.8284,-101.8677,59.8755,-78.2471
1799572,-0.1981,0.7286,-1.7296,-97.4121,65.3687,-80.8716
1799580,-0.2656,0.6985,-1.6155,-85.2051,72.6318,-78.9795
1799588,-0.4069,0.5686,-1.4430,-64.8804,79.4678,-81.7871
1799597,-0.5801,0.4094,-1.2983,-40.2222,85.9375,-88.7451
1799605,-0.6721,0.2689,-1.2015,-8.9722,83.9233,-94.2993
1799613,-0.6735,0.1965,-1.2014,26.3062,67.5659,-97.6563
1799621,-0.5612,0.2251,-1.3026,65.6738,38.4521,-101.8677
1799630,-0.4052,0.3080,-1.4785,104.0649,3.1738,-110.5957
1799638,-0.2072,0.3936,-1.6324,137.5732,-31.0059,-120.1172
1799646,0.0240,0.4708,-1.6827,163.5132,-59.6924,-127.7466
1799655,0.2198,0.5625,-1.6416,180.9692,-79.4678,-126.4038
1799663,0.3296,0.6235,-1.5508,195.3125,-86.4258,-117.5537
1799671,0.3453,0.6229,-1.4347,205.5054,-81.8481,-107.2388
1799679,0.3131,0.5852,-1.3093,209.7168,-72.7539,-98.3887
1799688,0.2587,0.5579,-1.1801,213.2568,-63.6597,-91.4917
1799695,0.2053,0.5427,-1.0458,214.5386,-58.7158,-81.6040
1799704,0.1747,0.5154,-0.9296,212.6465,-57.3120,-70.8618
1799713,0.1575,0.4963,-0.8182,209.1064,-57.4341,-61.4014
1799720,0.1591,0.4763,-0.7092,203.9185,-56.2134,-53.5889
1799729,0.1667,0.4585,-0.6239,197.7539,-53.3447,-48.2788
1799737,0.1606,0.4510,-0.5619,189.2090,-50.0488,-45.1660
1799745,0.1421,0.4436,-0.5054,179.5044,-48.8281,-43.6401
1799754,0.1245,0.4503,-0.4523,168.3350,-49.9268,-42.2974
1799762,0.1017,0.4546,-0.4150,155.5786,-52.9785,-41.0767
1799770,0.0862,0.4573,-0.3796,142.2729,-56.5186,-40.8936
1799778,0.0884,0.4845,-0.3453,130.3711,-57.0068,-41.0767
1799787,0.0980,0.4985,-0.3225,119.7510,-54.6265,-40.9546
1799795,0.1000,0.4945,-0.3053,108.2764,-51.5137,-38.7573
1799803,0.1310,0.4891,-0.2722,99.7314,-44.6777,-36.6211
1799812,0.1417,0.4858,-0.2593,90.0879,-38.3301,-34.9731
1799819,0.1279,0.4895,-0.2698,79.4067,-33.5693,-33.8745
1799828,0.1125,0.4858,-0.2754,69.5190,-29.6631,-33.7524
1799836,0.1053,0.4896,-0.2817,60.2417,-26.1841,-33.6914
1799844,0.0957,0.5011,-0.2950,52.2461,-22.9492,-32.6538
1799853,0.0695,0.4922,-0.2917,48.0347,-18.8599,-30.3955
1799861,0.0527,0.4838,-0.3048,38.1470,-16.9678,-31.0059
1799869,0.0658,0.5061,-0.2931,33.2031,-15.4419,-31.6772
1799877,0.0620,0.5212,-0.2865,30.5176,-13.1836,-28.4424
1799886,0.0625,0.5244,-0.2950,26.3062,-10.9863,-24.4751
1799894,0.0758,0.5236,-0.3010,22.3999,-9.8877,-20.0195
1799902,0.0757,0.5194,-0.3104,19.5923,-8.3008,-15.9912
1799911,0.0859,0.5153,-0.3229,15.9912,-6.8970,-12.7563
1799919,0.0956,0.5101,-0.3303,11.9019,-5.3101,-10.3149
1799927,0.0989,0.5201,-0.3346,9.0942,-3.6621,-9.0332
1799936,0.0880,0.5223,-0.3386,5.9814,-2.0142,-7.1411
1799943,0.0869,0.5204,-0.3353,3.0518,-1.2817,-5.5542
1799952,0.0942,0.5254,-0.3239,-0.1221,-0.5493,-4.2114
1799960,0.1067,0.5337,-0.3102,-4.0894,1.0986,-2.6855
1799968,0.1195,0.5343,-0.2994,-8.4229,2.9297,-0.8545
1799977,0.1274,0.5360,-0.2847,-13.4277,4.9438,1.0986
1799985,0.1332,0.5433,-0.2708,-18.4937,6.9580,2.3804
1799993,0.1526,0.5590,-0.2657,-24.2920,8.3618,3.8452
1800002,0.1669,0.5625,-0.2682,-29.4800,10.1318,5.3101
1800009,0.1813,0.5557,-0.2720,-34.6680,10.5591,8.0566
1800018,0.2017,0.5413,-0.2773,-40.3442,10.6812,10.0708
1800026,0.2250,0.5363,-0.2769,-44.8608,11.1084,11.3525
1800034,0.2463,0.5228,-0.2788,-50.2930,11.4746,14.7705
1800043,0.2648,0.5045,-0.2828,-55.9082,12.2070,18.4937
1800051,0.2817,0.4954,-0.2854,-61.7676,13.0615,22.3999
1800059,0.2938,0.4810,-0.2886,-68.2983,14.0381,27.2217
1800067,0.3031,0.4723,-0.2960,-75.5615,15.5029,32.3486
1800076,0.3176,0.4591,-0.3080,-83.5571,16.7847,37.9639
1800084,0.3303,0.4412,-0.3242,-93.0176,17.9443,43.4570
1800092,0.3375,0.4310,-0.3351,-102.9053,19.4702,49.2554
1800101,0.3456,0.4180,-0.3408,-112.3047,22.1558,55.2979
1800109,0.3557,0.4060,-0.3400,-122.8027,24.5361,62.5000
1800117,0.3773,0.3929,-0.3326,-132.5073,26.7944,69.3359
1800125,0.4022,0.3856,-0.3204,-140.5029,28.9917,75.1343
1800134,0.4130,0.3849,-0.2953,-146.3623,30.2124,81.5430
1800142,0.4019,0.3934,-0.2720,-153.3203,31.6162,89.5386
1800150,0.3721,0.3982,-0.2517,-161.9873,34.7290,98.9380
1800159,0.3195,0.4348,-0.3143,-171.6919,39.7339,109.9854
1800166,0.2406,0.4564,-0.5094,-186.3403,45.2881,120.1782
1800175,0.0945,0.4167,-0.7712,-201.7822,49.8047,130.1270
1800183,-0.0138,0.4202,-1.0493,-213.8672,53.8940,141.8457
1800191,-0.1078,0.4617,-1.3674,-225.7690,58.1055,151.9775
1800200,-0.2020,0.5161,-1.6949,-241.5771,64.9414,159.4238
1800208,-0.1055,0.5482,-1.8468,-251.8921,88.6841,163.2080
1800216,0.0530,0.4949,-1.8324,-238.4033,135.1318,163.2690
1800224,-0.0454,0.4431,-1.6951,-190.5518,181.7017,171.4478
1800233,-0.2262,0.4562,-1.4261,-138.7329,214.5386,190.1245
1800241,-0.5647,0.4395,-1.2148,-97.9614,220.8862,204.9561
1800249,-0.9697,0.3131,-1.1864,-68.2983,194.8242,205.9937
1800258,-1.1509,0.1479,-1.2644,-34.6069,139.5874,193.1152
1800265,-1.0735,0.0787,-1.4064,-2.9297,77.3315,175.8423
1800274,-0.9556,0.1647,-1.5516,20.4468,27.7100,157.3486
1800283,-0.9398,0.3635,-1.6552,28.9307,-6.5918,136.0474
1800290,-1.0524,0.4930,-1.7205,30.2124,-32.1045,106.0791
1800299,-1.1040,0.5330,-1.7225,29.6631,-55.7251,66.5894
1800307,-1.0448,0.6289,-1.6367,30.7617,-77.3926,31.3721
1800315,-0.9294,0.7081,-1.5095,32.6538,-94.2383,8.1177
1800324,-0.8337,0.7543,-1.3773,36.1328,-105.2246,-2.9297
1800332,-0.7316,0.7574,-1.2650,42.1753,-111.4502,-6.1646
1800340,-0.6311,0.7283,-1.1748,48.2178,-112.6709,-9.2773
1800348,-0.5364,0.7061,-1.1119,51.6357,-108.5815,-11.9629
1800357,-0.4585,0.6678,-1.0676,55.3589,-98.0225,-12.7563
1800365,-0.4143,0.6344,-1.0476,61.6455,-82.7026,-12.6343
1800373,-0.3951,0.5966,-1.0261,65.9180,-67.3828,-8.6060
1800381,-0.3810,0.5541,-0.9949,67.6270,-53.3447,-6.2256
1800390,-0.3538,0.5217,-0.9401,67.8101,-40.0391,-5.3101
1800398,-0.3372,0.5048,-0.8765,70.3125,-25.3296,-4.2114
1800406,-0.3425,0.4934,-0.8281,69.1528,-12.6343,-1.2207
1800414,-0.3651,0.4551,-0.8035,65.4297,-3.9062,-0.7324
1800423,-0.3785,0.4246,-0.7638,62.7441,0.7935,-3.4180
1800430,-0.3673,0.4011,-0.7141,60.1807,2.3193,-5.2490
1800439,-0.3533,0.3875,-0.6796,57.4341,1.7700,-6.9580
1800448,-0.3367,0.3679,-0.6542,54.3823,-0.4272,-9.0332
1800456,-0.3229,0.3591,-0.6317,51.6357,-3.1128,-10.1929
1800463,-0.3016,0.3535,-0.6045,49.9878,-5.9814,-11.7798
1800472,-0.2950,0.3527,-0.5825,47.0581,-9.6436,-12.6953
1800480,-0.2921,0.3510,-0.5637,44.4946,-13.6108,-14.7705
1800489,-0.2751,0.3595,-0.5554,43.2129,-17.0898,-16.7236
1800496,-0.2531,0.3711,-0.5490,42.4805,-19.6533,-17.3340
1800505,-0.2357,0.3787,-0.5394,41.3818,-20.6299,-16.6626
1800513,-0.2078,0.3910,-0.5309,39.3066,-20.7520,-15.8691
1800522,-0.1948,0.4088,-0.5243,38.2080,-18.1274,-15.9302
1800530,-0.1892,0.4121,-0.5172,33.5083,-15.9912,-13.6719
1800538,-0.1628,0.4148,-0.5011,29.2358,-12.0239,-14.1602
1800547,-0.1486,0.4384,-0.4841,24.5972,-6.5918,-14.3433
1800555,-0.1378,0.4415,-0.4640,18.3716,-0.4883,-13.3667
1800563,-0.1305,0.4492,-0.4464,14.4043,7.6294,-13.3667
1800571,-0.1416,0.4584,-0.4388,9.7046,14.0991,-12.8174
1800580,-0.1598,0.4642,-0.4402,4.8828,18.8599,-12.3291
1800587,-0.1775,0.4723,-0.4619,0.6104,20.6909,-11.7187
1800596,-0.1908,0.4728,-0.4965,-3.7231,20.2026,-11.1084
1800605,-0.1960,0.4788,-0.5323,-8.2397,18.4937,-10.0708
1800612,-0.2059,0.4836,-0.5779,-13.3667,17.2119,-8.7280
1800621,-0.2301,0.4806,-0.6190,-18.1885,16.4795,-7.6294
1800629,-0.2435,0.4755,-0.6387,-22.1558,16.0522,-7.2021
1800638,-0.2681,0.4725,-0.6379,-25.2075,15.6250,-7.2632
1800645,-0.3019,0.4723,-0.6223,-28.4424,13.6719,-7.4463
1800654,-0.3326,0.4678,-0.6066,-31.9214,9.5215,-8.3618
1800662,-0.3518,0.4695,-0.5907,-36.0107,4.6387,-9.2773
1800670,-0.3838,0.4771,-0.5704,-37.9028,-0.1221,-11.2305
1800678,-0.4335,0.4939,-0.5803,-38.4521,-5.9204,-14.5264
1800687,-0.5052,0.5012,-0.6289,-40.5884,-15.4419,-19.7754
1800695,-0.5631,0.5074,-0.6827,-44.7998,-26.1230,-26.2451
1800703,-0.6022,0.5120,-0.7410,-49.2554,-34.9121,-32.8369
1800711,-0.6256,0.5170,-0.8241,-54.3823,-40.0391,-39.1235
1800720,-0.6783,0.5022,-0.9243,-58.5938,-41.1987,-46.8750
1800728,-0.6951,0.4860,-1.0066,-62.1948,-39.1846,-55.6030
1800737,-0.7112,0.4918,-1.1056,-66.2231,-35.3394,-65.7349
1800744,-0.7137,0.5026,-1.2247,-73.5474,-32.2266,-76.1108
1800753,-0.6818,0.5079,-1.3582,-84.1675,-30.5786,-86.4258
1800761,-0.5847,0.5060,-1.4714,-95.8862,-29.3579,-97.3511
1800769,-0.4061,0.4945,-1.5350,-104.5532,-23.9258,-109.3140
1800778,-0.2042,0.4915,-1.4978,-106.2622,-11.2305,-121.2769
1800786,-0.0667,0.5052,-1.4194,-104.4922,5.8594,-131.0425
1800794,-0.0206,0.5095,-1.4100,-105.4077,20.2637,-138.3057
1800803,-0.0151,0.4603,-1.4144,-105.9570,27.5879,-146.1792
1800811,0.0481,0.4672,-1.4539,-105.4077,26.7334,-153.5034
1800819,0.0045,0.4171,-1.6115,-105.2246,13.9160,-160.7666
1800827,-0.3804,0.3832,-1.4454,-92.7734,-13.4888,-163.2690
1800836,-0.7490,0.2267,-1.2778,-78.3081,-33.8135,-170.5322
