ms,ax,ay,az,gx,gy,gz
1250033,-0.1194,0.5432,-0.6685,2.1973,14.5264,-12.2681
1250041,-0.1179,0.5562,-0.6765,0.3052,15.0757,-12.4512
1250050,-0.1096,0.5632,-0.6826,-1.6479,14.3433,-12.3291
1250058,-0.0984,0.5685,-0.6815,-3.5400,13.4277,-12.2070
1250067,-0.0837,0.5729,-0.6736,-5.4321,12.8784,-12.5122
1250074,-0.0684,0.5775,-0.6635,-7.3242,12.6953,-12.3291
1250083,-0.0616,0.5790,-0.6600,-8.4229,13.4888,-11.6577
1250091,-0.0614,0.5780,-0.6589,-9.5215,15.5029,-10.7422
1250100,-0.0750,0.5807,-0.6660,-10.8643,17.5781,-9.7046
1250107,-0.0907,0.5778,-0.6700,-12.5122,19.5923,-8.6060
1250116,-0.0989,0.5764,-0.6768,-14.5874,21.6675,-7.8125
1250124,-0.1084,0.5786,-0.6868,-16.7847,24.0479,-7.2632
1250133,-0.1176,0.5807,-0.6959,-18.1885,26.9165,-6.6528
1250140,-0.1254,0.5820,-0.7062,-20.2026,29.2969,-6.2256
1250149,-0.1329,0.5852,-0.7122,-22.5830,31.7383,-5.8594
1250157,-0.1357,0.5864,-0.7155,-25.2075,33.4473,-6.1035
1250166,-0.1479,0.5876,-0.7167,-27.3438,34.3018,-6.6528
1250173,-0.1486,0.5884,-0.7229,-29.9683,34.3018,-6.8359
1250182,-0.1298,0.5947,-0.7373,-30.5176,35.4004,-6.2866
1250190,-0.1896,0.5728,-0.7299,-25.6348,38.8184,-5.0049
1250199,-0.2300,0.5745,-0.7380,-29.2358,37.4756,-5.9204
1250207,-0.2151,0.5875,-0.7341,-28.6255,33.5083,-7.6904
1250215,-0.2417,0.5856,-0.7358,-24.8413,30.2124,-5.9204
1250223,-0.2847,0.5627,-0.7633,-28.2593,27.8320,-5.7373
1250232,-0.3044,0.5498,-0.7841,-31.8604,27.2217,-9.5825
1250240,-0.3289,0.5619,-0.7979,-32.9590,28.0151,-15.7471
1250248,-0.3557,0.5685,-0.8197,-37.0483,28.1372,-21.1792
1250256,-0.3737,0.5811,-0.8483,-41.1987,28.3203,-26.4282
1250265,-0.3842,0.5842,-0.8879,-46.3257,28.5034,-31.1890
1250273,-0.3783,0.5902,-0.9287,-50.3540,30.2734,-36.9873
1250281,-0.3657,0.6046,-0.9600,-52.1240,33.6304,-42.6636
1250289,-0.3239,0.6221,-1.0010,-54.8706,37.3535,-47.8516
1250298,-0.2688,0.6454,-1.0592,-58.2275,41.3208,-52.1851
1250306,-0.2216,0.6570,-1.1086,-57.9834,47.8516,-54.8706
1250314,-0.1796,0.6532,-1.1570,-54.8706,57.0068,-58.1665
1250322,-0.0865,0.6611,-1.1658,-44.7388,68.4814,-61.6455
1250331,-0.1344,0.6394,-1.1798,-42.1143,78.1250,-62.2559
1250339,-0.1379,0.6427,-1.1820,-44.9219,84.8389,-72.6318
1250347,-0.1508,0.6609,-1.1676,-41.0156,89.4165,-79.1626
1250355,-0.1794,0.6426,-1.1597,-47.5464,89.7217,-83.4961
1250364,-0.2100,0.6235,-1.1417,-55.4199,87.9517,-87.8296
1250372,-0.2137,0.5885,-1.1250,-58.2275,87.4634,-94.9097
1250381,-0.2151,0.5441,-1.1340,-57.3730,86.3037,-105.9570
1250388,-0.1832,0.5117,-1.1632,-58.1055,77.6978,-114.9292
1250397,-0.2162,0.4602,-1.1995,-58.5327,57.3120,-124.4507
1250405,-0.3289,0.3960,-1.1980,-55.9692,25.5127,-138.1226
1250413,-0.4102,0.3615,-1.1849,-49.3774,-10.0098,-156.7993
1250421,-0.3428,0.3678,-1.1093,-39.3066,-39.3677,-175.9644
1250429,-0.2244,0.3807,-0.9149,-32.6538,-55.1147,-182.6172
1250438,-0.1835,0.3954,-0.9299,-7.5684,-59.9976,-173.4009
1250446,-0.1829,0.4009,-0.9272,16.5405,-60.4248,-157.5928
1250455,-0.1180,0.3799,-0.9276,25.9399,-56.2744,-144.1650
1250462,-0.0626,0.3391,-0.9576,29.6021,-48.6450,-136.5356
1250471,-0.0298,0.2914,-0.9851,36.4380,-39.7339,-129.0283
1250479,0.0302,0.2733,-0.9913,46.9971,-30.8228,-119.8120
1250488,0.1046,0.2833,-0.9900,56.5796,-22.1558,-111.3281
1250496,0.1647,0.2867,-0.9868,61.7065,-14.0381,-104.3701
1250504,0.1981,0.2969,-0.9889,64.9414,-7.1411,-97.0459
1250512,0.2244,0.3140,-0.9739,67.8101,-2.3193,-88.3789
1250520,0.2413,0.3354,-0.9554,68.8477,1.2207,-80.2612
1250529,0.2435,0.3453,-0.9274,68.0542,2.5024,-73.4253
1250537,0.2448,0.3479,-0.9054,65.6738,1.1597,-66.8335
1250545,0.2308,0.3507,-0.8755,62.1948,-1.7700,-61.2793
1250554,0.2189,0.3550,-0.8453,58.4717,-4.8828,-57.2510
1250562,0.1990,0.3639,-0.8179,55.4199,-8.2397,-54.1382
1250570,0.1888,0.3723,-0.7880,51.5747,-12.8784,-51.0864
1250579,0.1924,0.3759,-0.7574,48.2788,-17.7002,-46.9971
1250587,0.1737,0.3809,-0.7332,45.2881,-21.7896,-43.9453
1250595,0.1595,0.3870,-0.7219,41.6870,-25.5127,-41.3818
1250603,0.1672,0.3927,-0.7089,38.9404,-27.8320,-37.9639
1250611,0.1675,0.3942,-0.7025,35.2783,-28.4424,-34.6680
1250620,0.1697,0.3989,-0.7023,31.4941,-27.7100,-31.6162
1250628,0.1757,0.4071,-0.7035,28.6865,-25.2686,-28.6255
1250636,0.1816,0.4130,-0.7014,26.1841,-22.3389,-25.4517
1250645,0.1810,0.4229,-0.7017,24.4141,-18.5547,-22.8271
1250653,0.1766,0.4290,-0.7029,22.5220,-14.8926,-20.2026
1250661,0.1702,0.4327,-0.6997,21.4233,-11.1084,-17.3950
1250669,0.1603,0.4390,-0.6957,20.5078,-8.4229,-14.7705
1250678,0.1470,0.4434,-0.6986,19.4092,-6.7139,-12.5122
1250686,0.1310,0.4523,-0.7021,17.4561,-6.1035,-10.6812
1250694,0.1194,0.4552,-0.7068,14.2822,-6.7749,-8.4839
1250702,0.1071,0.4563,-0.7084,12.1460,-7.6904,-6.5918
1250710,0.1031,0.4640,-0.7101,9.7046,-8.7280,-5.1880
1250719,0.1060,0.4735,-0.7103,7.0801,-9.5215,-4.3335
1250727,0.1189,0.4779,-0.7040,4.5776,-9.7046,-3.1738
1250735,0.1293,0.4830,-0.6903,2.9297,-9.4604,-1.4648
1250744,0.1277,0.4855,-0.6871,0.6714,-8.9111,-0.0610
1250752,0.1320,0.4874,-0.6853,-0.6714,-7.7515,1.4038
1250760,0.1311,0.4897,-0.6848,-1.0376,-5.7983,2.9297
1250769,0.1254,0.4976,-0.6869,-0.6104,-3.7231,4.0894
1250777,0.1167,0.5107,-0.6912,0.3662,-2.3193,6.6528
1250785,0.1102,0.5137,-0.7064,-0.0610,-1.6479,10.0708
1250793,0.1100,0.5133,-0.7141,0.7324,-0.6714,12.6343
1250801,0.1190,0.5211,-0.7118,2.2583,0.6714,14.4653
1250810,0.1284,0.5282,-0.7083,2.0752,2.0752,16.6016
1250818,0.1410,0.5281,-0.7047,0.4272,3.6621,17.8223
1250826,0.1418,0.5267,-0.6987,-0.1831,5.5542,19.0430
1250835,0.1346,0.5283,-0.6935,-1.8921,6.9580,20.0195
1250842,0.1353,0.5271,-0.6960,-4.1504,7.8125,21.4844
1250851,0.1348,0.5317,-0.6978,-6.1646,8.9722,23.3154
1250859,0.1355,0.5364,-0.7065,-8.5449,11.2915,24.6582
1250867,0.1324,0.5468,-0.7061,-10.5591,13.3667,26.1841
1250876,0.1307,0.5461,-0.7068,-12.1460,16.0522,28.1372
1250884,0.1256,0.5558,-0.7091,-12.4512,18.4937,29.4800
1250892,0.1099,0.5575,-0.7142,-13.7939,20.5688,30.5176
1250901,0.1024,0.5564,-0.7244,-15.0757,22.0337,31.5552
1250909,0.0919,0.5504,-0.7347,-15.5640,23.1323,32.8369
1250917,0.0850,0.5503,-0.7422,-15.2588,24.5361,34.3628
1250926,0.0851,0.5474,-0.7496,-15.6860,25.5737,35.8276
1250933,0.0928,0.5404,-0.7509,-15.9912,26.6113,37.4146
1250942,0.0975,0.5393,-0.7478,-15.6860,28.7476,39.3677
1250951,0.1023,0.5385,-0.7435,-15.6860,31.6162,42.1753
1250958,0.1052,0.5328,-0.7437,-16.4795,35.0342,45.2881
1250967,0.0955,0.5249,-0.7355,-16.9067,39.5508,48.2788
1250975,0.1045,0.5198,-0.7227,-15.7471,45.0439,51.5747
1250983,0.1165,0.5234,-0.7206,-15.4419,50.7813,54.8706
1250991,0.1095,0.5233,-0.7446,-15.8691,56.2744,58.6548
1251000,0.0762,0.5118,-0.7799,-16.8457,60.6079,62.0728
1251007,0.0477,0.5007,-0.8000,-17.8833,62.6221,66.7725
1251016,0.0256,0.4977,-0.8137,-18.3105,64.2090,71.2280
1251025,0.0023,0.5002,-0.8356,-18.3716,65.1245,75.3784
1251032,-0.0356,0.4979,-0.8441,-18.5547,64.0259,79.5898
1251041,-0.0664,0.4904,-0.8464,-18.7988,61.5845,84.7168
1251050,-0.0709,0.4885,-0.8344,-17.5781,57.3120,90.2100
1251057,-0.0763,0.4894,-0.8383,-16.7236,51.0864,94.3604
1251066,-0.0952,0.4888,-0.8522,-17.6392,43.1519,99.4873
1251073,-0.1082,0.4882,-0.8568,-17.8833,34.7900,105.5298
1251082,-0.0840,0.4893,-0.8417,-14.9536,26.8555,111.7554
1251091,-0.0649,0.5028,-0.8322,-10.5591,20.3247,117.4316
1251098,-0.0760,0.5088,-0.8301,-8.1177,14.8926,123.5962
1251107,-0.1340,0.5046,-0.8536,-5.7983,12.1460,130.3711
1251115,-0.2166,0.4816,-0.9011,-2.5024,11.7187,137.3291
1251124,-0.2444,0.4701,-0.9646,6.4087,12.0239,142.8223
1251132,-0.2689,0.4763,-1.0447,21.1182,9.3384,145.9351
1251140,-0.2430,0.5269,-1.0847,34.0576,1.2207,148.6816
1251148,-0.0662,0.5930,-1.1128,43.1519,-9.2773,147.3999
1251157,0.1305,0.6528,-1.1189,43.9453,-17.7002,143.6768
1251165,0.1646,0.6915,-1.0675,33.2031,-18.6157,143.9819
1251173,-0.1381,0.6337,-1.0414,24.4751,-18.9819,146.4233
1251181,-0.3306,0.4838,-1.0291,21.6675,-25.1465,143.8599
1251190,-0.3450,0.4131,-1.0231,19.4092,-32.1655,132.1411
1251198,-0.3750,0.4436,-1.0044,19.3481,-33.3862,115.8447
1251206,-0.4755,0.4568,-1.0055,20.6299,-35.2783,106.0791
1251215,-0.5319,0.4269,-1.0074,23.6816,-40.2222,101.6846
1251222,-0.5673,0.4164,-1.0035,28.3813,-44.9219,93.2617
1251231,-0.5981,0.4315,-1.0007,27.9541,-50.1099,80.8716
1251240,-0.6056,0.4557,-1.0079,26.6724,-53.1006,67.6270
1251247,-0.5920,0.4800,-1.0211,26.0620,-52.9785,57.1289
1251256,-0.5839,0.4904,-1.0348,25.0244,-50.9644,48.5229
1251264,-0.5813,0.4977,-1.0378,22.9492,-46.9971,40.1611
1251272,-0.5557,0.5035,-1.0146,21.9727,-41.6870,32.2876
1251280,-0.5201,0.5144,-0.9667,22.2778,-35.9497,26.3062
1251289,-0.5038,0.5179,-0.9083,22.6440,-30.2734,22.3389
1251297,-0.4777,0.5176,-0.8602,23.8647,-25.0244,19.8364
1251305,-0.4501,0.5264,-0.8284,25.0854,-21.4844,17.6392
1251314,-0.4448,0.5216,-0.8002,25.2075,-19.8975,15.4419
1251321,-0.4480,0.5122,-0.7770,25.3296,-19.8975,13.4277
1251330,-0.4349,0.5120,-0.7728,24.9023,-19.0430,12.2681
1251338,-0.4252,0.5129,-0.7719,24.5972,-18.3716,10.9863
1251347,-0.4158,0.5074,-0.7683,23.8647,-18.6157,9.1553
1251355,-0.3949,0.5018,-0.7587,23.4985,-19.7754,6.6528
1251363,-0.3627,0.5031,-0.7529,22.7051,-21.6064,4.0894
1251372,-0.3385,0.5010,-0.7471,21.7896,-22.5830,2.0142
1251379,-0.3331,0.4957,-0.7421,20.3857,-23.1323,0.2441
1251388,-0.3240,0.4919,-0.7384,19.4092,-22.8882,-0.9766
1251396,-0.3116,0.4950,-0.7362,17.9443,-22.8271,-2.1973
1251405,-0.3154,0.4955,-0.7413,16.4795,-22.0947,-2.9297
1251412,-0.3344,0.4862,-0.7383,15.6250,-21.2402,-3.2349
1251421,-0.3348,0.4801,-0.7435,16.2354,-20.1416,-2.4414
1251429,-0.3138,0.4857,-0.7413,17.5171,-19.0430,-1.5869
1251438,-0.3060,0.4908,-0.7400,17.9443,-17.8223,-0.7935
1251445,-0.2924,0.4844,-0.7344,17.5781,-16.2964,-0.1221
1251454,-0.2958,0.4827,-0.7316,16.1743,-14.2822,-0.3052
1251462,-0.2898,0.4824,-0.7284,14.2822,-11.7798,-0.5493
1251471,-0.2820,0.4807,-0.7220,13.6108,-9.2163,-1.0986
1251478,-0.2861,0.4813,-0.7196,12.7563,-7.0801,-1.3428
1251487,-0.2848,0.4775,-0.7175,11.4746,-5.7373,-1.3428
1251495,-0.2900,0.4766,-0.7085,10.5591,-4.6997,-1.7090
1251504,-0.3063,0.4772,-0.7057,9.5215,-4.0894,-2.2583
1251512,-0.3035,0.4740,-0.7034,7.4463,-4.2114,-2.8687
1251520,-0.2982,0.4758,-0.7034,5.8594,-4.2725,-3.8452
1251528,-0.2933,0.4784,-0.7042,3.6011,-4.6387,-4.5776
1251537,-0.2861,0.4773,-0.7028,1.3428,-4.7607,-5.1270
1251545,-0.2673,0.4832,-0.6943,0.0000,-4.2725,-5.3711
1251553,-0.2614,0.4923,-0.6899,-0.8545,-3.7842,-5.6152
1251561,-0.2573,0.4921,-0.6829,-2.5635,-3.2349,-5.6152
1251570,-0.2418,0.4926,-0.6749,-3.3569,-2.0142,-5.4321
1251578,-0.2329,0.4984,-0.6676,-3.7842,-0.0610,-4.6997
1251587,-0.2310,0.5021,-0.6715,-5.0659,2.3193,-3.8452
1251594,-0.2341,0.5029,-0.6768,-6.5918,4.2114,-2.8687
1251602,-0.2350,0.5015,-0.6763,-8.1177,6.0425,-2.1362
1251611,-0.2292,0.5004,-0.6697,-9.8267,7.5073,-1.6479
1251619,-0.2275,0.5032,-0.6649,-10.9253,8.7280,-1.4038
1251628,-0.2269,0.5017,-0.6572,-12.5732,9.6436,-1.2817
1251635,-0.2308,0.4988,-0.6478,-14.3433,10.5591,-1.0986
1251644,-0.2366,0.4984,-0.6395,-17.0288,10.9253,-1.2207
1251652,-0.2408,0.4980,-0.6360,-19.8975,10.4370,-1.8311
1251661,-0.2596,0.4941,-0.6310,-23.3765,9.8877,-2.5635
1251669,-0.2896,0.4890,-0.6320,-26.4893,9.3994,-3.6011
1251677,-0.3180,0.4824,-0.6355,-29.6021,8.5449,-4.0894
1251685,-0.3511,0.4761,-0.6366,-32.5317,7.3242,-4.8828
1251694,-0.3805,0.4706,-0.6315,-35.4614,5.4932,-6.4697
1251702,-0.4010,0.4713,-0.6278,-38.7573,3.3569,-9.0942
1251710,-0.4198,0.4762,-0.6212,-42.2974,0.6104,-12.7563
1251718,-0.4304,0.4821,-0.6195,-46.0205,-2.1362,-17.0898
1251726,-0.4355,0.4883,-0.6281,-50.3540,-4.5776,-21.9727
1251735,-0.4269,0.5023,-0.6704,-56.5186,-7.4463,-27.2827
1251743,-0.4075,0.5291,-0.7468,-63.9038,-9.3994,-32.4097
1251751,-0.3955,0.5123,-0.8247,-64.7583,-4.3945,-36.1328
1251759,-0.4500,0.5265,-0.9355,-75.3784,-1.5259,-44.9829
1251768,-0.3715,0.5470,-1.0293,-85.3271,-2.1362,-51.9409
1251776,-0.2765,0.5909,-1.0803,-78.8574,3.1738,-50.1709
1251785,-0.2491,0.6072,-1.1396,-85.4492,10.6201,-43.0298
1251792,-0.1952,0.6108,-1.2269,-101.1353,21.0571,-48.7671
1251801,-0.1151,0.6265,-1.2832,-107.0557,33.8745,-61.0352
1251809,-0.1301,0.6403,-1.3003,-108.8867,44.6167,-71.6553
1251818,-0.2220,0.6244,-1.3049,-113.4644,50.5371,-80.8716
1251825,-0.3263,0.5911,-1.3156,-117.0654,57.0679,-89.2944
1251834,-0.4736,0.5463,-1.3174,-104.2480,67.5659,-93.2007
1251842,-0.5959,0.4939,-1.3093,-81.2378,68.6035,-101.4404
1251851,-0.8821,0.4506,-1.3004,-67.9932,49.3774,-94.9097
1251858,-1.0687,0.3739,-1.3689,-68.6646,12.8784,-116.9434
1251867,-0.7819,0.3964,-1.4240,-39.7949,-26.1230,-141.4795
1251875,-0.5757,0.4772,-1.4807,-4.5166,-59.6313,-143.6768
1251883,-0.4277,0.4891,-1.5457,9.0332,-88.8062,-136.7187
1251892,-0.2664,0.4895,-1.5829,27.7100,-108.4595,-125.1221
1251899,-0.0952,0.4917,-1.5463,50.7202,-117.0044,-112.1216
1251908,0.0280,0.4957,-1.5203,72.2046,-117.3706,-105.2856
1251916,0.1034,0.5009,-1.4929,86.6699,-115.9668,-104.3091
1251925,0.1942,0.4967,-1.4628,98.3276,-111.1450,-103.3936
1251933,0.2776,0.5061,-1.4266,114.5020,-99.5483,-100.7690
1251941,0.3009,0.5137,-1.3859,131.0425,-82.8857,-94.8486
1251950,0.2885,0.5082,-1.3362,149.2310,-63.8428,-87.7686
1251958,0.2462,0.5061,-1.2704,166.9312,-46.2036,-81.6040
1251966,0.1826,0.5120,-1.1954,182.3120,-32.4707,-75.6836
1251974,0.1493,0.5187,-1.1117,192.0166,-23.5596,-70.6787
1251983,0.1176,0.5247,-1.0264,195.8008,-17.4561,-68.2373
1251990,0.0927,0.5370,-0.9563,193.4204,-16.0522,-69.3359
1251999,0.0972,0.5388,-0.8998,191.8335,-18.5547,-69.2139
1252007,0.1096,0.5342,-0.8390,192.8101,-21.9116,-69.2139
1252016,0.1272,0.5350,-0.7811,193.1152,-25.6958,-69.8242
1252024,0.1479,0.5341,-0.7354,192.3218,-29.6021,-69.5801
1252032,0.1589,0.5334,-0.6840,190.0024,-33.3252,-67.3828
1252041,0.1711,0.5321,-0.6371,184.5093,-37.4756,-64.3921
1252048,0.1852,0.5273,-0.5929,175.9644,-41.5039,-62.8052
1252057,0.2009,0.5245,-0.5510,166.7480,-44.7998,-61.4014
1252066,0.2067,0.5347,-0.5197,155.7007,-48.0957,-59.9365
1252073,0.2139,0.5341,-0.4990,144.2871,-49.7437,-58.9600
1252082,0.2072,0.5354,-0.4690,135.2539,-49.3164,-57.9834
1252090,0.2032,0.5408,-0.4331,126.3428,-47.3022,-54.3213
1252098,0.1951,0.5450,-0.4038,119.3848,-42.7856,-49.9268
1252106,0.1902,0.5504,-0.3926,111.5723,-39.6118,-44.7388
1252115,0.1869,0.5399,-0.3818,104.7974,-36.9873,-41.0156
1252123,0.1948,0.5435,-0.3741,99.2432,-35.0342,-37.7808
1252131,0.1885,0.5355,-0.3553,93.2617,-34.1187,-34.9121
1252140,0.1975,0.5269,-0.3569,81.0547,-34.6680,-34.0576
1252148,0.2162,0.5291,-0.3442,74.6460,-33.6304,-35.0342
1252156,0.2195,0.5476,-0.3369,68.4204,-31.7993,-33.8135
1252164,0.2203,0.5486,-0.3281,60.9131,-30.6396,-30.7007
1252173,0.2260,0.5565,-0.3129,55.7861,-29.0527,-26.7334
1252180,0.2181,0.5465,-0.3059,50.7202,-25.2686,-22.9492
1252189,0.2034,0.5396,-0.2966,46.3257,-20.1416,-20.0806
1252198,0.1798,0.5364,-0.2957,42.6025,-15.6860,-17.2119
1252205,0.1666,0.5299,-0.2926,39.0625,-12.5732,-14.8926
1252214,0.1599,0.5281,-0.2954,35.3394,-10.6812,-14.7095
1252222,0.1655,0.5314,-0.2975,31.4331,-9.6436,-15.1978
1252230,0.1619,0.5342,-0.3008,27.0386,-9.1553,-15.5640
1252239,0.1648,0.5327,-0.2938,23.2544,-8.7280,-14.9536
1252247,0.1533,0.5320,-0.2870,20.3247,-6.9580,-14.0381
1252255,0.1655,0.5284,-0.2859,15.7471,-6.2256,-12.4512
1252263,0.1602,0.5193,-0.2745,12.9395,-5.9204,-10.4980
1252272,0.1865,0.5175,-0.2593,10.0098,-5.3101,-8.7280
1252279,0.1738,0.5072,-0.2566,6.2866,-4.2725,-6.4697
1252288,0.1953,0.5057,-0.2388,2.7466,-2.4414,-5.0049
1252296,0.2006,0.5118,-0.2297,1.6479,0.6714,-2.5024
1252305,0.1920,0.5122,-0.2321,-0.5493,3.7842,0.8545
1252313,0.2034,0.5116,-0.2340,-2.6855,6.2256,4.3335
1252322,0.2222,0.5082,-0.2351,-4.6997,8.9111,7.5073
1252329,0.2288,0.5140,-0.2372,-7.5684,11.6577,10.0098
1252338,0.2289,0.5200,-0.2458,-13.0615,13.8550,11.9019
1252345,0.2333,0.5276,-0.2527,-18.6768,15.8081,13.5498
1252354,0.2428,0.5361,-0.2590,-25.2686,17.0898,15.4419
1252363,0.2505,0.5403,-0.2668,-30.9448,18.3105,17.4561
1252371,0.2662,0.5380,-0.2791,-36.8042,19.2871,20.4468
1252379,0.2733,0.5258,-0.2883,-41.5039,20.3247,24.4141
1252388,0.2780,0.5098,-0.2925,-45.9595,21.1792,28.6865
1252395,0.2919,0.4928,-0.2930,-51.2085,21.4844,32.8979
1252404,0.3087,0.4807,-0.2917,-55.9082,23.1934,36.4380
1252412,0.3141,0.4658,-0.2927,-61.3403,25.2686,40.9546
1252420,0.3220,0.4490,-0.2939,-68.0542,26.4282,45.8984
1252429,0.3401,0.4401,-0.3040,-75.6226,26.9165,50.0488
1252437,0.3656,0.4314,-0.3223,-83.1909,27.2827,53.7109
1252445,0.3928,0.4247,-0.3459,-92.2241,26.9775,57.7393
1252453,0.4165,0.4128,-0.3706,-103.5156,25.6958,61.9507
1252462,0.4340,0.4069,-0.3899,-114.0747,24.9634,65.3076
1252469,0.4376,0.4073,-0.4081,-123.5352,23.9868,68.8477
1252478,0.4374,0.3971,-0.4447,-134.4604,21.6064,72.3267
1252487,0.4294,0.3866,-0.4899,-146.3013,17.7612,75.6836
1252494,0.4086,0.3702,-0.5203,-156.4331,12.0850,78.7354
1252503,0.3807,0.3560,-0.5219,-165.3442,6.0425,81.6650
1252511,0.3353,0.3607,-0.4955,-172.8516,2.5635,85.3882
1252520,0.2594,0.3842,-0.4415,-180.2979,5.0049,91.7358
1252527,0.1587,0.4304,-0.4419,-188.9648,16.6626,102.4170
1252536,0.0574,0.4603,-0.5327,-201.7212,33.2031,117.6758
1252544,0.0463,0.4496,-0.6942,-215.2710,50.6592,134.9487
1252552,0.1240,0.4282,-0.8347,-222.8394,64.8193,152.8931
1252561,0.2365,0.4192,-0.9001,-219.2383,74.8901,168.4570
1252569,0.3424,0.4548,-0.9240,-203.7964,79.8950,179.0161
1252577,0.4105,0.4972,-0.9567,-185.4858,79.1016,184.6313
1252585,0.2860,0.4894,-1.0557,-174.1333,72.5098,188.2324
1252594,0.0277,0.4435,-1.2581,-169.6777,60.4858,194.2749
1252602,-0.2375,0.3739,-1.4900,-162.9028,45.3491,198.4253
1252611,-0.4905,0.3214,-1.7043,-148.1323,29.7852,197.2656
1252618,-0.7224,0.2953,-1.8896,-125.3662,11.2305,188.9038
1252627,-0.8772,0.2998,-2.0220,-96.6187,-14.5874,174.0112
1252635,-0.8154,0.3121,-2.0905,-64.8804,-45.8374,155.0903
1252643,-0.6113,0.3718,-2.1155,-37.2314,-74.4629,137.0239
1252651,-0.4484,0.4587,-2.1064,-17.0898,-87.4023,125.6104
1252660,-0.3987,0.5474,-2.0591,2.8076,-79.2847,120.4834
1252668,-0.4932,0.5963,-1.9879,30.4565,-54.0161,114.5020
1252676,-0.5519,0.6583,-1.8580,60.7910,-22.5220,106.6284
1252684,-0.5564,0.7471,-1.6643,80.9326,3.9062,97.2290
1252693,-0.5682,0.8010,-1.4974,92.6514,18.8599,86.1816
1252701,-0.5320,0.8339,-1.3563,101.0132,23.0103,76.1108
1252709,-0.4910,0.8541,-1.2224,110.3516,21.9727,66.4673
1252718,-0.4032,0.8755,-1.1381,114.1357,16.5405,59.3262
1252726,-0.3673,0.8555,-1.0806,114.8682,10.3149,52.8564
1252734,-0.3646,0.8276,-1.0347,116.3940,3.7842,43.2739
1252742,-0.3710,0.8129,-0.9775,111.6333,-5.4321,34.8511
1252750,-0.3912,0.7841,-0.9218,100.8911,-15.7471,26.2451
1252759,-0.4255,0.7463,-0.8719,92.7734,-27.0386,19.7144
