ms,ax,ay,az,gx,gy,gz
662150,0.1105,0.4945,-0.5144,-97.1069,37.9028,83.2520
662158,0.1434,0.4955,-0.5677,-103.6987,33.9966,85.3271
662166,0.1901,0.4987,-0.6144,-110.6567,29.9072,85.8765
662175,0.2032,0.5101,-0.6500,-118.1030,25.6348,86.9141
662183,0.1890,0.5347,-0.6847,-125.4883,20.9351,90.1489
662191,0.1571,0.5710,-0.7166,-133.8501,18.0664,96.6797
662199,0.1649,0.6451,-0.7831,-141.4795,17.3340,105.6519
662208,0.2234,0.7174,-0.8842,-150.9399,16.4185,114.0137
662216,0.2505,0.7773,-1.0132,-160.2173,16.5405,122.0093
662224,0.2323,0.8367,-1.2142,-171.7529,18.6157,132.8735
662232,0.2810,0.8584,-1.4406,-185.9741,24.8413,145.9351
662241,0.3517,0.8888,-1.6364,-192.1387,39.8560,160.2783
662249,0.4167,0.8875,-1.6925,-172.7905,70.9229,175.6592
662257,0.4705,0.8549,-1.5449,-166.0767,108.2764,195.5566
662266,0.5807,0.7811,-1.1050,-139.8926,156.3721,205.8716
662273,0.2168,0.7408,-0.8173,-102.6001,187.8052,226.2573
662282,-0.3771,0.5162,-0.7091,-84.2285,189.7583,250.3052
662291,-0.9417,0.2480,-0.7997,-61.2793,164.3066,255.1880
662298,-1.3953,0.0632,-0.9971,-36.4990,108.5815,235.7178
662307,-1.4728,-0.0857,-1.2103,-13.6108,36.2549,200.0122
662315,-1.2101,-0.1067,-1.4359,2.9297,-27.4048,162.3535
662323,-0.9102,0.0822,-1.5686,21.5454,-63.7817,132.2632
662331,-0.8309,0.3135,-1.6173,38.6963,-70.4346,113.2813
662340,-0.9596,0.5077,-1.6222,46.5698,-60.6689,100.4028
662348,-0.9817,0.5599,-1.6028,56.0303,-48.5840,83.0078
662356,-0.9460,0.5997,-1.5315,55.4199,-41.7480,59.1431
662365,-0.8684,0.6637,-1.4229,45.4102,-45.1660,37.0483
662373,-0.7887,0.6877,-1.2968,41.8091,-54.3213,24.7803
662381,-0.6923,0.6785,-1.1669,47.3633,-60.4248,15.8691
662389,-0.5863,0.6559,-1.0532,51.9409,-61.4014,9.5825
662398,-0.5100,0.6383,-0.9473,53.7109,-57.3730,4.3335
662405,-0.4918,0.6130,-0.8815,56.0913,-50.2319,1.7700
662414,-0.5017,0.5786,-0.8378,59.0210,-42.9077,2.5024
662423,-0.5056,0.5548,-0.7921,63.4155,-37.4756,5.0049
662430,-0.4982,0.5344,-0.7451,66.0400,-33.4473,6.9580
662439,-0.4996,0.5238,-0.7046,68.5425,-29.7852,7.3242
662447,-0.5205,0.5151,-0.6688,69.2749,-26.4282,5.5542
662456,-0.5087,0.5146,-0.6407,67.5049,-24.1089,1.8311
662463,-0.4980,0.5229,-0.6307,64.4531,-23.0103,-3.6011
662472,-0.4750,0.5388,-0.6294,59.6313,-23.2544,-8.0566
662480,-0.4524,0.5238,-0.6290,53.2227,-24.4141,-12.0239
662489,-0.4431,0.5123,-0.6437,44.7998,-25.4517,-15.0757
662496,-0.4250,0.5035,-0.6508,35.4614,-26.9165,-17.6392
662505,-0.3914,0.4990,-0.6525,28.5645,-26.8555,-20.7520
662513,-0.3933,0.4960,-0.6516,23.9258,-25.5737,-22.9492
662522,-0.3612,0.4852,-0.6302,22.6440,-24.2920,-23.6206
662529,-0.3579,0.4839,-0.6241,22.6440,-22.4609,-23.8037
662538,-0.3525,0.4890,-0.6183,22.5830,-21.0571,-23.3154
662546,-0.3430,0.4817,-0.6292,23.6206,-18.4937,-22.0947
662555,-0.3335,0.4901,-0.6373,25.9399,-16.1743,-19.7754
662563,-0.3214,0.4948,-0.6388,26.9775,-14.2212,-17.5781
662571,-0.3169,0.5020,-0.6434,26.0010,-11.9629,-16.1743
662579,-0.3131,0.4962,-0.6521,22.5220,-10.1318,-14.8315
662588,-0.3022,0.4911,-0.6390,19.7754,-7.8735,-14.2212
662596,-0.2804,0.4999,-0.6261,16.7847,-4.9438,-14.6484
662604,-0.2727,0.5105,-0.6255,11.9629,-2.3804,-15.3198
662612,-0.2745,0.5095,-0.6244,7.1411,-0.3662,-15.5029
662621,-0.2578,0.5029,-0.6071,4.8218,1.8311,-15.3198
662629,-0.2445,0.5038,-0.5963,4.0894,4.5776,-14.7095
662637,-0.2418,0.5127,-0.5865,3.0518,6.6528,-13.4888
662645,-0.2360,0.5198,-0.5828,1.5869,8.6670,-12.3901
662654,-0.2457,0.5227,-0.5929,0.2441,9.9487,-11.5967
662662,-0.2511,0.5236,-0.6108,-0.6714,9.3994,-10.8643
662670,-0.2386,0.5272,-0.6310,-1.6479,8.1787,-9.7046
662679,-0.2241,0.5293,-0.6384,-2.0752,6.6528,-8.4839
662687,-0.2294,0.5365,-0.6515,-2.7466,5.2490,-7.2632
662695,-0.2389,0.5341,-0.6667,-5.3101,4.4556,-6.1035
662703,-0.2394,0.5297,-0.6774,-7.8125,4.9438,-4.6387
662712,-0.2285,0.5321,-0.6812,-8.8501,6.6528,-3.4790
662720,-0.2357,0.5334,-0.6783,-8.7280,8.7891,-2.4414
662728,-0.2335,0.5337,-0.6655,-9.3994,11.3525,-0.4272
662736,-0.2413,0.5325,-0.6694,-10.3760,14.5264,1.8311
662745,-0.2617,0.5255,-0.6750,-10.8032,17.8833,3.4790
662752,-0.2767,0.5127,-0.6820,-6.7749,21.9727,5.3711
662761,-0.3151,0.5289,-0.6608,3.0518,26.0010,5.6763
662769,-0.3494,0.4974,-0.6936,-7.4463,21.0571,9.9487
662777,-0.3392,0.4911,-0.6945,-14.4043,19.5923,4.8218
662786,-0.3380,0.5168,-0.6903,-15.8691,20.0806,0.5493
662794,-0.3368,0.5273,-0.6816,-14.9536,21.1792,0.5493
662803,-0.3440,0.5247,-0.6707,-14.3433,21.2402,2.8076
662810,-0.3502,0.5065,-0.6658,-18.3105,20.9961,3.0518
662819,-0.3447,0.5143,-0.6466,-21.1792,23.3765,-0.2441
662827,-0.3473,0.5199,-0.6278,-22.7051,26.0010,-1.7700
662835,-0.3547,0.5245,-0.6190,-23.8037,27.4658,-1.0986
662843,-0.3934,0.5156,-0.6428,-28.7476,26.9775,-1.2817
662852,-0.4174,0.5051,-0.6710,-34.7290,25.4517,-3.4790
662860,-0.4303,0.5016,-0.6874,-38.0859,24.4751,-5.4932
662868,-0.4509,0.5112,-0.6976,-41.2598,23.1323,-6.8970
662876,-0.4576,0.5194,-0.7174,-48.2178,21.5454,-8.1787
662885,-0.4435,0.5142,-0.7255,-46.6919,24.8413,-8.8501
662894,-0.4869,0.5247,-0.7181,-42.9077,29.1138,-8.3618
662901,-0.5020,0.5083,-0.7390,-58.8379,27.8320,-6.2256
662910,-0.5209,0.4989,-0.7811,-71.7163,30.8838,-8.8501
662918,-0.5323,0.5146,-0.8059,-74.8291,38.8794,-15.3809
662927,-0.5686,0.5294,-0.8385,-77.0874,46.8140,-16.9678
662934,-0.6226,0.5383,-0.8885,-85.5713,51.0254,-16.2964
662943,-0.6819,0.5416,-0.9503,-97.1069,53.4668,-19.7144
662951,-0.7301,0.5481,-1.0074,-111.0840,53.8330,-27.6489
662960,-0.7733,0.5696,-1.0713,-124.5117,51.4526,-37.2925
662967,-0.7836,0.5647,-1.1206,-135.2539,45.7153,-46.9360
662976,-0.7568,0.5452,-1.1121,-147.0337,40.1611,-55.9082
662984,-0.6566,0.5156,-1.0669,-154.2969,39.1235,-65.7349
662993,-0.6383,0.4819,-1.0764,-151.4893,39.6118,-74.0356
663000,-0.6250,0.4080,-1.1115,-155.3955,36.3159,-79.4067
663009,-0.5522,0.3566,-1.1372,-155.7617,34.2407,-85.8765
663017,-0.5363,0.3347,-1.1788,-146.4844,37.1704,-94.6655
663026,-0.4886,0.3110,-1.2546,-140.0757,44.3115,-108.4595
663033,-0.4375,0.2632,-1.2863,-123.9624,58.4717,-130.5542
663042,-0.4875,0.2877,-1.2916,-120.9717,61.8896,-151.1841
663050,-0.4998,0.2682,-1.3268,-132.1411,51.3916,-161.8042
663059,-0.4961,0.2535,-1.3074,-127.3193,41.7480,-160.8276
663066,-0.4602,0.2288,-1.3157,-133.7891,30.8838,-158.3252
663075,-0.3668,0.1675,-1.3829,-119.9951,25.2686,-175.9644
663083,-0.4459,0.1060,-1.3605,-84.8389,15.1367,-202.3926
663091,-0.5730,0.1031,-1.3501,-76.0498,-11.6577,-230.2246
663099,-0.5784,0.0778,-1.2014,-65.1855,-32.8369,-242.6758
663108,-0.5387,0.0857,-1.0544,-47.9736,-42.4805,-245.3613
663117,-0.4036,0.1533,-1.1038,-38.3301,-61.2793,-250.0610
663124,-0.1597,0.2266,-1.0254,-9.4604,-55.9082,-216.7358
663132,-0.2191,0.2190,-1.0138,11.9019,-34.6069,-183.5937
663141,-0.3281,0.1421,-1.0603,11.6577,-31.9214,-168.4570
663150,-0.3254,0.0586,-1.0938,18.7378,-37.2925,-159.2407
663157,-0.2517,0.0532,-1.0757,37.4146,-43.1519,-151.6113
663166,-0.1403,0.0825,-1.0428,51.2085,-49.0112,-143.2495
663174,-0.0812,0.1136,-1.0320,60.3638,-52.5513,-134.4604
663182,-0.0367,0.1190,-1.0251,64.3311,-55.9082,-128.4790
663190,0.0339,0.1309,-1.0251,65.4907,-60.3027,-124.0845
663199,0.0870,0.1420,-1.0192,64.8193,-64.1479,-117.7368
663207,0.1509,0.1519,-1.0032,63.4766,-65.8569,-108.7036
663215,0.1755,0.1583,-0.9885,61.6455,-64.2090,-103.2104
663224,0.1998,0.1720,-0.9564,62.0728,-60.6079,-99.5483
663232,0.2104,0.1860,-0.9231,63.2324,-54.8706,-94.4214
663240,0.2013,0.1949,-0.8875,61.4624,-48.8281,-90.0879
663249,0.1788,0.2000,-0.8506,60.6689,-41.7480,-86.9751
663256,0.1409,0.2203,-0.8202,60.2417,-35.3394,-83.7402
663265,0.1167,0.2383,-0.7990,60.1807,-30.0293,-79.3457
663274,0.0876,0.2511,-0.7725,60.4858,-25.8179,-73.4253
663281,0.0627,0.2585,-0.7522,59.0210,-23.9258,-67.4438
663290,0.0552,0.2720,-0.7356,57.6172,-23.4375,-63.1714
663298,0.0647,0.2828,-0.7261,55.0537,-23.5596,-59.9976
663306,0.0703,0.2943,-0.7296,52.1240,-23.9868,-56.2744
663315,0.0710,0.2927,-0.7338,48.8892,-24.1699,-51.9409
663322,0.0968,0.2977,-0.7236,46.6309,-24.2310,-49.4385
663331,0.1162,0.3109,-0.7202,44.6777,-24.1089,-46.0815
663340,0.1158,0.3184,-0.7294,41.1377,-23.3765,-44.3726
663347,0.1201,0.3339,-0.7399,34.9121,-24.5972,-40.8325
663356,0.1125,0.2942,-0.7560,33.6304,-21.4233,-37.9639
663364,0.1320,0.3325,-0.7397,36.6211,-17.3950,-37.3535
663372,0.1343,0.3413,-0.7332,32.3486,-16.6016,-27.9541
663381,0.1484,0.3361,-0.7219,28.9307,-14.7705,-22.3999
663388,0.1445,0.3302,-0.7131,29.3579,-10.5591,-20.3247
663397,0.1454,0.3521,-0.6941,31.0059,-7.1411,-17.9443
663406,0.1410,0.3708,-0.6891,27.7710,-7.4463,-12.4512
663413,0.1526,0.3616,-0.6843,25.4517,-6.2256,-5.6152
663422,0.1396,0.3457,-0.6887,25.0244,-3.2349,-6.2256
663430,0.1536,0.3872,-0.6866,24.5361,-3.9062,-1.9531
663438,0.1534,0.3784,-0.6940,20.8740,-4.6387,6.7749
663447,0.1465,0.3744,-0.6958,17.4561,-3.4790,9.0332
663455,0.1276,0.3857,-0.6907,11.4136,-4.1504,7.9956
663463,0.1659,0.4092,-0.6998,6.5918,-5.3101,6.8359
663471,0.1512,0.4255,-0.6995,10.0708,-3.5400,15.0146
663480,0.1088,0.4215,-0.7122,7.3853,-3.3569,23.3154
663488,0.1091,0.4177,-0.7222,5.5542,-3.2349,26.9165
663496,0.1147,0.4315,-0.7329,5.0659,-2.1973,28.3203
663504,0.1193,0.4298,-0.7433,4.6997,-0.2441,28.9307
663513,0.1222,0.4388,-0.7430,6.3477,1.6479,30.4565
663521,0.1050,0.4387,-0.7505,6.8359,2.3804,33.8745
663529,0.0912,0.4381,-0.7563,5.7373,2.3804,37.1704
663537,0.0854,0.4362,-0.7616,3.7231,2.9297,39.1235
663546,0.0837,0.4401,-0.7671,1.5259,4.7607,40.1611
663554,0.0795,0.4398,-0.7781,-0.0610,7.9346,41.7480
663563,0.0662,0.4335,-0.7924,-2.0142,10.6201,44.6777
663570,0.0710,0.4259,-0.7966,-4.0894,12.6343,47.8516
663579,0.0890,0.4196,-0.7936,-3.3569,16.1133,50.9644
663587,0.0900,0.4176,-0.7860,-3.4790,18.5547,52.7954
663596,0.0985,0.4077,-0.7748,-5.6763,18.6157,54.5654
663603,0.1163,0.3977,-0.7603,-6.5918,18.0054,56.4575
663612,0.1201,0.3904,-0.7474,-5.9204,18.1885,60.0586
663620,0.1156,0.3821,-0.7346,-5.9814,18.1274,62.8052
663628,0.1157,0.3756,-0.7316,-8.3618,16.8457,65.0635
663636,0.1067,0.3751,-0.7227,-9.8877,15.6860,67.9932
663645,0.0929,0.3735,-0.7224,-11.3525,15.7471,73.1201
663653,0.0835,0.3829,-0.7325,-13.4888,15.1978,78.2471
663661,0.0896,0.3793,-0.7484,-16.7847,13.1836,82.5806
663669,0.1019,0.3793,-0.7679,-20.8740,10.6812,86.5479
663678,0.1090,0.3702,-0.7806,-24.2920,8.8501,90.2100
663686,0.1268,0.3652,-0.7900,-27.8931,7.2021,94.4824
663694,0.1381,0.3466,-0.8143,-28.1982,6.6528,98.9380
663702,0.1227,0.3322,-0.8207,-28.9917,4.3945,103.3325
663711,0.1144,0.3162,-0.8135,-30.2124,0.4883,106.7505
663720,0.0948,0.3108,-0.8000,-30.2124,-3.1738,109.1309
663727,0.0892,0.3101,-0.7949,-30.9448,-6.2866,113.5254
663736,0.1001,0.3121,-0.7977,-32.7759,-11.4746,118.3472
663744,0.1122,0.3110,-0.7999,-38.0859,-18.4937,122.4976
663752,0.1471,0.3107,-0.7944,-40.6494,-23.3154,126.7700
663760,0.2140,0.3273,-0.8021,-42.4194,-26.6113,131.1035
663769,0.2736,0.3357,-0.8114,-46.7529,-28.7476,137.5122
663777,0.3019,0.3326,-0.8085,-50.6592,-27.5269,147.2778
663785,0.2931,0.3481,-0.8547,-53.5889,-22.7661,157.9590
663794,0.1837,0.3613,-1.0095,-61.8286,-16.6016,169.7388
663802,-0.0374,0.3234,-1.2185,-74.6460,-13.0005,182.7393
663810,-0.2700,0.2755,-1.3717,-87.5244,-14.3433,195.7397
663818,-0.3676,0.2429,-1.4241,-100.3418,-17.3950,206.2378
663827,-0.3660,0.2427,-1.3955,-101.3184,-17.4561,212.8296
663834,-0.3019,0.2460,-1.2563,-93.2007,-13.0005,218.2617
663843,-0.2769,0.2533,-1.1675,-73.2422,-7.3242,222.1069
663851,-0.3921,0.2059,-1.1626,-57.3120,-11.2305,221.8018
663860,-0.5160,0.1138,-1.1674,-40.7715,-24.8413,220.1538
663867,-0.6174,0.0284,-1.2161,-17.9443,-41.6260,215.5762
663876,-0.6996,-0.0322,-1.2589,10.3149,-56.3354,208.6182
663885,-0.7544,-0.0193,-1.3767,47.9736,-58.8379,199.6460
663893,-0.6998,0.0482,-1.3491,70.0684,-50.8423,191.8335
663901,-0.6985,0.0947,-1.3840,79.8950,-37.8418,185.2417
663909,-0.6344,0.0995,-1.4097,88.3789,-22.1558,178.4058
663917,-0.5592,0.1195,-1.3940,93.3228,-5.6763,168.3960
663926,-0.6290,0.1697,-1.3684,92.4072,9.2773,156.3110
663934,-0.7250,0.1995,-1.3373,86.6089,18.2495,140.6250
663942,-0.7975,0.2084,-1.3000,80.5664,20.8130,119.6289
663951,-0.8234,0.2404,-1.2302,76.5381,18.8599,97.7783
663958,-0.8226,0.2679,-1.1516,70.2515,13.1836,80.8716
663967,-0.8694,0.2795,-1.0631,68.6035,5.4932,63.4766
663975,-0.8467,0.3239,-0.9513,69.4580,-1.3428,45.2271
663984,-0.8191,0.3435,-0.8531,61.0962,-3.5400,30.3345
663991,-0.7745,0.3578,-0.7877,57.8003,-2.8687,22.0337
664000,-0.7067,0.3822,-0.7457,53.4668,-3.0518,15.9302
664008,-0.6489,0.3766,-0.7216,48.1567,-4.6997,10.3760
664016,-0.5867,0.3788,-0.7258,44.7998,-8.8501,6.7749
664025,-0.5215,0.3785,-0.7360,42.8467,-13.1226,1.9531
664033,-0.4670,0.3856,-0.7509,41.0156,-15.8081,-1.8921
664041,-0.4397,0.3821,-0.7682,39.1235,-16.5405,-4.8218
664049,-0.4088,0.3795,-0.7800,36.8652,-15.7471,-7.0801
664058,-0.4012,0.3881,-0.7986,35.8887,-13.7329,-10.2539
664066,-0.4163,0.3975,-0.8115,31.6162,-12.1460,-13.3667
664074,-0.4086,0.3878,-0.8109,26.1841,-11.2305,-15.3198
664083,-0.3920,0.3923,-0.7981,24.7803,-8.7280,-17.5781
664090,-0.3748,0.3983,-0.7729,24.4141,-5.3711,-17.2729
664099,-0.3496,0.4032,-0.7621,25.3296,-1.7090,-15.5029
664107,-0.3374,0.4010,-0.7603,27.8320,1.0986,-13.6719
664115,-0.3296,0.4017,-0.7444,30.2734,2.4414,-10.9253
664124,-0.3054,0.4031,-0.7565,30.2124,2.7466,-8.6060
664132,-0.2911,0.4059,-0.7640,31.5552,3.2959,-8.4229
664140,-0.2975,0.4034,-0.7706,31.0669,4.0283,-9.0942
664149,-0.3037,0.4032,-0.7842,28.8696,3.1738,-10.4370
664156,-0.3162,0.4005,-0.7982,26.2451,1.4648,-12.6343
664165,-0.3176,0.3936,-0.7874,23.9258,-0.6104,-14.1602
664174,-0.3042,0.3940,-0.7710,22.6440,-0.7935,-14.9536
664182,-0.2937,0.4082,-0.7732,22.6440,0.1831,-15.0757
664190,-0.2975,0.4080,-0.7839,20.8130,0.0000,-14.4653
664198,-0.2920,0.4060,-0.7909,18.9209,-0.4272,-14.4653
664206,-0.2760,0.4087,-0.8007,18.2495,-0.1831,-14.8926
664215,-0.2639,0.4187,-0.8082,18.0054,0.3052,-15.1367
664223,-0.2668,0.4250,-0.8192,16.4795,1.0376,-15.1367
664231,-0.2659,0.4219,-0.8235,13.9771,1.4038,-15.0146
664240,-0.2584,0.4260,-0.8223,11.6577,1.5869,-15.5640
664247,-0.2480,0.4282,-0.8179,9.6436,2.1362,-16.5405
664256,-0.2371,0.4318,-0.8136,8.3008,2.6855,-17.1509
664265,-0.2350,0.4386,-0.8088,6.8359,3.0518,-17.5781
664272,-0.2369,0.4348,-0.8093,5.2490,3.8452,-17.0898
664281,-0.2362,0.4355,-0.8080,4.4556,5.0049,-16.7236
664289,-0.2427,0.4321,-0.8116,4.5776,5.9814,-15.8691
664297,-0.2437,0.4333,-0.8101,5.9204,6.4697,-15.2588
664306,-0.2389,0.4344,-0.8116,6.6528,6.5918,-14.0381
664314,-0.2505,0.4384,-0.8218,5.9814,5.6152,-13.2446
664322,-0.2451,0.4348,-0.8185,5.8594,4.3335,-12.5732
664331,-0.2273,0.4386,-0.8049,7.0190,3.3569,-12.1460
664338,-0.2244,0.4490,-0.8015,7.7515,2.5024,-12.0850
664347,-0.2181,0.4524,-0.8026,7.6294,0.9766,-11.6577
664355,-0.2273,0.4507,-0.8102,7.1411,-0.9766,-11.5967
664363,-0.2009,0.4553,-0.8192,5.1270,-3.1128,-12.3291
664372,-0.1957,0.4557,-0.8076,11.2305,-0.7935,-12.4512
664380,-0.2312,0.4462,-0.8027,10.7422,1.9531,-13.4888
664388,-0.2155,0.4651,-0.8013,3.1738,-0.6104,-12.2070
664396,-0.1848,0.4574,-0.7903,2.0752,-1.2817,-8.0566
664405,-0.1962,0.4542,-0.7690,8.4839,3.9062,-6.1035
664412,-0.2092,0.4530,-0.7538,11.4746,7.7515,-3.4180
664421,-0.2081,0.4474,-0.7565,7.3853,8.6670,-1.5259
664430,-0.2117,0.4529,-0.7540,6.4697,10.3149,-2.7466
664437,-0.2211,0.4562,-0.7429,6.3477,11.9629,-3.4180
664446,-0.2345,0.4581,-0.7274,4.6997,11.7187,-2.7466
664454,-0.2451,0.4457,-0.7200,0.8545,10.4370,-2.0142
664462,-0.2515,0.4443,-0.7070,-1.5259,10.7422,-4.1504
664471,-0.2570,0.4496,-0.6951,-3.4790,10.9253,-5.7373
664478,-0.2549,0.4490,-0.6876,-6.1646,9.7046,-5.7373
664487,-0.2499,0.4474,-0.6876,-9.5215,8.1787,-5.0659
664496,-0.2479,0.4366,-0.6771,-12.3291,7.8735,-4.6997
664504,-0.2476,0.4335,-0.6628,-13.9771,9.5825,-4.6997
664512,-0.2340,0.4348,-0.6442,-14.8315,12.6953,-4.0283
664520,-0.2295,0.4354,-0.6311,-11.5967,18.6768,-2.4414
664529,-0.2910,0.4213,-0.6246,-10.3149,23.6816,-0.9155
664536,-0.2993,0.4250,-0.6345,-17.0898,23.2544,-1.3428
664545,-0.3164,0.4233,-0.6359,-18.1274,23.1323,-1.5869
664554,-0.3508,0.4166,-0.6322,-17.2729,23.9868,-2.3193
664562,-0.3799,0.4048,-0.6250,-19.4702,22.3389,-2.5024
664570,-0.3884,0.4008,-0.6298,-26.5503,19.2261,-4.8828
664578,-0.3879,0.3994,-0.6321,-31.9214,17.1509,-8.8501
664587,-0.3884,0.3950,-0.6396,-38.0249,15.9302,-11.7187
664594,-0.3833,0.3911,-0.6466,-44.7998,15.5029,-12.7563
664603,-0.3739,0.3925,-0.6604,-50.7813,17.1509,-14.3433
664611,-0.3508,0.3997,-0.6847,-58.5938,19.7144,-15.6250
664620,-0.3188,0.4133,-0.6996,-65.2466,24.9634,-16.8457
664627,-0.3104,0.4406,-0.7170,-71.8994,33.0200,-17.2729
664636,-0.3090,0.4696,-0.7708,-83.3130,41.5649,-17.0898
664645,-0.3179,0.4978,-0.8429,-93.3838,50.6592,-17.8223
664652,-0.3834,0.5179,-0.9641,-101.9287,56.6406,-19.1650
664661,-0.4384,0.5354,-1.0806,-110.7178,56.9458,-19.5313
664669,-0.4724,0.5546,-1.2037,-123.1079,51.6968,-18.3716
664678,-0.4965,0.5823,-1.3677,-138.5498,43.5181,-18.1885
664685,-0.5005,0.5681,-1.4882,-140.1978,42.6636,-22.7661
664694,-0.5179,0.5662,-1.4695,-138.3667,48.1567,-34.8511
664702,-0.4806,0.6438,-1.5369,-161.6211,42.7246,-37.1704
664711,-0.3900,0.5937,-1.5187,-156.3721,41.0156,-26.7334
664718,-0.3782,0.5193,-1.4037,-125.1831,52.6123,-19.7144
664727,-0.5688,0.4425,-1.3624,-111.5112,59.5093,-29.1748
664735,-0.6769,0.3434,-1.3931,-106.6284,53.9551,-49.0723
664743,-0.6876,0.2590,-1.4150,-87.0361,41.1987,-68.9087
664752,-0.7278,0.2145,-1.4558,-66.1621,23.1934,-75.6226
664760,-0.7631,0.1667,-1.4890,-43.4570,4.6997,-77.5757
664768,-0.7617,0.1566,-1.5139,-16.7847,-12.9395,-86.5479
