ms,ax,ay,az,gx,gy,gz
540784,-0.3501,0.4497,-0.4795,-62.1338,45.6543,-7.8125
540792,-0.3274,0.4883,-0.5098,-60.4858,46.0205,-9.7656
540800,-0.3915,0.5236,-0.5778,-58.4717,44.9829,-3.1128
540809,-0.4697,0.5479,-0.7454,-73.3032,39.6729,2.0142
540817,-0.5172,0.6260,-0.9806,-94.4214,35.5225,-5.5542
540825,-0.5737,0.7175,-1.2419,-114.1357,32.4097,-16.5405
540833,-0.5167,0.8258,-1.5221,-130.6763,28.9307,-24.4751
540842,-0.4985,0.9099,-1.8712,-156.1890,23.1934,-29.8462
540850,-0.4069,0.8975,-2.0900,-186.3403,21.7896,-34.6680
540859,-0.1882,0.8433,-2.1541,-196.5942,40.8325,-39.0015
540866,-0.0664,0.8807,-2.1517,-184.2651,76.4771,-38.1470
540875,-0.2120,0.8215,-1.9928,-154.9072,105.0415,-32.3486
540883,-0.5571,0.5760,-1.7806,-132.6904,112.5488,-23.2544
540891,-0.8634,0.3453,-1.5737,-103.5156,114.0137,-41.0156
540899,-1.0339,0.1301,-1.4487,-53.0396,112.1216,-75.5005
540908,-1.1195,0.0894,-1.4744,21.1182,97.4731,-79.8340
540917,-1.0588,0.2305,-1.6566,80.9937,59.9976,-72.6318
540924,-0.8094,0.4706,-1.8865,134.4604,16.3574,-87.5854
540933,-0.4712,0.6785,-1.9968,175.3540,-23.0713,-110.4736
540941,-0.1854,0.8031,-1.9696,204.8340,-55.7251,-122.3145
540949,-0.0406,0.7982,-1.8850,224.6094,-77.2095,-122.4365
540957,0.0309,0.7855,-1.7167,239.8071,-88.4399,-118.4692
540966,0.0648,0.7435,-1.5146,249.1455,-92.3462,-114.4409
540974,0.0686,0.6842,-1.2966,254.2114,-93.7500,-109.1919
540982,0.0565,0.6204,-1.0997,252.7466,-95.7642,-101.3184
540991,0.0596,0.6776,-0.8715,247.5586,-99.4873,-93.5669
540999,0.0518,0.4663,-0.7706,235.2295,-101.5625,-96.8018
541007,0.0483,0.4099,-0.6621,220.6421,-104.3091,-96.1914
541015,0.0675,0.4333,-0.5566,206.8481,-106.9946,-96.0083
541024,0.0959,0.4056,-0.4962,186.7065,-108.0322,-94.9707
541032,0.1188,0.3931,-0.4462,175.2930,-105.8960,-92.4683
541040,0.1245,0.3938,-0.3972,167.4194,-100.2197,-90.0879
541048,0.1053,0.3856,-0.3778,160.2173,-92.7124,-86.4868
541057,0.0747,0.3896,-0.3865,154.4189,-84.9609,-81.7871
541065,0.0342,0.3851,-0.3713,149.0479,-76.5991,-76.9653
541073,0.0127,0.4042,-0.3353,142.5781,-67.8101,-71.4111
541082,0.0046,0.4078,-0.2793,133.7280,-59.2651,-64.5752
541089,-0.0042,0.4075,-0.2383,121.3379,-52.2461,-57.4951
541098,-0.0079,0.3984,-0.2006,106.8115,-46.2646,-51.6357
541106,0.0159,0.3922,-0.1650,93.5669,-39.3066,-47.2412
541115,0.0360,0.3881,-0.1403,81.8481,-32.5317,-42.7246
541123,0.0494,0.3867,-0.1418,71.3501,-25.6958,-38.3301
541131,0.0562,0.3879,-0.1497,62.1338,-19.2871,-33.9966
541139,0.0743,0.3894,-0.1459,54.8096,-12.5732,-29.9683
541148,0.0848,0.3950,-0.1514,47.7905,-7.0801,-26.3672
541156,0.0792,0.4032,-0.1707,40.8936,-3.4180,-23.7427
541164,0.0504,0.3971,-0.1825,34.3628,-1.8311,-21.9116
541172,0.0342,0.3910,-0.1963,23.1323,-2.6855,-20.8130
541181,0.0364,0.3956,-0.1935,12.0850,-2.9907,-20.3857
541189,0.0527,0.4000,-0.1823,4.1504,-1.6479,-16.7847
541197,0.0557,0.3972,-0.1724,-1.6479,-0.1831,-10.8032
541206,0.0570,0.3887,-0.1665,-6.2866,1.7700,-5.1270
541213,0.0654,0.3729,-0.1639,-12.1460,4.2114,0.0000
541222,0.0723,0.3673,-0.1626,-18.0664,7.3853,4.1504
541230,0.0793,0.3694,-0.1667,-25.5127,9.3994,8.0566
541238,0.0997,0.3772,-0.1736,-32.0435,12.8784,10.9253
541247,0.1119,0.3882,-0.1788,-38.6353,17.2119,14.1602
541254,0.1230,0.4011,-0.1809,-47.0581,21.0571,18.0664
541263,0.1262,0.4041,-0.1763,-55.0537,25.5737,21.3013
541272,0.1246,0.4005,-0.1622,-63.7817,29.5410,24.8413
541279,0.1370,0.3890,-0.1464,-73.3643,32.7148,28.9917
541288,0.1646,0.3756,-0.1219,-81.8481,36.4380,33.8135
541296,0.2014,0.3556,-0.1000,-89.3555,40.5884,40.1001
541304,0.2543,0.3339,-0.0874,-96.5576,44.6777,47.3633
541313,0.3114,0.3098,-0.0829,-104.4312,47.7905,54.7485
541321,0.3567,0.2924,-0.0857,-113.1592,50.1709,62.4390
541329,0.3989,0.2748,-0.0933,-122.1313,51.6357,70.1904
541338,0.4387,0.2544,-0.1073,-131.4087,53.2227,77.7588
541345,0.4581,0.2434,-0.1359,-141.6626,54.9927,85.9375
541354,0.4518,0.2476,-0.1818,-154.4800,56.7017,94.9097
541362,0.4352,0.2551,-0.2463,-169.7388,58.5327,104.9194
541370,0.4282,0.3069,-0.4021,-188.3545,60.3027,114.8682
541379,0.4143,0.3878,-0.6675,-215.2710,59.2651,122.9858
541387,0.3019,0.4480,-0.9803,-255.0049,58.0444,131.2256
541396,0.1991,0.5502,-1.3096,-301.6357,69.0308,143.9819
541403,0.1127,0.6613,-1.7327,-345.3979,97.3511,160.6445
541412,0.0627,0.6678,-2.2189,-384.8877,136.9629,182.1899
541420,0.3011,0.5634,-2.5273,-388.3057,204.4067,204.8340
541428,0.7671,0.3937,-2.1130,-284.2407,316.2842,206.0547
541437,0.3734,0.3188,-1.3494,-161.5601,396.1792,223.3276
541445,-0.6116,0.2610,-0.9585,-86.2427,419.6777,251.0376
541453,-1.7798,0.2228,-0.9006,-7.6294,364.4409,267.4561
541462,-2.8204,-0.1803,-1.0032,42.8467,215.0269,268.7988
541469,-2.6346,-0.5834,-1.2749,39.3066,55.7251,240.4175
541478,-1.8270,-0.5328,-1.4517,82.3975,-46.9360,184.7534
541486,-1.0646,0.3937,-1.4200,123.0469,-83.0078,130.9814
541495,-1.2811,0.2679,-1.7163,97.4731,-78.9795,70.6177
541502,-1.6122,0.4967,-1.7957,80.0171,-97.5952,66.5894
541511,-1.6184,0.6432,-1.7130,93.5669,-128.3569,53.7720
541519,-1.2679,0.6912,-1.5402,97.4121,-139.8926,2.8076
541527,-1.0226,0.8019,-1.3779,78.0640,-136.0474,-39.8560
541535,-0.9474,0.9662,-1.2402,51.6357,-137.6953,-54.3213
541544,-0.8536,0.8118,-1.1654,48.4009,-138.9771,-55.8472
541553,-0.7817,0.7054,-1.0596,53.8940,-139.3433,-46.2646
541560,-0.6903,0.6650,-0.9692,55.4199,-135.9253,-41.3818
541568,-0.5760,0.6002,-0.8955,58.0444,-124.8169,-44.7998
541577,-0.4927,0.5455,-0.8579,64.7583,-106.5674,-47.4854
541586,-0.4672,0.5186,-0.8516,68.4814,-85.6323,-44.4946
541593,-0.4482,0.4941,-0.8071,75.7446,-63.7207,-36.6821
541602,-0.4695,0.4955,-0.7490,84.0454,-42.8467,-30.3345
541610,-0.4663,0.5686,-0.6482,89.7827,-26.9775,-28.3203
541619,-0.4801,0.4410,-0.6151,89.2334,-14.8926,-36.4990
541626,-0.5096,0.4663,-0.5826,86.9141,-10.6201,-37.2925
541635,-0.4818,0.4626,-0.5527,86.1816,-10.6812,-40.7715
541643,-0.4536,0.4586,-0.5410,84.5337,-13.6719,-44.9829
541651,-0.4409,0.4528,-0.5424,80.5054,-20.3247,-46.8750
541660,-0.4047,0.4473,-0.5310,74.7070,-28.7476,-47.7905
541668,-0.3595,0.4381,-0.5044,67.9321,-35.9497,-49.6826
541676,-0.3301,0.4348,-0.4856,59.6313,-40.9546,-52.3071
541684,-0.3105,0.4391,-0.4648,50.4150,-44.3726,-53.9551
541693,-0.2833,0.4442,-0.4435,43.2739,-45.0439,-54.5654
541701,-0.2612,0.4515,-0.4174,41.1377,-43.3350,-54.3213
541709,-0.2412,0.4600,-0.3876,40.8936,-40.3442,-52.3071
541717,-0.2187,0.4661,-0.3510,39.5508,-36.3770,-47.8516
541726,-0.2039,0.4609,-0.3302,35.8276,-32.2266,-40.9546
541733,-0.1943,0.4664,-0.3146,35.0342,-26.7944,-36.8652
541742,-0.1768,0.4708,-0.2936,34.2407,-21.8506,-34.6680
541750,-0.1560,0.4790,-0.2563,32.5928,-17.5171,-31.8604
541759,-0.1335,0.4749,-0.2220,28.4424,-13.3667,-28.3203
541767,-0.1073,0.4785,-0.1788,24.6582,-8.2397,-25.8789
541775,-0.0984,0.4769,-0.1462,19.2871,-3.7842,-21.9116
541783,-0.0973,0.4718,-0.1245,12.0239,0.7324,-18.7988
541792,-0.1003,0.4592,-0.1149,4.1504,6.1646,-15.2588
541800,-0.1215,0.4530,-0.1273,-4.7607,12.0850,-11.1694
541808,-0.1534,0.4413,-0.1460,-15.1978,18.7378,-7.3242
541816,-0.1776,0.4224,-0.1508,-25.5737,25.0854,-4.6387
541825,-0.1906,0.4042,-0.1390,-35.8276,29.9072,-2.8076
541833,-0.1919,0.3918,-0.1229,-44.7388,32.4707,-1.5259
541841,-0.2178,0.3959,-0.1382,-53.2227,31.2500,-0.5493
541849,-0.2538,0.4045,-0.2053,-62.6831,25.6958,0.0610
541858,-0.3209,0.4075,-0.3257,-66.8335,20.6299,0.6104
541866,-0.5146,0.4216,-0.4761,-75.2563,9.3384,-2.9297
541874,-0.6385,0.4711,-0.6747,-94.7876,-12.1460,-11.6577
541882,-0.7523,0.5496,-0.9108,-109.6802,-33.0811,-18.5547
541891,-0.8137,0.5979,-1.2081,-131.1035,-51.2695,-20.5688
541899,-0.9550,0.6469,-1.5167,-151.1230,-58.8379,-34.5459
541908,-0.8658,0.7367,-1.7665,-180.6030,-53.6499,-47.6074
541915,-0.4182,0.6749,-1.7063,-215.6372,-24.5972,-41.9922
541923,-0.0010,0.5723,-1.5291,-222.9614,22.2168,-46.0815
541932,0.2156,0.5978,-1.4092,-194.8242,73.6084,-56.1523
541940,0.1425,0.5781,-1.3398,-182.2510,111.0229,-65.4297
541949,0.0283,0.4584,-1.3820,-186.0352,119.3237,-77.3315
541957,0.0656,0.3892,-1.4955,-191.9556,113.5864,-99.9146
541965,-0.0870,0.3208,-1.6681,-201.8433,93.9331,-107.8491
541974,-0.7637,0.1215,-1.8633,-229.9194,41.7480,-119.6289
541981,-1.4591,-0.1589,-1.7957,-244.9341,-29.7241,-160.5835
541990,-1.3778,-0.4567,-1.5038,-186.6455,-82.5806,-211.9751
541998,-0.7648,-0.0945,-1.3262,-37.1704,-105.4077,-254.5166
542006,-0.0383,0.3785,-1.2079,15.5029,-121.8872,-273.8037
542015,0.2634,0.4927,-1.3990,15.3198,-126.8311,-211.1206
542023,0.1011,0.3480,-1.6111,16.3574,-105.4688,-128.2959
542032,0.0240,0.1212,-1.5974,60.1196,-70.8008,-106.6895
542039,0.0664,0.0428,-1.5266,87.5244,-44.3115,-105.8960
542048,0.1573,0.1141,-1.4642,100.9521,-32.3486,-103.3936
542056,0.1594,0.1581,-1.4135,105.2856,-29.4189,-97.8394
542064,0.2076,0.1486,-1.3575,112.9761,-29.2969,-93.3838
542072,0.2863,0.1533,-1.2667,120.1782,-32.6538,-85.5103
542081,0.4037,0.1720,-1.1636,119.8120,-35.8276,-77.3315
542089,0.4993,0.1719,-1.0757,114.3799,-33.5693,-70.4956
542097,0.5278,0.1599,-1.0027,109.1309,-25.3906,-60.8521
542106,0.4904,0.1531,-0.9502,105.2856,-14.3433,-52.4902
542114,0.4248,0.1462,-0.9008,99.4873,-4.9438,-48.0957
542122,0.3556,0.1433,-0.8424,93.2007,1.2817,-46.7529
542130,0.3071,0.1458,-0.7809,89.1724,4.9438,-47.3633
542139,0.1971,0.1597,-0.7354,75.5005,-1.8921,-54.0771
542146,0.2456,0.1560,-0.7329,58.8379,-13.0005,-56.3965
542155,0.2363,0.1737,-0.7006,67.7490,-12.6343,-49.0112
542163,0.2140,0.1807,-0.6825,73.1201,-10.9863,-45.5322
542171,0.2123,0.2059,-0.6530,74.6460,-12.7563,-42.1143
542180,0.2104,0.2389,-0.6428,71.8384,-17.3340,-36.3770
542188,0.2156,0.2454,-0.6556,66.4063,-21.4233,-31.7993
542196,0.2244,0.2458,-0.6588,63.4155,-22.8882,-27.3438
542205,0.2272,0.2516,-0.6641,62.8052,-21.6064,-23.3154
542213,0.2155,0.2657,-0.6799,58.8989,-19.5923,-18.4937
542222,0.2086,0.2714,-0.6844,51.6968,-17.0898,-15.1978
542229,0.2192,0.2684,-0.6641,44.5557,-13.4277,-12.2681
542238,0.2280,0.2706,-0.6334,37.2925,-8.8501,-9.5825
542246,0.2281,0.2764,-0.6117,30.4565,-5.0659,-6.5308
542255,0.2311,0.2808,-0.5793,25.9399,-2.0752,-3.2349
542262,0.2369,0.2859,-0.5480,21.6064,1.3428,0.9155
542271,0.2457,0.2827,-0.5100,17.8833,5.3711,5.3711
542279,0.2417,0.2889,-0.4760,15.3809,9.8877,10.8032
542288,0.2471,0.2942,-0.4373,13.6719,14.8926,16.5405
542295,0.2626,0.3051,-0.4281,12.0239,20.5078,22.8882
542304,0.2765,0.3026,-0.4315,9.7046,26.7334,29.1748
542312,0.2910,0.3037,-0.4351,8.7280,33.2031,35.8276
542320,0.2994,0.2999,-0.4497,7.2632,39.4287,43.2129
542328,0.2953,0.2965,-0.4785,6.4697,45.4712,50.8423
542337,0.2808,0.2980,-0.5186,3.1738,48.7671,58.8989
542345,0.2648,0.2944,-0.5519,-2.6245,48.2788,66.7114
542353,0.2639,0.2861,-0.5702,-11.1084,45.2271,73.7305
542362,0.2806,0.2828,-0.5759,-20.5078,42.3584,80.4443
542370,0.3097,0.2799,-0.5676,-30.5786,40.4663,86.9751
542378,0.2998,0.2693,-0.5480,-40.2222,40.7715,94.5435
542386,0.2811,0.2681,-0.5353,-49.2554,43.8843,104.7974
542395,0.2742,0.2715,-0.5402,-55.4199,47.7905,115.1123
542403,0.3108,0.2760,-0.5803,-65.4907,49.2554,126.7090
542411,0.3748,0.2946,-0.6561,-78.0640,51.2695,139.8315
542419,0.4607,0.3108,-0.7584,-94.0552,56.7017,153.3203
542428,0.5144,0.3319,-0.8771,-106.0791,68.1152,169.8608
542436,0.5100,0.3512,-1.0507,-115.0513,83.4961,190.3687
542444,0.4540,0.3408,-1.2155,-119.3237,103.3325,212.5244
542453,0.3599,0.2634,-1.3350,-118.7134,127.0142,237.2437
542460,0.2010,0.1851,-1.3816,-109.1919,146.9116,262.1460
542469,-0.1058,0.1543,-1.4410,-87.8906,155.1514,277.8320
542478,-0.4792,0.1199,-1.4781,-59.1431,150.3296,277.8320
542485,-0.7975,0.0656,-1.4550,-19.7144,135.9253,268.4326
542494,-1.1230,0.0430,-1.4525,21.4233,105.5298,257.3853
542502,-1.3917,-0.0286,-1.4460,57.3730,62.1338,247.3145
542510,-1.6099,-0.0857,-1.4857,104.0039,13.1836,230.2246
542519,-1.5841,-0.0911,-1.5043,134.2773,-33.0200,207.0312
542527,-1.1451,-0.0149,-1.4813,149.1089,-65.4297,182.6172
542535,-0.7284,0.3699,-1.3710,147.4609,-67.1997,161.0718
542543,-0.7559,0.2102,-1.4216,126.5869,-41.9922,134.5215
542552,-1.0649,0.2971,-1.4077,107.3608,-16.7236,127.8687
542559,-1.1508,0.3208,-1.3214,110.5957,-1.1597,101.3794
542568,-1.1998,0.3973,-1.1912,107.2998,-2.0752,64.1479
542577,-1.2174,0.4736,-1.0533,96.6187,-16.6016,38.5742
